00:01:07:14 | I | Matching ok | SEQ : 20174780240, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
09:54:47:95 | I | Matching ok | SEQ : 20174784960, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
09:54:51:17 | I | Matching ok | SEQ : 20174784950, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
09:54:53:19 | I | Matching ok | SEQ : 20174784940, PART : N/A, SCAN N/A, CELL [2,6]
09:54:55:23 | I | Matching ok | SEQ : 20174785050, PART : N/A, SCAN N/A, CELL [1,1]
10:37:24:56 | I | Matching ok | SEQ : 20174785040, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
10:37:26:58 | I | Matching ok | SEQ : 20174785030, PART : N/A, SCAN N/A, CELL [1,3]
10:37:36:46 | I | Matching ok | SEQ : 20174785020, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
10:37:39:13 | I | Matching ok | SEQ : 20174785010, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
10:37:47:71 | I | Matching ok | SEQ : 20174785000, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
10:37:49:98 | I | Matching ok | SEQ : 20174785110, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
10:37:53:16 | I | Matching ok | SEQ : 20174785100, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
10:37:58:93 | I | Matching ok | SEQ : 20174785090, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
10:38:01:01 | I | Matching ok | SEQ : 20174785080, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
10:38:04:36 | I | Matching ok | SEQ : 20174785070, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
10:38:07:31 | I | Matching ok | SEQ : 20174785060, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
10:38:09:35 | I | Matching ok | SEQ : 20174785170, PART : N/A, SCAN N/A, CELL [1,1]
10:38:11:37 | I | Matching ok | SEQ : 20174785160, PART : N/A, SCAN N/A, CELL [1,2]
10:47:25:40 | I | Matching ok | SEQ : 20174785150, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
10:47:27:43 | I | Matching ok | SEQ : 20174785140, PART : N/A, SCAN N/A, CELL [1,4]
10:47:33:29 | I | Matching ok | SEQ : 20174785130, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
10:47:35:33 | I | Matching ok | SEQ : 20174785120, PART : N/A, SCAN N/A, CELL [1,6]
10:47:40:97 | I | Matching ok | SEQ : 20174785230, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
10:47:47:67 | I | Matching ok | SEQ : 20174785220, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
10:47:49:69 | I | Matching ok | SEQ : 20174785210, PART : N/A, SCAN N/A, CELL [2,3]
10:47:55:87 | I | Matching ok | SEQ : 20174785200, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
10:47:59:05 | I | Matching ok | SEQ : 20174785190, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
10:48:01:62 | I | Matching ok | SEQ : 20174785180, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
10:58:09:46 | I | Matching ok | SEQ : 20174785290, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
10:58:12:76 | I | Matching ok | SEQ : 20174785280, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
10:58:14:77 | I | Matching ok | SEQ : 20174785270, PART : N/A, SCAN N/A, CELL [1,3]
10:58:15:81 | I | Matching ok | SEQ : 20174785260, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
10:58:18:86 | I | Matching ok | SEQ : 20174785250, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
10:58:20:87 | I | Matching ok | SEQ : 20174785240, PART : N/A, SCAN N/A, CELL [1,6]
10:58:22:89 | I | Matching ok | SEQ : 20174785350, PART : N/A, SCAN N/A, CELL [2,1]
10:58:25:34 | I | Matching ok | SEQ : 20174785340, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
10:58:28:64 | I | Matching ok | SEQ : 20174785330, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
10:58:30:66 | I | Matching ok | SEQ : 20174785320, PART : N/A, SCAN N/A, CELL [2,4]
10:58:32:49 | I | Matching ok | SEQ : 20174785310, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
10:58:34:49 | I | Matching ok | SEQ : 20174785300, PART : N/A, SCAN N/A, CELL [2,6]
10:58:36:60 | I | Matching ok | SEQ : 20174785410, PART : N/A, SCAN N/A, CELL [1,1]
10:58:38:61 | I | Matching ok | SEQ : 20174785400, PART : N/A, SCAN N/A, CELL [1,2]
11:07:13:60 | W | Mismatching | SEQ : 20174785390, PART : 52124713AD, SCAN TQ42027C0714, CELL [1,3]
11:07:29:60 | I | Matching ok | SEQ : 20174785390, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:07:31:62 | I | Matching ok | SEQ : 20174785380, PART : N/A, SCAN N/A, CELL [1,4]
11:07:35:60 | I | Matching ok | SEQ : 20174785370, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
11:07:38:20 | I | Matching ok | SEQ : 20174785360, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
11:07:50:55 | I | Matching ok | SEQ : 20174785470, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
11:07:58:93 | I | Matching ok | SEQ : 20174785460, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
11:08:03:15 | I | Matching ok | SEQ : 20174785450, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
11:08:05:16 | I | Matching ok | SEQ : 20174785440, PART : N/A, SCAN N/A, CELL [2,4]
11:09:18:78 | I | Matching ok | SEQ : 20174785430, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
11:09:20:79 | I | Matching ok | SEQ : 20174785420, PART : N/A, SCAN N/A, CELL [2,6]
11:19:22:39 | I | Matching ok | SEQ : 20174785530, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
11:19:24:42 | I | Matching ok | SEQ : 20174785520, PART : N/A, SCAN N/A, CELL [1,2]
11:19:27:22 | I | Matching ok | SEQ : 20174785510, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
11:19:30:77 | I | Matching ok | SEQ : 20174785500, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
11:19:34:72 | I | Matching ok | SEQ : 20174785490, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
11:19:36:77 | I | Matching ok | SEQ : 20174785480, PART : N/A, SCAN N/A, CELL [1,6]
11:19:38:79 | I | Matching ok | SEQ : 20174785590, PART : N/A, SCAN N/A, CELL [2,1]
11:19:45:27 | I | Matching ok | SEQ : 20174785580, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
11:19:48:72 | I | Matching ok | SEQ : 20174785570, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
11:19:51:87 | I | Matching ok | SEQ : 20174785560, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
11:19:54:32 | I | Matching ok | SEQ : 20174785550, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
11:19:56:34 | I | Matching ok | SEQ : 20174785540, PART : N/A, SCAN N/A, CELL [2,6]
11:28:38:80 | W | Mismatching | SEQ : 20174785650, PART : 04578885AC, SCAN TQ42027C0262, CELL [1,1]
11:28:51:91 | I | Matching ok | SEQ : 20174785650, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
11:28:53:93 | I | Matching ok | SEQ : 20174785640, PART : N/A, SCAN N/A, CELL [1,2]
11:28:57:96 | I | Matching ok | SEQ : 20174785630, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:29:01:01 | I | Matching ok | SEQ : 20174785620, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
11:29:03:03 | I | Matching ok | SEQ : 20174785610, PART : N/A, SCAN N/A, CELL [1,5]
11:29:07:00 | I | Matching ok | SEQ : 20174785600, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
11:29:09:02 | I | Matching ok | SEQ : 20174785710, PART : N/A, SCAN N/A, CELL [2,1]
11:29:11:28 | I | Matching ok | SEQ : 20174785700, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
11:29:14:78 | I | Matching ok | SEQ : 20174785690, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
11:29:16:80 | I | Matching ok | SEQ : 20174785680, PART : N/A, SCAN N/A, CELL [2,4]
11:29:17:83 | I | Matching ok | SEQ : 20174785670, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
11:29:20:85 | I | Matching ok | SEQ : 20174785660, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
11:40:09:70 | I | Matching ok | SEQ : 20174785770, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
11:40:13:05 | I | Matching ok | SEQ : 20174785760, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
11:40:16:30 | I | Matching ok | SEQ : 20174785750, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
11:40:20:40 | I | Matching ok | SEQ : 20174785740, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
11:40:23:67 | I | Matching ok | SEQ : 20174785730, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
11:40:27:12 | I | Matching ok | SEQ : 20174785720, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
11:40:30:23 | I | Matching ok | SEQ : 20174785830, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
11:40:33:20 | I | Matching ok | SEQ : 20174785820, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
11:40:36:20 | I | Matching ok | SEQ : 20174785810, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
11:40:39:62 | I | Matching ok | SEQ : 20174785800, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
11:40:41:63 | I | Matching ok | SEQ : 20174785790, PART : N/A, SCAN N/A, CELL [2,5]
11:40:46:62 | I | Matching ok | SEQ : 20174785780, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
12:01:45:45 | I | Matching ok | SEQ : 20174785890, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:01:49:60 | I | Matching ok | SEQ : 20174785880, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
12:16:17:53 | I | Matching ok | SEQ : 20174785870, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:16:20:27 | I | Matching ok | SEQ : 20174785860, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:16:25:15 | I | Matching ok | SEQ : 20174785850, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
12:16:27:18 | I | Matching ok | SEQ : 20174785840, PART : N/A, SCAN N/A, CELL [1,6]
12:16:30:15 | I | Matching ok | SEQ : 20174785950, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
12:16:32:40 | I | Matching ok | SEQ : 20174785940, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
12:16:33:63 | I | Matching ok | SEQ : 20174785930, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
12:16:34:83 | I | Matching ok | SEQ : 20174785920, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:16:36:28 | I | Matching ok | SEQ : 20174785910, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
12:16:37:83 | I | Matching ok | SEQ : 20174785900, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:22:15:38 | I | Matching ok | SEQ : 20174786010, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:22:18:71 | I | Matching ok | SEQ : 20174786000, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
12:22:22:23 | I | Matching ok | SEQ : 20174785990, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:22:26:96 | I | Matching ok | SEQ : 20174785980, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
12:22:30:36 | I | Matching ok | SEQ : 20174785970, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
12:22:32:37 | I | Matching ok | SEQ : 20174785960, PART : N/A, SCAN N/A, CELL [1,6]
12:22:36:61 | I | Matching ok | SEQ : 20174786070, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
12:22:38:63 | I | Matching ok | SEQ : 20174786060, PART : N/A, SCAN N/A, CELL [2,2]
12:22:41:76 | I | Matching ok | SEQ : 20174786050, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:22:44:76 | I | Matching ok | SEQ : 20174786040, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:22:46:77 | I | Matching ok | SEQ : 20174786030, PART : N/A, SCAN N/A, CELL [2,5]
12:22:50:43 | I | Matching ok | SEQ : 20174786020, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:30:22:22 | I | Matching ok | SEQ : 20174786130, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
12:30:24:25 | I | Matching ok | SEQ : 20174786120, PART : N/A, SCAN N/A, CELL [1,2]
12:30:28:59 | I | Matching ok | SEQ : 20174786110, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
12:30:30:61 | I | Matching ok | SEQ : 20174786100, PART : N/A, SCAN N/A, CELL [1,4]
12:30:32:62 | I | Matching ok | SEQ : 20174786090, PART : N/A, SCAN N/A, CELL [1,5]
12:30:35:47 | I | Matching ok | SEQ : 20174786080, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
12:30:38:22 | I | Matching ok | SEQ : 20174786190, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
12:30:43:89 | I | Matching ok | SEQ : 20174786180, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
12:30:45:91 | I | Matching ok | SEQ : 20174786170, PART : N/A, SCAN N/A, CELL [2,3]
12:30:47:95 | I | Matching ok | SEQ : 20174786160, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:30:49:97 | I | Matching ok | SEQ : 20174786150, PART : N/A, SCAN N/A, CELL [2,5]
12:30:51:52 | I | Matching ok | SEQ : 20174786140, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:46:04:07 | W | Mismatching | SEQ : 20174786250, PART : N/A, SCAN P52124713AD, CELL [1,1]
12:47:08:59 | I | Program close
12:47:11:92 | I | Program start
12:47:24:05 | I | LogIn Scandata : [330139101677]
12:47:26:16 | I | Matching ok | SEQ : 20174786250, PART : N/A, SCAN N/A, CELL [1,1]
12:47:38:32 | I | Matching ok | SEQ : 20174786240, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
12:48:48:62 | W | Mismatching | SEQ : 20174786230, PART : 04578885AC, SCAN P52124713AD, CELL [1,3]
12:49:00:12 | I | Matching ok | SEQ : 20174786230, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:49:02:13 | I | Matching ok | SEQ : 20174786220, PART : N/A, SCAN N/A, CELL [1,4]
12:49:04:29 | I | Matching ok | SEQ : 20174786210, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
12:49:06:31 | I | Matching ok | SEQ : 20174786200, PART : N/A, SCAN N/A, CELL [1,6]
12:49:08:02 | I | Matching ok | SEQ : 20174786310, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
12:49:10:04 | I | Matching ok | SEQ : 20174786300, PART : N/A, SCAN N/A, CELL [2,2]
12:49:12:05 | I | Matching ok | SEQ : 20174786290, PART : N/A, SCAN N/A, CELL [2,3]
12:49:14:84 | I | Matching ok | SEQ : 20174786280, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
12:49:16:75 | I | Matching ok | SEQ : 20174786270, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
12:49:19:74 | I | Matching ok | SEQ : 20174786260, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:49:53:86 | I | Program close
12:49:56:43 | I | Program start
12:50:13:81 | I | LogIn Scandata : [330139101677]
12:50:15:91 | I | Matching ok | SEQ : 20174786370, PART : N/A, SCAN N/A, CELL [1,1]
12:56:13:43 | I | Matching ok | SEQ : 20174786360, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
12:56:16:85 | I | Matching ok | SEQ : 20174786350, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:56:21:23 | I | Matching ok | SEQ : 20174786340, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
12:56:23:24 | I | Matching ok | SEQ : 20174786330, PART : N/A, SCAN N/A, CELL [1,5]
12:56:26:94 | I | Matching ok | SEQ : 20174786320, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
12:56:28:95 | I | Matching ok | SEQ : 20174786430, PART : N/A, SCAN N/A, CELL [2,1]
12:56:32:78 | I | Matching ok | SEQ : 20174786420, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
12:56:38:38 | I | Matching ok | SEQ : 20174786410, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:56:40:40 | I | Matching ok | SEQ : 20174786400, PART : N/A, SCAN N/A, CELL [2,4]
12:56:42:43 | I | Matching ok | SEQ : 20174786390, PART : N/A, SCAN N/A, CELL [2,5]
12:56:47:03 | I | Matching ok | SEQ : 20174786380, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
13:07:20:82 | I | Matching ok | SEQ : 20174786490, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
13:07:24:17 | I | Matching ok | SEQ : 20174786480, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
13:07:26:18 | I | Matching ok | SEQ : 20174786470, PART : N/A, SCAN N/A, CELL [1,3]
13:07:28:19 | I | Matching ok | SEQ : 20174786460, PART : N/A, SCAN N/A, CELL [1,4]
13:07:34:02 | I | Matching ok | SEQ : 20174786450, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
13:07:37:58 | I | Matching ok | SEQ : 20174786440, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
13:07:40:97 | I | Matching ok | SEQ : 20174786550, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
13:07:44:50 | I | Matching ok | SEQ : 20174786540, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
13:07:47:85 | I | Matching ok | SEQ : 20174786530, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
13:07:50:47 | I | Matching ok | SEQ : 20174786520, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
13:07:52:47 | I | Matching ok | SEQ : 20174786510, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
13:07:55:22 | I | Matching ok | SEQ : 20174786500, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
13:18:54:04 | I | Matching ok | SEQ : 20174786610, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
13:18:56:99 | I | Matching ok | SEQ : 20174786600, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
13:18:59:36 | I | Matching ok | SEQ : 20174786590, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
13:19:01:89 | I | Matching ok | SEQ : 20174786580, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
13:19:04:31 | I | Matching ok | SEQ : 20174786570, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
13:19:06:33 | I | Matching ok | SEQ : 20174786560, PART : N/A, SCAN N/A, CELL [1,6]
13:19:10:09 | I | Matching ok | SEQ : 20174786670, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
13:19:12:12 | I | Matching ok | SEQ : 20174786660, PART : N/A, SCAN N/A, CELL [2,2]
13:19:15:36 | I | Matching ok | SEQ : 20174786650, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
13:19:18:21 | I | Matching ok | SEQ : 20174786640, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
13:19:23:64 | I | Matching ok | SEQ : 20174786630, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
13:19:25:66 | I | Matching ok | SEQ : 20174786620, PART : N/A, SCAN N/A, CELL [2,6]
13:29:40:97 | I | Matching ok | SEQ : 20174786730, PART : N/A, SCAN N/A, CELL [1,1]
13:29:43:00 | I | Matching ok | SEQ : 20174786720, PART : N/A, SCAN N/A, CELL [1,2]
13:43:40:88 | W | Mismatching | SEQ : 20174786710, PART : 52124713AD, SCAN P52124712AD, CELL [1,3]
13:44:07:28 | I | Matching ok | SEQ : 20174786710, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
13:44:09:31 | I | Matching ok | SEQ : 20174786700, PART : N/A, SCAN N/A, CELL [1,4]
13:44:22:50 | I | Matching ok | SEQ : 20174786690, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
13:44:24:52 | I | Matching ok | SEQ : 20174786680, PART : N/A, SCAN N/A, CELL [1,6]
13:44:28:85 | I | Matching ok | SEQ : 20174786790, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
13:44:38:25 | I | Matching ok | SEQ : 20174786780, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
13:44:47:35 | I | Matching ok | SEQ : 20174786770, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
13:44:57:40 | I | Matching ok | SEQ : 20174786760, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
13:45:07:85 | I | Matching ok | SEQ : 20174786750, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
13:45:09:87 | I | Matching ok | SEQ : 20174786740, PART : N/A, SCAN N/A, CELL [2,6]
14:07:34:38 | I | Matching ok | SEQ : 20174786850, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
14:07:38:11 | I | Matching ok | SEQ : 20174786840, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
14:07:41:51 | I | Matching ok | SEQ : 20174786830, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
14:07:46:23 | I | Matching ok | SEQ : 20174786820, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
14:07:50:31 | I | Matching ok | SEQ : 20174786810, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
14:07:53:33 | I | Matching ok | SEQ : 20174786800, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
14:07:57:01 | I | Matching ok | SEQ : 20174786910, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
14:07:59:04 | I | Matching ok | SEQ : 20174786900, PART : N/A, SCAN N/A, CELL [2,2]
14:08:01:05 | I | Matching ok | SEQ : 20174786890, PART : N/A, SCAN N/A, CELL [2,3]
14:08:03:51 | I | Matching ok | SEQ : 20174786880, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
14:08:05:51 | I | Matching ok | SEQ : 20174786870, PART : N/A, SCAN N/A, CELL [2,5]
14:08:09:14 | I | Matching ok | SEQ : 20174786860, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
14:15:04:24 | I | Matching ok | SEQ : 20174786970, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
14:15:11:12 | I | Matching ok | SEQ : 20174786960, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
14:15:13:15 | I | Matching ok | SEQ : 20174786950, PART : N/A, SCAN N/A, CELL [1,3]
14:15:24:02 | I | Matching ok | SEQ : 20174786940, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
14:15:28:77 | I | Matching ok | SEQ : 20174786930, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
14:15:47:59 | I | Matching ok | SEQ : 20174786920, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
14:15:52:02 | I | Matching ok | SEQ : 20174787030, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
14:15:57:57 | I | Matching ok | SEQ : 20174787020, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
14:15:59:77 | I | Matching ok | SEQ : 20174787010, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
14:16:04:37 | I | Matching ok | SEQ : 20174787000, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
14:16:06:62 | I | Matching ok | SEQ : 20174786990, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
14:16:11:97 | I | Matching ok | SEQ : 20174786980, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
14:27:48:69 | I | Matching ok | SEQ : 20174787090, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
14:27:50:70 | I | Matching ok | SEQ : 20174787080, PART : N/A, SCAN N/A, CELL [1,2]
14:27:52:79 | I | Matching ok | SEQ : 20174787070, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
14:27:59:66 | I | Matching ok | SEQ : 20174787060, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
14:28:03:54 | I | Matching ok | SEQ : 20174787050, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
14:28:05:55 | I | Matching ok | SEQ : 20174787040, PART : N/A, SCAN N/A, CELL [1,6]
14:28:07:58 | I | Matching ok | SEQ : 20174787150, PART : N/A, SCAN N/A, CELL [2,1]
14:28:09:59 | I | Matching ok | SEQ : 20174787140, PART : N/A, SCAN N/A, CELL [2,2]
14:28:12:84 | I | Matching ok | SEQ : 20174787130, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
14:28:15:94 | I | Matching ok | SEQ : 20174787120, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
14:28:17:96 | I | Matching ok | SEQ : 20174787110, PART : N/A, SCAN N/A, CELL [2,5]
14:28:20:36 | I | Matching ok | SEQ : 20174787100, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
14:42:59:06 | W | Mismatching | SEQ : 20174787210, PART : N/A, SCAN P52124713AD, CELL [1,1]
14:43:10:64 | W | Mismatching | SEQ : 20174787210, PART : N/A, SCAN P52124713AD, CELL [1,1]
14:43:51:04 | I | Program close
14:43:53:68 | I | Program start
14:43:58:66 | I | LogIn Scandata : [330139101677]
14:44:00:76 | I | Matching ok | SEQ : 20174787210, PART : N/A, SCAN N/A, CELL [1,1]
14:44:02:80 | I | Matching ok | SEQ : 20174787200, PART : N/A, SCAN N/A, CELL [1,2]
14:44:06:34 | I | Matching ok | SEQ : 20174787190, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
14:44:10:59 | I | Matching ok | SEQ : 20174787180, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
14:44:13:63 | I | Matching ok | SEQ : 20174787170, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
14:44:16:97 | I | Matching ok | SEQ : 20174787160, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
14:44:19:96 | I | Matching ok | SEQ : 20174787270, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
14:44:23:54 | I | Matching ok | SEQ : 20174787260, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
14:44:25:55 | I | Matching ok | SEQ : 20174787250, PART : N/A, SCAN N/A, CELL [2,3]
14:44:28:04 | I | Matching ok | SEQ : 20174787240, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
14:44:31:26 | I | Matching ok | SEQ : 20174787230, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
14:44:34:49 | I | Matching ok | SEQ : 20174787220, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
14:58:48:38 | I | Matching ok | SEQ : 20174787330, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
14:58:51:06 | I | Matching ok | SEQ : 20174787320, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
14:58:53:93 | I | Matching ok | SEQ : 20174787310, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
14:58:56:88 | I | Matching ok | SEQ : 20174787300, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
14:58:58:90 | I | Matching ok | SEQ : 20174787290, PART : N/A, SCAN N/A, CELL [1,5]
14:59:00:92 | I | Matching ok | SEQ : 20174787280, PART : N/A, SCAN N/A, CELL [1,6]
