00:00:02:05 | I | Matching ok | SEQ : 20174854050, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
10:56:32:72 | I | Matching ok | SEQ : 20174858910, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
10:56:34:76 | I | Matching ok | SEQ : 20174858900, PART : N/A, SCAN N/A, CELL [2,2]
10:56:37:75 | I | Matching ok | SEQ : 20174858890, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
10:56:41:44 | I | Matching ok | SEQ : 20174858880, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
10:56:45:67 | I | Matching ok | SEQ : 20174858870, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
10:56:47:69 | I | Matching ok | SEQ : 20174858860, PART : N/A, SCAN N/A, CELL [2,6]
11:08:50:84 | I | Matching ok | SEQ : 20174858970, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
11:08:52:92 | I | Matching ok | SEQ : 20174858960, PART : N/A, SCAN N/A, CELL [1,2]
11:08:56:19 | I | Matching ok | SEQ : 20174858950, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:08:59:54 | I | Matching ok | SEQ : 20174858940, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
11:09:02:76 | I | Matching ok | SEQ : 20174858930, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
11:09:07:37 | I | Matching ok | SEQ : 20174858920, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
11:09:10:87 | I | Matching ok | SEQ : 20174859030, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
11:09:14:86 | I | Matching ok | SEQ : 20174859020, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
11:09:18:86 | I | Matching ok | SEQ : 20174859010, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
11:09:23:19 | I | Matching ok | SEQ : 20174859000, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
11:09:25:22 | I | Matching ok | SEQ : 20174858990, PART : N/A, SCAN N/A, CELL [2,5]
11:09:28:79 | I | Matching ok | SEQ : 20174858980, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
11:09:30:86 | I | Matching ok | SEQ : 20174859090, PART : N/A, SCAN N/A, CELL [1,1]
11:21:34:49 | I | Matching ok | SEQ : 20174859080, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
11:21:38:61 | I | Matching ok | SEQ : 20174859070, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:21:43:88 | I | Matching ok | SEQ : 20174859060, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
11:21:48:06 | I | Matching ok | SEQ : 20174859050, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
11:21:52:03 | I | Matching ok | SEQ : 20174859040, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
11:21:54:05 | I | Matching ok | SEQ : 20174859150, PART : N/A, SCAN N/A, CELL [2,1]
11:21:57:91 | I | Matching ok | SEQ : 20174859140, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
11:21:59:95 | I | Matching ok | SEQ : 20174859130, PART : N/A, SCAN N/A, CELL [2,3]
11:22:03:13 | I | Matching ok | SEQ : 20174859120, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
11:22:07:88 | I | Matching ok | SEQ : 20174859110, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
11:22:12:51 | I | Matching ok | SEQ : 20174859100, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
11:35:06:93 | I | Matching ok | SEQ : 20174859210, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
11:35:11:33 | I | Matching ok | SEQ : 20174859200, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
11:35:15:21 | I | Matching ok | SEQ : 20174859190, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:35:19:55 | I | Matching ok | SEQ : 20174859180, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
11:35:23:28 | I | Matching ok | SEQ : 20174859170, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
11:35:27:40 | I | Matching ok | SEQ : 20174859160, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
11:35:31:55 | I | Matching ok | SEQ : 20174859270, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
11:35:35:48 | I | Matching ok | SEQ : 20174859260, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
11:35:39:85 | I | Matching ok | SEQ : 20174859250, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
11:35:45:48 | I | Matching ok | SEQ : 20174859240, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
11:35:47:49 | I | Matching ok | SEQ : 20174859230, PART : N/A, SCAN N/A, CELL [2,5]
11:35:49:50 | I | Matching ok | SEQ : 20174859220, PART : N/A, SCAN N/A, CELL [2,6]
11:45:49:29 | I | Matching ok | SEQ : 20174859330, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
11:45:53:62 | I | Matching ok | SEQ : 20174859320, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
11:45:57:49 | I | Matching ok | SEQ : 20174859310, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:46:01:64 | I | Matching ok | SEQ : 20174859300, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
11:46:03:66 | I | Matching ok | SEQ : 20174859290, PART : N/A, SCAN N/A, CELL [1,5]
11:46:06:77 | I | Matching ok | SEQ : 20174859280, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
11:46:08:79 | I | Matching ok | SEQ : 20174859390, PART : N/A, SCAN N/A, CELL [2,1]
11:46:12:20 | I | Matching ok | SEQ : 20174859380, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
11:46:14:22 | I | Matching ok | SEQ : 20174859370, PART : N/A, SCAN N/A, CELL [2,3]
11:46:17:65 | I | Matching ok | SEQ : 20174859360, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
11:46:22:57 | I | Matching ok | SEQ : 20174859350, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
11:46:26:84 | I | Matching ok | SEQ : 20174859340, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
11:57:02:13 | I | Matching ok | SEQ : 20174859450, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
11:57:06:06 | I | Matching ok | SEQ : 20174859440, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
11:57:09:83 | I | Matching ok | SEQ : 20174859430, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:57:14:33 | I | Matching ok | SEQ : 20174859420, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
11:57:17:91 | I | Matching ok | SEQ : 20174859410, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
11:57:21:78 | I | Matching ok | SEQ : 20174859400, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
11:57:23:81 | I | Matching ok | SEQ : 20174859510, PART : N/A, SCAN N/A, CELL [2,1]
11:57:27:59 | I | Matching ok | SEQ : 20174859500, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
11:57:32:03 | I | Matching ok | SEQ : 20174859490, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
11:57:34:04 | I | Matching ok | SEQ : 20174859480, PART : N/A, SCAN N/A, CELL [2,4]
11:57:37:68 | I | Matching ok | SEQ : 20174859470, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
11:57:41:91 | I | Matching ok | SEQ : 20174859460, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:16:00:38 | I | Matching ok | SEQ : 20174859570, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:16:02:40 | I | Matching ok | SEQ : 20174859560, PART : N/A, SCAN N/A, CELL [1,2]
12:16:06:13 | I | Matching ok | SEQ : 20174859550, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:16:09:66 | I | Matching ok | SEQ : 20174859540, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
12:16:11:70 | I | Matching ok | SEQ : 20174859530, PART : N/A, SCAN N/A, CELL [1,5]
12:16:13:74 | I | Matching ok | SEQ : 20174859520, PART : N/A, SCAN N/A, CELL [1,6]
12:16:17:64 | I | Matching ok | SEQ : 20174859630, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
12:16:21:29 | I | Matching ok | SEQ : 20174859620, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
12:16:25:31 | I | Matching ok | SEQ : 20174859610, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:16:29:79 | I | Matching ok | SEQ : 20174859600, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:16:34:84 | I | Matching ok | SEQ : 20174859590, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
12:16:38:71 | I | Matching ok | SEQ : 20174859580, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:31:11:41 | I | Matching ok | SEQ : 20174859690, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:31:15:23 | I | Matching ok | SEQ : 20174859680, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
12:31:17:28 | I | Matching ok | SEQ : 20174859670, PART : N/A, SCAN N/A, CELL [1,3]
12:31:20:78 | I | Matching ok | SEQ : 20174859660, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
12:31:24:33 | I | Matching ok | SEQ : 20174859650, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
12:31:28:78 | I | Matching ok | SEQ : 20174859640, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
12:31:49:36 | I | Matching ok | SEQ : 20174859750, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
12:31:57:51 | I | Matching ok | SEQ : 20174859740, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
12:32:00:73 | I | Matching ok | SEQ : 20174859730, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:32:04:21 | I | Matching ok | SEQ : 20174859720, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:32:22:51 | I | Matching ok | SEQ : 20174859710, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
12:32:27:16 | I | Matching ok | SEQ : 20174859700, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
12:42:48:35 | I | Matching ok | SEQ : 20174859810, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
12:42:52:37 | I | Matching ok | SEQ : 20174859800, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
12:42:56:60 | I | Matching ok | SEQ : 20174859790, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
12:43:01:00 | I | Matching ok | SEQ : 20174859780, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
12:43:05:53 | I | Matching ok | SEQ : 20174859770, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
12:43:09:60 | I | Matching ok | SEQ : 20174859760, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
12:43:13:25 | I | Matching ok | SEQ : 20174859870, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
12:43:15:26 | I | Matching ok | SEQ : 20174859860, PART : N/A, SCAN N/A, CELL [2,2]
12:43:17:27 | I | Matching ok | SEQ : 20174859850, PART : N/A, SCAN N/A, CELL [2,3]
12:43:21:75 | I | Matching ok | SEQ : 20174859840, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:43:23:76 | I | Matching ok | SEQ : 20174859830, PART : N/A, SCAN N/A, CELL [2,5]
12:43:25:79 | I | Matching ok | SEQ : 20174859820, PART : N/A, SCAN N/A, CELL [2,6]
12:43:27:88 | I | Matching ok | SEQ : 20174859930, PART : N/A, SCAN N/A, CELL [1,1]
12:53:15:94 | I | Matching ok | SEQ : 20174859920, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
12:53:17:97 | I | Matching ok | SEQ : 20174859910, PART : N/A, SCAN N/A, CELL [1,3]
12:53:20:00 | I | Matching ok | SEQ : 20174859900, PART : N/A, SCAN N/A, CELL [1,4]
12:53:24:19 | I | Matching ok | SEQ : 20174859890, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
12:53:29:24 | I | Matching ok | SEQ : 20174859880, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
12:53:34:29 | I | Matching ok | SEQ : 20174859990, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
12:53:38:55 | I | Matching ok | SEQ : 20174859980, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
12:53:40:56 | I | Matching ok | SEQ : 20174859970, PART : N/A, SCAN N/A, CELL [2,3]
12:53:44:28 | I | Matching ok | SEQ : 20174859960, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:53:48:42 | I | Matching ok | SEQ : 20174859950, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
12:53:50:43 | I | Matching ok | SEQ : 20174859940, PART : N/A, SCAN N/A, CELL [2,6]
12:53:52:51 | I | Matching ok | SEQ : 20174860050, PART : N/A, SCAN N/A, CELL [1,1]
13:03:40:51 | I | Matching ok | SEQ : 20174860040, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
13:03:44:54 | I | Matching ok | SEQ : 20174860030, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
13:03:46:55 | I | Matching ok | SEQ : 20174860020, PART : N/A, SCAN N/A, CELL [1,4]
13:03:50:31 | I | Matching ok | SEQ : 20174860010, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
13:03:54:21 | I | Matching ok | SEQ : 20174860000, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
13:03:56:23 | I | Matching ok | SEQ : 20174860110, PART : N/A, SCAN N/A, CELL [2,1]
13:03:58:25 | I | Matching ok | SEQ : 20174860100, PART : N/A, SCAN N/A, CELL [2,2]
13:04:02:28 | I | Matching ok | SEQ : 20174860090, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
13:04:04:30 | I | Matching ok | SEQ : 20174860080, PART : N/A, SCAN N/A, CELL [2,4]
13:04:06:32 | I | Matching ok | SEQ : 20174860070, PART : N/A, SCAN N/A, CELL [2,5]
13:04:10:21 | I | Matching ok | SEQ : 20174860060, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
13:04:12:30 | I | Matching ok | SEQ : 20174860170, PART : N/A, SCAN N/A, CELL [1,1]
13:12:30:92 | I | Matching ok | SEQ : 20174860160, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
13:12:32:96 | I | Matching ok | SEQ : 20174860150, PART : N/A, SCAN N/A, CELL [1,3]
13:12:34:98 | I | Matching ok | SEQ : 20174860140, PART : N/A, SCAN N/A, CELL [1,4]
13:12:38:47 | I | Matching ok | SEQ : 20174860130, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
13:12:40:49 | I | Matching ok | SEQ : 20174860120, PART : N/A, SCAN N/A, CELL [1,6]
13:12:43:80 | I | Matching ok | SEQ : 20174860230, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
13:12:47:11 | I | Matching ok | SEQ : 20174860220, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
13:12:50:45 | I | Matching ok | SEQ : 20174860210, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
13:12:54:20 | I | Matching ok | SEQ : 20174860200, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
13:12:58:80 | I | Matching ok | SEQ : 20174860190, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
13:13:00:83 | I | Matching ok | SEQ : 20174860180, PART : N/A, SCAN N/A, CELL [2,6]
13:35:27:98 | I | Matching ok | SEQ : 20174860290, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
13:35:33:36 | I | Matching ok | SEQ : 20174860280, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
13:35:35:39 | I | Matching ok | SEQ : 20174860270, PART : N/A, SCAN N/A, CELL [1,3]
13:35:39:68 | I | Matching ok | SEQ : 20174860260, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
13:35:39:96 | W | Mismatching | SEQ : 20174860250, PART : N/A, SCAN P52124713AD, CELL [1,5]
13:35:41:71 | I | Matching ok | SEQ : 20174860250, PART : N/A, SCAN N/A, CELL [1,5]
13:35:47:48 | I | Matching ok | SEQ : 20174860240, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
13:35:52:08 | I | Matching ok | SEQ : 20174860350, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
13:35:54:09 | I | Matching ok | SEQ : 20174860340, PART : N/A, SCAN N/A, CELL [2,2]
13:35:58:18 | I | Matching ok | SEQ : 20174860330, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
13:36:00:19 | I | Matching ok | SEQ : 20174860320, PART : N/A, SCAN N/A, CELL [2,4]
13:36:02:20 | I | Matching ok | SEQ : 20174860310, PART : N/A, SCAN N/A, CELL [2,5]
13:36:05:63 | I | Matching ok | SEQ : 20174860300, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
13:47:04:30 | I | Matching ok | SEQ : 20174860410, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
13:47:09:70 | I | Matching ok | SEQ : 20174860400, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
13:47:13:60 | I | Matching ok | SEQ : 20174860390, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
13:47:15:63 | I | Matching ok | SEQ : 20174860380, PART : N/A, SCAN N/A, CELL [1,4]
13:47:17:64 | I | Matching ok | SEQ : 20174860370, PART : N/A, SCAN N/A, CELL [1,5]
13:47:23:00 | I | Matching ok | SEQ : 20174860360, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
13:47:27:10 | I | Matching ok | SEQ : 20174860470, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
13:47:31:27 | I | Matching ok | SEQ : 20174860460, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
13:47:37:02 | I | Matching ok | SEQ : 20174860450, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
13:47:39:05 | I | Matching ok | SEQ : 20174860440, PART : N/A, SCAN N/A, CELL [2,4]
13:47:42:17 | I | Matching ok | SEQ : 20174860430, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
13:47:46:75 | I | Matching ok | SEQ : 20174860420, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
13:47:48:81 | I | Matching ok | SEQ : 20174860530, PART : N/A, SCAN N/A, CELL [1,1]
13:47:50:84 | I | Matching ok | SEQ : 20174860520, PART : N/A, SCAN N/A, CELL [1,2]
13:47:52:85 | I | Matching ok | SEQ : 20174860510, PART : N/A, SCAN N/A, CELL [1,3]
13:56:38:61 | I | Matching ok | SEQ : 20174860500, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
13:56:43:01 | I | Matching ok | SEQ : 20174860490, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
13:56:45:02 | I | Matching ok | SEQ : 20174860480, PART : N/A, SCAN N/A, CELL [1,6]
13:56:47:03 | I | Matching ok | SEQ : 20174860590, PART : N/A, SCAN N/A, CELL [2,1]
13:56:50:48 | I | Matching ok | SEQ : 20174860580, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
13:56:54:23 | I | Matching ok | SEQ : 20174860570, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
13:56:56:25 | I | Matching ok | SEQ : 20174860560, PART : N/A, SCAN N/A, CELL [2,4]
13:56:59:89 | I | Matching ok | SEQ : 20174860550, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
13:57:03:64 | I | Matching ok | SEQ : 20174860540, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
14:10:04:23 | I | Matching ok | SEQ : 20174860650, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
14:10:08:20 | I | Matching ok | SEQ : 20174860640, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
14:10:10:22 | I | Matching ok | SEQ : 20174860630, PART : N/A, SCAN N/A, CELL [1,3]
14:10:14:93 | W | Mismatching | SEQ : 20174860620, PART : 04578885AC, SCAN P52124713AD, CELL [1,4]
14:10:28:33 | I | Matching ok | SEQ : 20174860620, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
14:10:32:38 | I | Matching ok | SEQ : 20174860610, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
14:10:36:50 | I | Matching ok | SEQ : 20174860600, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
14:10:41:68 | I | Matching ok | SEQ : 20174860710, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
14:10:45:46 | I | Matching ok | SEQ : 20174860700, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
14:10:50:24 | I | Matching ok | SEQ : 20174860690, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
14:10:55:71 | I | Matching ok | SEQ : 20174860680, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
14:10:57:72 | I | Matching ok | SEQ : 20174860670, PART : N/A, SCAN N/A, CELL [2,5]
14:10:59:73 | I | Matching ok | SEQ : 20174860660, PART : N/A, SCAN N/A, CELL [2,6]
14:11:01:82 | I | Matching ok | SEQ : 20174860770, PART : N/A, SCAN N/A, CELL [1,1]
14:21:50:25 | I | Matching ok | SEQ : 20174860760, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
14:21:54:97 | I | Matching ok | SEQ : 20174860750, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
14:22:00:97 | I | Matching ok | SEQ : 20174860740, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
14:22:05:50 | I | Matching ok | SEQ : 20174860730, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
14:22:07:51 | I | Matching ok | SEQ : 20174860720, PART : N/A, SCAN N/A, CELL [1,6]
14:22:11:50 | I | Matching ok | SEQ : 20174860830, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
14:22:15:32 | I | Matching ok | SEQ : 20174860820, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
14:22:19:02 | I | Matching ok | SEQ : 20174860810, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
14:22:22:75 | I | Matching ok | SEQ : 20174860800, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
14:22:24:76 | I | Matching ok | SEQ : 20174860790, PART : N/A, SCAN N/A, CELL [2,5]
14:22:28:80 | I | Matching ok | SEQ : 20174860780, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
14:22:30:88 | I | Matching ok | SEQ : 20174860890, PART : N/A, SCAN N/A, CELL [1,1]
14:22:32:89 | I | Matching ok | SEQ : 20174860880, PART : N/A, SCAN N/A, CELL [1,2]
14:36:06:12 | I | Matching ok | SEQ : 20174860870, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
14:36:08:21 | I | Matching ok | SEQ : 20174860860, PART : N/A, SCAN N/A, CELL [1,4]
14:36:10:24 | I | Matching ok | SEQ : 20174860850, PART : N/A, SCAN N/A, CELL [1,5]
14:36:16:37 | I | Matching ok | SEQ : 20174860840, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
14:36:20:42 | I | Matching ok | SEQ : 20174860950, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
14:36:22:44 | I | Matching ok | SEQ : 20174860940, PART : N/A, SCAN N/A, CELL [2,2]
14:36:26:32 | I | Matching ok | SEQ : 20174860930, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
14:36:28:34 | I | Matching ok | SEQ : 20174860920, PART : N/A, SCAN N/A, CELL [2,4]
14:36:30:35 | I | Matching ok | SEQ : 20174860910, PART : N/A, SCAN N/A, CELL [2,5]
14:36:34:05 | I | Matching ok | SEQ : 20174860900, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
14:44:05:18 | I | Matching ok | SEQ : 20174861010, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
14:44:11:00 | I | Matching ok | SEQ : 20174861000, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
14:44:15:55 | I | Matching ok | SEQ : 20174860990, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
14:44:19:40 | I | Matching ok | SEQ : 20174860980, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
14:44:23:78 | I | Matching ok | SEQ : 20174860970, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
14:44:25:81 | I | Matching ok | SEQ : 20174860960, PART : N/A, SCAN N/A, CELL [1,6]
14:44:27:84 | I | Matching ok | SEQ : 20174861070, PART : N/A, SCAN N/A, CELL [2,1]
14:44:29:85 | I | Matching ok | SEQ : 20174861060, PART : N/A, SCAN N/A, CELL [2,2]
14:44:31:87 | I | Matching ok | SEQ : 20174861050, PART : N/A, SCAN N/A, CELL [2,3]
14:44:38:73 | I | Matching ok | SEQ : 20174861040, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
14:44:42:75 | I | Matching ok | SEQ : 20174861030, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
14:44:44:80 | I | Matching ok | SEQ : 20174861020, PART : N/A, SCAN N/A, CELL [2,6]
14:58:51:01 | I | Matching ok | SEQ : 20174861130, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
14:58:54:48 | I | Matching ok | SEQ : 20174861120, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
14:58:58:03 | I | Matching ok | SEQ : 20174861110, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
14:59:00:06 | I | Matching ok | SEQ : 20174861100, PART : N/A, SCAN N/A, CELL [1,4]
14:59:03:35 | I | Matching ok | SEQ : 20174861090, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
14:59:07:65 | I | Matching ok | SEQ : 20174861080, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
14:59:09:67 | I | Matching ok | SEQ : 20174861190, PART : N/A, SCAN N/A, CELL [2,1]
14:59:13:13 | I | Matching ok | SEQ : 20174861180, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
14:59:16:67 | I | Matching ok | SEQ : 20174861170, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
14:59:21:25 | I | Matching ok | SEQ : 20174861160, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
14:59:26:03 | I | Matching ok | SEQ : 20174861150, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
14:59:34:75 | I | Matching ok | SEQ : 20174861140, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
15:25:52:82 | I | Matching ok | SEQ : 20174861250, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
15:25:54:84 | I | Matching ok | SEQ : 20174861240, PART : N/A, SCAN N/A, CELL [1,2]
15:25:58:11 | I | Matching ok | SEQ : 20174861230, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
15:26:01:74 | I | Matching ok | SEQ : 20174861220, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
15:26:03:76 | I | Matching ok | SEQ : 20174861210, PART : N/A, SCAN N/A, CELL [1,5]
15:26:07:71 | I | Matching ok | SEQ : 20174861200, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
15:26:09:74 | I | Matching ok | SEQ : 20174861310, PART : N/A, SCAN N/A, CELL [2,1]
15:26:17:79 | I | Matching ok | SEQ : 20174861300, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
15:26:21:69 | I | Matching ok | SEQ : 20174861290, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
15:26:24:91 | I | Matching ok | SEQ : 20174861280, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
15:26:28:59 | I | Matching ok | SEQ : 20174861270, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
15:26:32:21 | I | Matching ok | SEQ : 20174861260, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
