00:09:17:17 | I | Matching ok | SEQ : 20174658450, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
09:41:21:13 | I | Matching ok | SEQ : 20174663250, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
09:41:25:46 | I | Matching ok | SEQ : 20174663240, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
09:41:28:68 | I | Matching ok | SEQ : 20174663230, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
09:41:30:70 | I | Matching ok | SEQ : 20174663220, PART : N/A, SCAN N/A, CELL [1,4]
09:41:33:78 | I | Matching ok | SEQ : 20174663210, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
09:41:37:21 | I | Matching ok | SEQ : 20174663200, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
09:41:44:15 | I | Matching ok | SEQ : 20174663310, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
09:41:55:23 | I | Matching ok | SEQ : 20174663300, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
09:42:02:61 | I | Matching ok | SEQ : 20174663290, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
09:42:04:61 | I | Matching ok | SEQ : 20174663280, PART : N/A, SCAN N/A, CELL [2,4]
09:42:10:38 | I | Matching ok | SEQ : 20174663270, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
09:42:19:33 | I | Matching ok | SEQ : 20174663260, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
09:42:21:42 | I | Matching ok | SEQ : 20174663370, PART : N/A, SCAN N/A, CELL [1,1]
09:46:42:96 | I | Matching ok | SEQ : 20174663360, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
09:46:46:51 | I | Matching ok | SEQ : 20174663350, PART : 68193661AB, SCAN P68193661AB, CELL [1,3]
09:46:50:53 | I | Matching ok | SEQ : 20174663340, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
09:47:06:91 | I | Matching ok | SEQ : 20174663330, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
09:47:10:48 | I | Matching ok | SEQ : 20174663320, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
09:47:34:86 | I | Matching ok | SEQ : 20174663430, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
09:47:46:94 | I | Matching ok | SEQ : 20174663420, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
09:48:05:44 | I | Matching ok | SEQ : 20174663410, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
09:48:56:26 | I | Matching ok | SEQ : 20174663400, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
09:48:59:99 | I | Matching ok | SEQ : 20174663390, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
09:49:07:26 | I | Matching ok | SEQ : 20174663380, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
09:56:45:13 | I | Matching ok | SEQ : 20174663490, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
09:56:47:14 | I | Matching ok | SEQ : 20174663480, PART : N/A, SCAN N/A, CELL [1,2]
09:56:49:17 | I | Matching ok | SEQ : 20174663470, PART : N/A, SCAN N/A, CELL [1,3]
09:56:53:35 | I | Matching ok | SEQ : 20174663460, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
09:56:55:85 | I | Matching ok | SEQ : 20174663450, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
09:56:57:87 | I | Matching ok | SEQ : 20174663440, PART : N/A, SCAN N/A, CELL [1,6]
09:57:00:15 | I | Matching ok | SEQ : 20174663550, PART : 68193661AB, SCAN P68193661AB, CELL [2,1]
09:57:02:33 | I | Matching ok | SEQ : 20174663540, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
09:57:06:48 | I | Matching ok | SEQ : 20174663530, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
09:57:08:70 | I | Matching ok | SEQ : 20174663520, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
09:57:10:97 | I | Matching ok | SEQ : 20174663510, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
09:57:15:76 | I | Matching ok | SEQ : 20174663500, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
10:07:39:34 | I | Matching ok | SEQ : 20174663610, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
10:07:43:52 | I | Matching ok | SEQ : 20174663600, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
10:07:46:89 | I | Matching ok | SEQ : 20174663590, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
10:07:48:97 | W | Mismatching | SEQ : 20174663580, PART : 04578885AC, SCAN P52124713AD, CELL [1,4]
10:08:01:02 | I | Matching ok | SEQ : 20174663580, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
10:08:03:84 | I | Matching ok | SEQ : 20174663570, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
10:08:05:87 | I | Matching ok | SEQ : 20174663560, PART : N/A, SCAN N/A, CELL [1,6]
10:08:10:39 | I | Matching ok | SEQ : 20174663670, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
10:08:12:41 | I | Matching ok | SEQ : 20174663660, PART : N/A, SCAN N/A, CELL [2,2]
10:08:14:52 | I | Matching ok | SEQ : 20174663650, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
10:08:16:94 | I | Matching ok | SEQ : 20174663640, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
10:08:19:09 | I | Matching ok | SEQ : 20174663630, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
10:08:22:18 | I | Matching ok | SEQ : 20174663620, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
10:16:42:20 | I | Matching ok | SEQ : 20174663730, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
10:16:45:30 | I | Matching ok | SEQ : 20174663720, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
10:16:47:73 | I | Matching ok | SEQ : 20174663710, PART : 68193661AB, SCAN P68193661AB, CELL [1,3]
10:16:49:93 | I | Matching ok | SEQ : 20174663700, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
10:16:51:95 | I | Matching ok | SEQ : 20174663690, PART : N/A, SCAN N/A, CELL [1,5]
10:16:53:97 | I | Matching ok | SEQ : 20174663680, PART : N/A, SCAN N/A, CELL [1,6]
10:17:11:20 | I | Matching ok | SEQ : 20174663790, PART : 68193661AB, SCAN P68193661AB, CELL [2,1]
10:17:31:23 | I | Matching ok | SEQ : 20174663780, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
10:17:43:50 | I | Matching ok | SEQ : 20174663770, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
10:17:46:33 | I | Matching ok | SEQ : 20174663760, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
10:17:48:83 | I | Matching ok | SEQ : 20174663750, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
10:17:50:88 | I | Matching ok | SEQ : 20174663740, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
10:28:17:64 | I | Matching ok | SEQ : 20174663850, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
10:28:24:32 | I | Matching ok | SEQ : 20174663840, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
10:28:28:89 | I | Matching ok | SEQ : 20174663830, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
10:28:33:12 | I | Matching ok | SEQ : 20174663820, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
10:28:38:47 | I | Matching ok | SEQ : 20174663810, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
10:28:42:57 | I | Matching ok | SEQ : 20174663800, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
10:29:03:32 | I | Matching ok | SEQ : 20174663910, PART : 68193661AB, SCAN P68193661AB, CELL [2,1]
10:29:10:47 | I | Matching ok | SEQ : 20174663900, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
10:29:12:49 | I | Matching ok | SEQ : 20174663890, PART : N/A, SCAN N/A, CELL [2,3]
10:29:14:70 | I | Matching ok | SEQ : 20174663880, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
10:29:17:79 | I | Matching ok | SEQ : 20174663870, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
10:29:20:64 | I | Matching ok | SEQ : 20174663860, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
10:42:09:02 | I | Matching ok | SEQ : 20174663970, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
10:42:11:05 | I | Matching ok | SEQ : 20174663960, PART : N/A, SCAN N/A, CELL [1,2]
10:42:15:29 | I | Matching ok | SEQ : 20174663950, PART : 68193661AB, SCAN P68193661AB, CELL [1,3]
10:42:17:84 | I | Matching ok | SEQ : 20174663940, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
10:42:20:11 | I | Matching ok | SEQ : 20174663930, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
10:42:22:34 | I | Matching ok | SEQ : 20174663920, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
10:42:26:42 | I | Matching ok | SEQ : 20174664030, PART : 68193661AB, SCAN P68193661AB, CELL [2,1]
10:42:28:59 | I | Matching ok | SEQ : 20174664020, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
10:42:32:47 | I | Matching ok | SEQ : 20174664010, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
10:42:36:12 | I | Matching ok | SEQ : 20174664000, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
10:42:39:52 | I | Matching ok | SEQ : 20174663990, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
10:42:42:82 | I | Matching ok | SEQ : 20174663980, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
10:42:44:91 | I | Matching ok | SEQ : 20174664090, PART : N/A, SCAN N/A, CELL [1,1]
10:53:40:73 | I | Matching ok | SEQ : 20174664080, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
10:53:44:08 | I | Matching ok | SEQ : 20174664070, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
10:53:46:93 | I | Matching ok | SEQ : 20174664060, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
10:53:49:46 | I | Matching ok | SEQ : 20174664050, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
10:53:52:73 | I | Matching ok | SEQ : 20174664040, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
10:53:56:06 | I | Matching ok | SEQ : 20174664150, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
10:53:59:01 | I | Matching ok | SEQ : 20174664140, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
10:54:10:53 | I | Matching ok | SEQ : 20174664130, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
10:54:23:59 | I | Matching ok | SEQ : 20174664120, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
10:54:41:36 | I | Matching ok | SEQ : 20174664110, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
10:54:43:44 | I | Matching ok | SEQ : 20174664100, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
11:38:13:82 | I | Matching ok | SEQ : 20174664210, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
11:38:17:72 | I | Matching ok | SEQ : 20174664200, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
11:38:21:32 | I | Matching ok | SEQ : 20174664190, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
11:38:41:90 | I | Matching ok | SEQ : 20174664180, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
11:38:46:37 | I | Matching ok | SEQ : 20174664170, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
11:38:55:54 | I | Matching ok | SEQ : 20174664160, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
11:39:45:50 | I | Matching ok | SEQ : 20174664270, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
11:39:49:35 | I | Matching ok | SEQ : 20174664260, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
11:40:08:45 | I | Matching ok | SEQ : 20174664250, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
11:40:19:95 | I | Matching ok | SEQ : 20174664240, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
11:40:42:42 | I | Matching ok | SEQ : 20174664230, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
11:40:47:50 | I | Matching ok | SEQ : 20174664220, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
11:48:31:66 | I | Matching ok | SEQ : 20174664330, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
11:48:33:75 | I | Matching ok | SEQ : 20174664320, PART : N/A, SCAN N/A, CELL [1,2]
11:48:37:29 | I | Matching ok | SEQ : 20174664310, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:48:41:31 | I | Matching ok | SEQ : 20174664300, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
11:48:51:24 | I | Matching ok | SEQ : 20174664290, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
11:48:55:03 | I | Matching ok | SEQ : 20174664280, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
11:50:35:06 | I | Matching ok | SEQ : 20174664390, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
11:50:39:82 | I | Matching ok | SEQ : 20174664380, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
11:50:52:04 | I | Matching ok | SEQ : 20174664370, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
11:50:59:76 | I | Matching ok | SEQ : 20174664360, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
11:51:13:79 | I | Matching ok | SEQ : 20174664350, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
11:52:00:37 | I | Matching ok | SEQ : 20174664340, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
11:52:02:59 | I | Matching ok | SEQ : 20174664450, PART : N/A, SCAN N/A, CELL [1,1]
11:57:45:48 | I | Matching ok | SEQ : 20174664440, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
11:57:47:97 | I | Matching ok | SEQ : 20174664430, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:57:50:20 | I | Matching ok | SEQ : 20174664420, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
11:57:53:77 | W | Mismatching | SEQ : 20174664410, PART : 04578885AC, SCAN P68193661AB, CELL [1,5]
11:58:05:15 | I | Matching ok | SEQ : 20174664410, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
11:58:09:00 | I | Matching ok | SEQ : 20174664400, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
11:58:11:06 | I | Matching ok | SEQ : 20174664510, PART : N/A, SCAN N/A, CELL [2,1]
11:59:26:75 | I | Matching ok | SEQ : 20174664500, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
11:59:30:45 | W | Mismatching | SEQ : 20174664490, PART : 68193661AB, SCAN P04578885AC, CELL [2,3]
12:00:27:93 | I | Matching ok | SEQ : 20174664490, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
12:00:31:28 | I | Matching ok | SEQ : 20174664480, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
12:00:33:32 | I | Matching ok | SEQ : 20174664470, PART : N/A, SCAN N/A, CELL [2,5]
12:00:35:78 | I | Matching ok | SEQ : 20174664460, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
12:11:23:32 | I | Matching ok | SEQ : 20174664570, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
12:11:25:41 | I | Matching ok | SEQ : 20174664560, PART : N/A, SCAN N/A, CELL [1,2]
12:11:27:45 | I | Matching ok | SEQ : 20174664550, PART : N/A, SCAN N/A, CELL [1,3]
12:11:34:70 | W | Mismatching | SEQ : 20174664540, PART : 04578885AC, SCAN P68193661AB, CELL [1,4]
12:11:51:00 | I | Matching ok | SEQ : 20174664540, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:11:54:19 | I | Matching ok | SEQ : 20174664530, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
12:11:56:92 | I | Matching ok | SEQ : 20174664520, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
12:12:56:75 | I | Matching ok | SEQ : 20174664630, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
12:12:58:82 | I | Matching ok | SEQ : 20174664620, PART : N/A, SCAN N/A, CELL [2,2]
12:13:02:65 | I | Matching ok | SEQ : 20174664610, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:13:05:04 | I | Matching ok | SEQ : 20174664600, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:13:07:09 | I | Matching ok | SEQ : 20174664590, PART : N/A, SCAN N/A, CELL [2,5]
12:13:14:38 | I | Matching ok | SEQ : 20174664580, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
12:24:17:64 | I | Matching ok | SEQ : 20174664690, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
12:24:21:56 | W | Mismatching | SEQ : 20174664680, PART : 68193661AB, SCAN P04578885AC, CELL [1,2]
12:24:37:31 | I | Matching ok | SEQ : 20174664680, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
12:24:40:01 | I | Matching ok | SEQ : 20174664670, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:24:42:31 | W | Mismatching | SEQ : 20174664660, PART : 04578885AC, SCAN P52124713AD, CELL [1,4]
12:24:58:26 | W | Mismatching | SEQ : 20174664660, PART : 04578885AC, SCAN P52124713AD, CELL [1,4]
12:25:44:06 | I | Matching ok | SEQ : 20174664660, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:25:50:52 | I | Matching ok | SEQ : 20174664650, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
12:25:54:19 | W | Mismatching | SEQ : 20174664640, PART : 04578885AC, SCAN P52124713AD, CELL [1,6]
12:26:24:21 | I | Matching ok | SEQ : 20174664640, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
12:26:28:16 | I | Matching ok | SEQ : 20174664750, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
12:26:30:34 | I | Matching ok | SEQ : 20174664740, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
12:26:33:06 | I | Matching ok | SEQ : 20174664730, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
12:26:35:87 | I | Matching ok | SEQ : 20174664720, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
12:26:37:89 | I | Matching ok | SEQ : 20174664710, PART : N/A, SCAN N/A, CELL [2,5]
12:26:44:89 | I | Matching ok | SEQ : 20174664700, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
12:34:50:80 | I | Matching ok | SEQ : 20174664810, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
12:34:53:50 | I | Matching ok | SEQ : 20174664800, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
12:34:57:60 | I | Matching ok | SEQ : 20174664790, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:35:03:75 | I | Matching ok | SEQ : 20174664780, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:35:06:20 | I | Matching ok | SEQ : 20174664770, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
12:35:10:03 | I | Matching ok | SEQ : 20174664760, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
12:35:12:04 | I | Matching ok | SEQ : 20174664870, PART : N/A, SCAN N/A, CELL [2,1]
12:35:14:08 | I | Matching ok | SEQ : 20174664860, PART : N/A, SCAN N/A, CELL [2,2]
12:35:43:05 | I | Matching ok | SEQ : 20174664850, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
12:35:45:38 | I | Matching ok | SEQ : 20174664840, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
12:35:48:35 | I | Matching ok | SEQ : 20174664830, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
12:35:50:40 | I | Matching ok | SEQ : 20174664820, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
12:35:52:49 | I | Matching ok | SEQ : 20174664930, PART : N/A, SCAN N/A, CELL [1,1]
12:35:54:50 | I | Matching ok | SEQ : 20174664920, PART : N/A, SCAN N/A, CELL [1,2]
12:47:23:64 | I | Matching ok | SEQ : 20174664910, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
12:47:26:87 | I | Matching ok | SEQ : 20174664900, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:47:30:19 | I | Matching ok | SEQ : 20174664890, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
12:47:33:64 | I | Matching ok | SEQ : 20174664880, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
12:47:37:72 | I | Matching ok | SEQ : 20174664990, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
12:47:41:92 | I | Matching ok | SEQ : 20174664980, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
12:47:43:94 | I | Matching ok | SEQ : 20174664970, PART : N/A, SCAN N/A, CELL [2,3]
12:47:45:96 | I | Matching ok | SEQ : 20174664960, PART : N/A, SCAN N/A, CELL [2,4]
12:47:53:02 | I | Matching ok | SEQ : 20174664950, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
12:48:04:42 | I | Matching ok | SEQ : 20174664940, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
12:58:20:03 | I | Matching ok | SEQ : 20174665050, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
12:58:22:05 | I | Matching ok | SEQ : 20174665040, PART : N/A, SCAN N/A, CELL [1,2]
12:58:26:19 | W | Mismatching | SEQ : 20174665030, PART : 04578885AC, SCAN P68193661AB, CELL [1,3]
12:58:37:84 | I | Matching ok | SEQ : 20174665030, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:58:45:48 | I | Matching ok | SEQ : 20174665020, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
12:58:49:11 | I | Matching ok | SEQ : 20174665010, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
12:58:54:51 | I | Matching ok | SEQ : 20174665000, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
12:59:01:14 | I | Matching ok | SEQ : 20174665110, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
12:59:05:26 | I | Matching ok | SEQ : 20174665100, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
12:59:07:27 | I | Matching ok | SEQ : 20174665090, PART : N/A, SCAN N/A, CELL [2,3]
12:59:09:34 | I | Matching ok | SEQ : 20174665080, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
12:59:14:89 | I | Matching ok | SEQ : 20174665070, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
12:59:18:81 | W | Mismatching | SEQ : 20174665060, PART : 04578885AC, SCAN P52124713AD, CELL [2,6]
12:59:56:61 | I | Matching ok | SEQ : 20174665060, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
13:19:18:11 | I | Matching ok | SEQ : 20174665170, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
13:19:48:74 | I | Matching ok | SEQ : 20174665160, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
13:19:52:09 | I | Matching ok | SEQ : 20174665150, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
13:19:54:13 | I | Matching ok | SEQ : 20174665140, PART : N/A, SCAN N/A, CELL [1,4]
13:19:57:32 | I | Matching ok | SEQ : 20174665130, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
13:20:00:54 | I | Matching ok | SEQ : 20174665120, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
13:20:04:99 | I | Matching ok | SEQ : 20174665230, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
13:20:09:14 | I | Matching ok | SEQ : 20174665220, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
13:20:16:22 | I | Matching ok | SEQ : 20174665210, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
13:20:20:04 | I | Matching ok | SEQ : 20174665200, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
13:20:28:37 | I | Matching ok | SEQ : 20174665190, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
13:21:03:39 | I | Matching ok | SEQ : 20174665180, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
13:34:07:71 | I | Matching ok | SEQ : 20174665290, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
13:34:10:44 | I | Matching ok | SEQ : 20174665280, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
13:34:13:24 | I | Matching ok | SEQ : 20174665270, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
13:34:16:12 | I | Matching ok | SEQ : 20174665260, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
13:34:18:71 | I | Matching ok | SEQ : 20174665250, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
13:34:22:36 | I | Matching ok | SEQ : 20174665240, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
13:34:27:54 | W | Mismatching | SEQ : 20174665350, PART : 04578885AC, SCAN P52124713AD, CELL [2,1]
13:36:01:69 | I | Matching ok | SEQ : 20174665350, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
13:36:04:24 | I | Matching ok | SEQ : 20174665340, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
13:36:06:44 | I | Matching ok | SEQ : 20174665330, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
13:36:10:17 | I | Matching ok | SEQ : 20174665320, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
13:36:14:32 | I | Matching ok | SEQ : 20174665310, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
13:36:16:39 | I | Matching ok | SEQ : 20174665300, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
13:36:18:51 | I | Matching ok | SEQ : 20174665410, PART : N/A, SCAN N/A, CELL [1,1]
13:47:40:23 | I | Matching ok | SEQ : 20174665400, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
13:47:43:66 | I | Matching ok | SEQ : 20174665390, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
13:47:45:68 | I | Matching ok | SEQ : 20174665380, PART : N/A, SCAN N/A, CELL [1,4]
13:47:48:93 | I | Matching ok | SEQ : 20174665370, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
13:47:51:93 | I | Matching ok | SEQ : 20174665360, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
13:49:04:41 | I | Matching ok | SEQ : 20174665470, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
13:49:06:43 | I | Matching ok | SEQ : 20174665460, PART : N/A, SCAN N/A, CELL [2,2]
13:49:12:23 | I | Matching ok | SEQ : 20174665450, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
13:49:14:26 | I | Matching ok | SEQ : 20174665440, PART : N/A, SCAN N/A, CELL [2,4]
13:49:17:36 | I | Matching ok | SEQ : 20174665430, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
13:49:21:53 | W | Mismatching | SEQ : 20174665420, PART : 04578885AC, SCAN P68193661AB, CELL [2,6]
13:49:41:69 | I | Matching ok | SEQ : 20174665420, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
13:55:16:04 | I | Matching ok | SEQ : 20174665530, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
13:55:18:22 | I | Matching ok | SEQ : 20174665520, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
13:55:22:24 | I | Matching ok | SEQ : 20174665510, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
13:55:25:12 | I | Matching ok | SEQ : 20174665500, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
