00:04:11:35 | I | Matching ok | SEQ : 20174865930, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
10:38:31:10 | I | Matching ok | SEQ : 20174870690, PART : N/A, SCAN N/A, CELL [1,5]
10:38:34:71 | I | Matching ok | SEQ : 20174870680, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
10:38:49:28 | I | Matching ok | SEQ : 20174870790, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
10:38:51:30 | I | Matching ok | SEQ : 20174870780, PART : N/A, SCAN N/A, CELL [2,2]
10:39:11:58 | I | Matching ok | SEQ : 20174870770, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
10:39:24:38 | I | Matching ok | SEQ : 20174870760, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
10:39:57:06 | I | Matching ok | SEQ : 20174870750, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
10:39:59:08 | I | Matching ok | SEQ : 20174870740, PART : N/A, SCAN N/A, CELL [2,6]
10:47:19:37 | I | Matching ok | SEQ : 20174870850, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
10:47:21:39 | I | Matching ok | SEQ : 20174870840, PART : N/A, SCAN N/A, CELL [1,2]
10:47:26:47 | I | Matching ok | SEQ : 20174870830, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
10:47:34:17 | I | Matching ok | SEQ : 20174870820, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
10:47:44:17 | I | Matching ok | SEQ : 20174870810, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
10:47:51:80 | I | Matching ok | SEQ : 20174870800, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
10:48:02:55 | I | Matching ok | SEQ : 20174870910, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
10:48:12:00 | I | Matching ok | SEQ : 20174870900, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
10:48:14:04 | I | Matching ok | SEQ : 20174870890, PART : N/A, SCAN N/A, CELL [2,3]
10:48:40:95 | I | Matching ok | SEQ : 20174870880, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
10:48:48:10 | I | Matching ok | SEQ : 20174870870, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
10:48:50:11 | I | Matching ok | SEQ : 20174870860, PART : N/A, SCAN N/A, CELL [2,6]
10:55:30:31 | I | Matching ok | SEQ : 20174870970, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
10:55:37:54 | I | Matching ok | SEQ : 20174870960, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
10:55:39:55 | I | Matching ok | SEQ : 20174870950, PART : N/A, SCAN N/A, CELL [1,3]
10:55:53:23 | I | Matching ok | SEQ : 20174870940, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
10:55:56:53 | I | Matching ok | SEQ : 20174870930, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
10:56:00:23 | I | Matching ok | SEQ : 20174870920, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
10:56:09:16 | I | Matching ok | SEQ : 20174871030, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
10:56:11:20 | I | Matching ok | SEQ : 20174871020, PART : N/A, SCAN N/A, CELL [2,2]
10:56:21:13 | I | Matching ok | SEQ : 20174871010, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
10:56:24:71 | I | Matching ok | SEQ : 20174871000, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
10:56:26:72 | I | Matching ok | SEQ : 20174870990, PART : N/A, SCAN N/A, CELL [2,5]
10:56:28:73 | I | Matching ok | SEQ : 20174870980, PART : N/A, SCAN N/A, CELL [2,6]
11:06:20:67 | I | Matching ok | SEQ : 20174871090, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
11:06:29:72 | I | Matching ok | SEQ : 20174871080, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
11:06:37:72 | I | Matching ok | SEQ : 20174871070, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:06:39:76 | I | Matching ok | SEQ : 20174871060, PART : N/A, SCAN N/A, CELL [1,4]
11:06:47:25 | I | Matching ok | SEQ : 20174871050, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
11:06:53:10 | I | Matching ok | SEQ : 20174871040, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
11:07:02:97 | I | Matching ok | SEQ : 20174871150, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
11:07:10:20 | I | Matching ok | SEQ : 20174871140, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
11:07:12:21 | I | Matching ok | SEQ : 20174871130, PART : N/A, SCAN N/A, CELL [2,3]
11:07:14:22 | I | Matching ok | SEQ : 20174871120, PART : N/A, SCAN N/A, CELL [2,4]
11:07:19:70 | I | Matching ok | SEQ : 20174871110, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
11:07:21:71 | I | Matching ok | SEQ : 20174871100, PART : N/A, SCAN N/A, CELL [2,6]
11:07:23:81 | I | Matching ok | SEQ : 20174871210, PART : N/A, SCAN N/A, CELL [1,1]
11:16:29:49 | I | Matching ok | SEQ : 20174871200, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
11:16:36:46 | I | Matching ok | SEQ : 20174871190, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:16:38:47 | I | Matching ok | SEQ : 20174871180, PART : N/A, SCAN N/A, CELL [1,4]
11:16:40:49 | I | Matching ok | SEQ : 20174871170, PART : N/A, SCAN N/A, CELL [1,5]
11:16:45:21 | I | Matching ok | SEQ : 20174871160, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
11:17:25:51 | I | Matching ok | SEQ : 20174871270, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
11:17:28:84 | I | Matching ok | SEQ : 20174871260, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
11:17:30:86 | I | Matching ok | SEQ : 20174871250, PART : N/A, SCAN N/A, CELL [2,3]
11:17:33:91 | I | Matching ok | SEQ : 20174871240, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
11:17:42:22 | I | Matching ok | SEQ : 20174871230, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
11:17:44:23 | I | Matching ok | SEQ : 20174871220, PART : N/A, SCAN N/A, CELL [2,6]
11:17:46:38 | I | Matching ok | SEQ : 20174871330, PART : N/A, SCAN N/A, CELL [1,1]
11:23:21:85 | I | Matching ok | SEQ : 20174871320, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
11:23:28:30 | I | Matching ok | SEQ : 20174871310, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:23:34:05 | W | Mismatching | SEQ : 20174871300, PART : 52124713AD, SCAN TQ42027C0079, CELL [1,4]
11:23:43:13 | I | Matching ok | SEQ : 20174871300, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
11:23:45:14 | I | Matching ok | SEQ : 20174871290, PART : N/A, SCAN N/A, CELL [1,5]
11:24:06:23 | I | Matching ok | SEQ : 20174871280, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
11:24:30:12 | I | Matching ok | SEQ : 20174871390, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
11:24:32:14 | I | Matching ok | SEQ : 20174871380, PART : N/A, SCAN N/A, CELL [2,2]
11:24:34:15 | I | Matching ok | SEQ : 20174871370, PART : N/A, SCAN N/A, CELL [2,3]
11:25:15:53 | I | Matching ok | SEQ : 20174871360, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
11:25:17:55 | I | Matching ok | SEQ : 20174871350, PART : N/A, SCAN N/A, CELL [2,5]
11:25:19:56 | I | Matching ok | SEQ : 20174871340, PART : N/A, SCAN N/A, CELL [2,6]
11:25:21:70 | I | Matching ok | SEQ : 20174871450, PART : N/A, SCAN N/A, CELL [1,1]
11:25:23:75 | I | Matching ok | SEQ : 20174871440, PART : N/A, SCAN N/A, CELL [1,2]
11:33:33:13 | I | Matching ok | SEQ : 20174871430, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:33:41:91 | I | Matching ok | SEQ : 20174871420, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
11:33:43:93 | I | Matching ok | SEQ : 20174871410, PART : N/A, SCAN N/A, CELL [1,5]
11:33:49:31 | I | Matching ok | SEQ : 20174871400, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
11:34:06:16 | I | Matching ok | SEQ : 20174871510, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
11:34:09:89 | I | Matching ok | SEQ : 20174871500, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
11:34:13:91 | I | Matching ok | SEQ : 20174871490, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
11:34:24:74 | I | Matching ok | SEQ : 20174871480, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
11:34:33:49 | I | Matching ok | SEQ : 20174871470, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
11:34:39:61 | I | Matching ok | SEQ : 20174871460, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
11:50:33:04 | I | Matching ok | SEQ : 20174871570, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
11:50:38:74 | I | Matching ok | SEQ : 20174871560, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
11:50:40:75 | I | Matching ok | SEQ : 20174871550, PART : N/A, SCAN N/A, CELL [1,3]
11:50:45:16 | I | Matching ok | SEQ : 20174871540, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
11:50:47:19 | I | Matching ok | SEQ : 20174871530, PART : N/A, SCAN N/A, CELL [1,5]
11:51:00:29 | I | Matching ok | SEQ : 20174871520, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
11:51:07:84 | I | Matching ok | SEQ : 20174871630, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
11:51:09:84 | I | Matching ok | SEQ : 20174871620, PART : N/A, SCAN N/A, CELL [2,2]
11:51:15:01 | I | Matching ok | SEQ : 20174871610, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
11:51:23:61 | I | Matching ok | SEQ : 20174871600, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
11:51:33:06 | I | Matching ok | SEQ : 20174871590, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
11:51:35:07 | I | Matching ok | SEQ : 20174871580, PART : N/A, SCAN N/A, CELL [2,6]
11:58:14:12 | I | Matching ok | SEQ : 20174871690, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
11:58:16:15 | I | Matching ok | SEQ : 20174871680, PART : N/A, SCAN N/A, CELL [1,2]
11:58:18:17 | I | Matching ok | SEQ : 20174871670, PART : N/A, SCAN N/A, CELL [1,3]
11:58:20:20 | I | Matching ok | SEQ : 20174871660, PART : N/A, SCAN N/A, CELL [1,4]
11:58:24:02 | I | Matching ok | SEQ : 20174871650, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
11:58:26:04 | I | Matching ok | SEQ : 20174871640, PART : N/A, SCAN N/A, CELL [1,6]
11:58:50:32 | I | Matching ok | SEQ : 20174871750, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
11:58:54:27 | I | Matching ok | SEQ : 20174871740, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
11:58:56:29 | I | Matching ok | SEQ : 20174871730, PART : N/A, SCAN N/A, CELL [2,3]
11:58:58:30 | I | Matching ok | SEQ : 20174871720, PART : N/A, SCAN N/A, CELL [2,4]
11:59:01:92 | I | Matching ok | SEQ : 20174871710, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
11:59:04:90 | I | Matching ok | SEQ : 20174871700, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:24:21:02 | I | Matching ok | SEQ : 20174871810, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:24:27:77 | I | Matching ok | SEQ : 20174871800, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
12:24:35:64 | I | Matching ok | SEQ : 20174871790, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
12:24:41:16 | I | Matching ok | SEQ : 20174871780, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
12:24:43:19 | I | Matching ok | SEQ : 20174871770, PART : N/A, SCAN N/A, CELL [1,5]
12:24:54:54 | I | Matching ok | SEQ : 20174871760, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
12:24:56:58 | I | Matching ok | SEQ : 20174871870, PART : N/A, SCAN N/A, CELL [2,1]
12:25:18:34 | I | Matching ok | SEQ : 20174871860, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
12:25:34:52 | I | Matching ok | SEQ : 20174871850, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:25:38:02 | I | Matching ok | SEQ : 20174871840, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
12:25:49:52 | I | Matching ok | SEQ : 20174871830, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
12:25:57:99 | I | Matching ok | SEQ : 20174871820, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:32:29:15 | I | Matching ok | SEQ : 20174871930, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
12:32:33:43 | I | Matching ok | SEQ : 20174871920, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
12:32:35:44 | I | Matching ok | SEQ : 20174871910, PART : N/A, SCAN N/A, CELL [1,3]
12:32:52:75 | W | Mismatching | SEQ : 20174871900, PART : 04578885AC, SCAN P52124713AD, CELL [1,4]
12:33:08:30 | I | Matching ok | SEQ : 20174871900, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:33:10:34 | I | Matching ok | SEQ : 20174871890, PART : N/A, SCAN N/A, CELL [1,5]
12:33:15:30 | I | Matching ok | SEQ : 20174871880, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
12:33:47:85 | I | Matching ok | SEQ : 20174871990, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
12:33:53:93 | I | Matching ok | SEQ : 20174871980, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
12:34:01:48 | I | Matching ok | SEQ : 20174871970, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
12:34:03:48 | I | Matching ok | SEQ : 20174871960, PART : N/A, SCAN N/A, CELL [2,4]
12:34:05:51 | I | Matching ok | SEQ : 20174871950, PART : N/A, SCAN N/A, CELL [2,5]
12:34:07:55 | I | Matching ok | SEQ : 20174871940, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:44:33:15 | I | Matching ok | SEQ : 20174872050, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:44:35:18 | I | Matching ok | SEQ : 20174872040, PART : N/A, SCAN N/A, CELL [1,2]
12:44:37:19 | I | Matching ok | SEQ : 20174872030, PART : N/A, SCAN N/A, CELL [1,3]
12:44:40:49 | I | Matching ok | SEQ : 20174872020, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:44:49:82 | I | Matching ok | SEQ : 20174872010, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
12:44:55:79 | I | Matching ok | SEQ : 20174872000, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
12:44:57:81 | I | Matching ok | SEQ : 20174872110, PART : N/A, SCAN N/A, CELL [2,1]
12:45:06:12 | I | Matching ok | SEQ : 20174872100, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
12:45:08:13 | I | Matching ok | SEQ : 20174872090, PART : N/A, SCAN N/A, CELL [2,3]
12:45:15:65 | I | Matching ok | SEQ : 20174872080, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:45:17:66 | I | Matching ok | SEQ : 20174872070, PART : N/A, SCAN N/A, CELL [2,5]
12:45:19:67 | I | Matching ok | SEQ : 20174872060, PART : N/A, SCAN N/A, CELL [2,6]
12:45:36:27 | I | Matching ok | SEQ : 20174872170, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:45:38:28 | I | Matching ok | SEQ : 20174872160, PART : N/A, SCAN N/A, CELL [1,2]
12:53:57:36 | I | Matching ok | SEQ : 20174872150, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
12:54:12:46 | I | Matching ok | SEQ : 20174872140, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:54:14:49 | I | Matching ok | SEQ : 20174872130, PART : N/A, SCAN N/A, CELL [1,5]
12:54:18:06 | I | Matching ok | SEQ : 20174872120, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
12:54:39:41 | I | Matching ok | SEQ : 20174872230, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
12:54:50:93 | I | Matching ok | SEQ : 20174872220, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
12:55:40:56 | I | Matching ok | SEQ : 20174872210, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:55:42:58 | I | Matching ok | SEQ : 20174872200, PART : N/A, SCAN N/A, CELL [2,4]
12:56:27:66 | I | Matching ok | SEQ : 20174872190, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
12:56:30:66 | I | Matching ok | SEQ : 20174872180, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
13:09:12:00 | I | Matching ok | SEQ : 20174872290, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
13:09:18:80 | I | Matching ok | SEQ : 20174872280, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
13:09:20:82 | I | Matching ok | SEQ : 20174872270, PART : N/A, SCAN N/A, CELL [1,3]
13:09:26:51 | I | Matching ok | SEQ : 20174872260, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
13:09:28:54 | I | Matching ok | SEQ : 20174872250, PART : N/A, SCAN N/A, CELL [1,5]
13:09:30:59 | I | Matching ok | SEQ : 20174872240, PART : N/A, SCAN N/A, CELL [1,6]
13:09:37:13 | I | Matching ok | SEQ : 20174872350, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
13:09:57:75 | I | Matching ok | SEQ : 20174872340, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
13:09:59:78 | I | Matching ok | SEQ : 20174872330, PART : N/A, SCAN N/A, CELL [2,3]
13:10:02:33 | I | Matching ok | SEQ : 20174872320, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
13:10:04:35 | I | Matching ok | SEQ : 20174872310, PART : N/A, SCAN N/A, CELL [2,5]
13:10:09:23 | I | Matching ok | SEQ : 20174872300, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
13:19:09:09 | I | Matching ok | SEQ : 20174872410, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
13:19:13:32 | I | Matching ok | SEQ : 20174872400, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
13:19:16:92 | I | Matching ok | SEQ : 20174872390, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
13:19:20:64 | I | Matching ok | SEQ : 20174872380, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
13:19:24:17 | I | Matching ok | SEQ : 20174872370, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
13:19:27:69 | I | Matching ok | SEQ : 20174872360, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
13:19:31:22 | I | Matching ok | SEQ : 20174872470, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
13:19:34:54 | I | Matching ok | SEQ : 20174872460, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
13:19:39:09 | I | Matching ok | SEQ : 20174872450, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
13:19:42:37 | I | Matching ok | SEQ : 20174872440, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
13:19:45:65 | I | Matching ok | SEQ : 20174872430, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
13:19:48:22 | I | Matching ok | SEQ : 20174872420, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
13:19:50:29 | I | Matching ok | SEQ : 20174872530, PART : N/A, SCAN N/A, CELL [1,1]
13:19:52:30 | I | Matching ok | SEQ : 20174872520, PART : N/A, SCAN N/A, CELL [1,2]
13:25:41:75 | I | Matching ok | SEQ : 20174872510, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
13:25:49:85 | I | Matching ok | SEQ : 20174872500, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
13:25:51:88 | I | Matching ok | SEQ : 20174872490, PART : N/A, SCAN N/A, CELL [1,5]
13:25:57:93 | I | Matching ok | SEQ : 20174872480, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
13:25:59:98 | I | Matching ok | SEQ : 20174872590, PART : N/A, SCAN N/A, CELL [2,1]
13:26:10:05 | I | Matching ok | SEQ : 20174872580, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
13:26:18:68 | I | Matching ok | SEQ : 20174872570, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
13:26:24:43 | I | Matching ok | SEQ : 20174872560, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
13:26:33:10 | I | Matching ok | SEQ : 20174872550, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
13:26:42:05 | I | Matching ok | SEQ : 20174872540, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
13:45:57:18 | I | Matching ok | SEQ : 20174872650, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
13:46:03:56 | I | Matching ok | SEQ : 20174872640, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
13:46:05:57 | I | Matching ok | SEQ : 20174872630, PART : N/A, SCAN N/A, CELL [1,3]
13:46:09:11 | I | Matching ok | SEQ : 20174872620, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
13:46:12:58 | I | Matching ok | SEQ : 20174872610, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
13:46:16:01 | I | Matching ok | SEQ : 20174872600, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
13:46:20:41 | I | Matching ok | SEQ : 20174872710, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
13:46:23:68 | I | Matching ok | SEQ : 20174872700, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
13:46:25:72 | I | Matching ok | SEQ : 20174872690, PART : N/A, SCAN N/A, CELL [2,3]
13:46:29:59 | I | Matching ok | SEQ : 20174872680, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
13:46:31:61 | I | Matching ok | SEQ : 20174872670, PART : N/A, SCAN N/A, CELL [2,5]
13:46:33:63 | I | Matching ok | SEQ : 20174872660, PART : N/A, SCAN N/A, CELL [2,6]
13:58:02:92 | I | Matching ok | SEQ : 20174872770, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
13:58:07:15 | I | Matching ok | SEQ : 20174872760, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
13:58:10:45 | I | Matching ok | SEQ : 20174872750, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
13:58:14:30 | I | Matching ok | SEQ : 20174872740, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
13:58:17:43 | I | Matching ok | SEQ : 20174872730, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
13:58:20:50 | I | Matching ok | SEQ : 20174872720, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
13:58:23:72 | I | Matching ok | SEQ : 20174872830, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
13:58:26:97 | I | Matching ok | SEQ : 20174872820, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
13:58:31:25 | I | Matching ok | SEQ : 20174872810, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
13:58:35:00 | I | Matching ok | SEQ : 20174872800, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
13:58:38:28 | I | Matching ok | SEQ : 20174872790, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
13:58:40:30 | I | Matching ok | SEQ : 20174872780, PART : N/A, SCAN N/A, CELL [2,6]
14:08:13:15 | I | Matching ok | SEQ : 20174872890, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
14:08:18:34 | I | Matching ok | SEQ : 20174872880, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
14:08:21:91 | I | Matching ok | SEQ : 20174872870, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
14:08:25:79 | I | Matching ok | SEQ : 20174872860, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
14:08:30:29 | I | Matching ok | SEQ : 20174872850, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
14:08:36:29 | I | Matching ok | SEQ : 20174872840, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
14:08:41:56 | I | Matching ok | SEQ : 20174872950, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
14:08:58:64 | I | Matching ok | SEQ : 20174872940, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
14:09:03:16 | I | Matching ok | SEQ : 20174872930, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
14:09:05:18 | I | Matching ok | SEQ : 20174872920, PART : N/A, SCAN N/A, CELL [2,4]
14:09:07:19 | I | Matching ok | SEQ : 20174872910, PART : N/A, SCAN N/A, CELL [2,5]
14:09:12:26 | I | Matching ok | SEQ : 20174872900, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
14:20:14:60 | I | Matching ok | SEQ : 20174873010, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
14:20:17:30 | I | Matching ok | SEQ : 20174873000, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
14:20:20:16 | I | Matching ok | SEQ : 20174872990, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
14:20:22:18 | I | Matching ok | SEQ : 20174872980, PART : N/A, SCAN N/A, CELL [1,4]
14:20:25:36 | I | Matching ok | SEQ : 20174872970, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
14:20:28:76 | I | Matching ok | SEQ : 20174872960, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
14:20:30:77 | I | Matching ok | SEQ : 20174873070, PART : N/A, SCAN N/A, CELL [2,1]
14:20:52:23 | I | Matching ok | SEQ : 20174873060, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
14:21:03:53 | I | Matching ok | SEQ : 20174873050, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
14:21:18:33 | W | Mismatching | SEQ : 20174873040, PART : 52124713AD, SCAN TQ42117C0217, CELL [2,4]
14:21:36:33 | I | Matching ok | SEQ : 20174873040, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
14:21:38:35 | I | Matching ok | SEQ : 20174873030, PART : N/A, SCAN N/A, CELL [2,5]
14:21:51:08 | I | Matching ok | SEQ : 20174873020, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
14:36:29:50 | I | Matching ok | SEQ : 20174873130, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
14:36:34:83 | I | Matching ok | SEQ : 20174873120, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
14:36:38:06 | I | Matching ok | SEQ : 20174873110, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
14:36:41:98 | I | Matching ok | SEQ : 20174873100, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
14:36:45:18 | I | Matching ok | SEQ : 20174873090, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
14:36:48:70 | I | Matching ok | SEQ : 20174873080, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
14:36:58:25 | I | Matching ok | SEQ : 20174873190, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
14:37:08:18 | I | Matching ok | SEQ : 20174873180, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
