06:13:16:21 | I | Matching ok | SEQ : 20174678970, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
14:21:58:46 | I | Matching ok | SEQ : 20174683660, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
14:22:00:57 | I | Matching ok | SEQ : 20174683770, PART : N/A, SCAN N/A, CELL [1,1]
14:30:05:93 | I | Matching ok | SEQ : 20174683760, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
14:30:09:25 | I | Matching ok | SEQ : 20174683750, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
14:30:11:27 | I | Matching ok | SEQ : 20174683740, PART : N/A, SCAN N/A, CELL [1,4]
14:30:13:28 | I | Matching ok | SEQ : 20174683730, PART : N/A, SCAN N/A, CELL [1,5]
14:30:17:10 | I | Matching ok | SEQ : 20174683720, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
14:30:19:13 | I | Matching ok | SEQ : 20174683830, PART : N/A, SCAN N/A, CELL [2,1]
14:30:24:30 | I | Matching ok | SEQ : 20174683820, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
14:30:26:31 | I | Matching ok | SEQ : 20174683810, PART : N/A, SCAN N/A, CELL [2,3]
14:30:28:35 | I | Matching ok | SEQ : 20174683800, PART : N/A, SCAN N/A, CELL [2,4]
14:30:30:68 | I | Matching ok | SEQ : 20174683790, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
14:30:32:69 | I | Matching ok | SEQ : 20174683780, PART : N/A, SCAN N/A, CELL [2,6]
14:30:34:84 | I | Matching ok | SEQ : 20174683890, PART : N/A, SCAN N/A, CELL [1,1]
14:30:36:86 | I | Matching ok | SEQ : 20174683880, PART : N/A, SCAN N/A, CELL [1,2]
14:30:38:88 | I | Matching ok | SEQ : 20174683870, PART : N/A, SCAN N/A, CELL [1,3]
14:30:40:90 | I | Matching ok | SEQ : 20174683860, PART : N/A, SCAN N/A, CELL [1,4]
14:30:42:91 | I | Matching ok | SEQ : 20174683850, PART : N/A, SCAN N/A, CELL [1,5]
14:53:01:18 | I | Matching ok | SEQ : 20174683840, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
14:53:03:21 | I | Matching ok | SEQ : 20174683950, PART : N/A, SCAN N/A, CELL [2,1]
14:53:06:53 | I | Matching ok | SEQ : 20174683940, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
14:53:08:54 | I | Matching ok | SEQ : 20174683930, PART : N/A, SCAN N/A, CELL [2,3]
14:53:10:55 | I | Matching ok | SEQ : 20174683920, PART : N/A, SCAN N/A, CELL [2,4]
14:53:14:63 | I | Matching ok | SEQ : 20174683910, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
14:53:16:65 | I | Matching ok | SEQ : 20174683900, PART : N/A, SCAN N/A, CELL [2,6]
14:53:18:73 | I | Matching ok | SEQ : 20174684010, PART : N/A, SCAN N/A, CELL [1,1]
15:03:43:88 | I | Matching ok | SEQ : 20174684000, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
15:03:45:90 | I | Matching ok | SEQ : 20174683990, PART : N/A, SCAN N/A, CELL [1,3]
15:03:47:93 | I | Matching ok | SEQ : 20174683980, PART : N/A, SCAN N/A, CELL [1,4]
15:03:49:94 | I | Matching ok | SEQ : 20174683970, PART : N/A, SCAN N/A, CELL [1,5]
15:03:51:97 | I | Matching ok | SEQ : 20174683960, PART : N/A, SCAN N/A, CELL [1,6]
15:03:53:98 | I | Matching ok | SEQ : 20174684070, PART : N/A, SCAN N/A, CELL [2,1]
15:04:02:23 | I | Matching ok | SEQ : 20174684060, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
15:04:04:25 | I | Matching ok | SEQ : 20174684050, PART : N/A, SCAN N/A, CELL [2,3]
15:04:06:26 | I | Matching ok | SEQ : 20174684040, PART : N/A, SCAN N/A, CELL [2,4]
15:04:08:30 | I | Matching ok | SEQ : 20174684030, PART : N/A, SCAN N/A, CELL [2,5]
15:04:10:33 | I | Matching ok | SEQ : 20174684020, PART : N/A, SCAN N/A, CELL [2,6]
15:08:40:78 | I | Matching ok | SEQ : 20174684130, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
15:08:42:80 | I | Matching ok | SEQ : 20174684120, PART : N/A, SCAN N/A, CELL [1,2]
15:08:44:85 | I | Matching ok | SEQ : 20174684110, PART : N/A, SCAN N/A, CELL [1,3]
15:08:49:81 | I | Matching ok | SEQ : 20174684100, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
15:08:54:73 | I | Matching ok | SEQ : 20174684090, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
15:08:56:75 | I | Matching ok | SEQ : 20174684080, PART : N/A, SCAN N/A, CELL [1,6]
15:08:58:76 | I | Matching ok | SEQ : 20174684190, PART : N/A, SCAN N/A, CELL [2,1]
15:09:03:96 | I | Matching ok | SEQ : 20174684180, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
15:09:06:00 | I | Matching ok | SEQ : 20174684170, PART : N/A, SCAN N/A, CELL [2,3]
15:09:08:63 | I | Matching ok | SEQ : 20174684160, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
15:09:11:94 | I | Matching ok | SEQ : 20174684150, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
15:09:13:97 | I | Matching ok | SEQ : 20174684140, PART : N/A, SCAN N/A, CELL [2,6]
15:15:43:97 | I | Matching ok | SEQ : 20174684250, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
15:15:46:87 | I | Matching ok | SEQ : 20174684240, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
15:15:48:90 | I | Matching ok | SEQ : 20174684230, PART : N/A, SCAN N/A, CELL [1,3]
15:15:50:94 | I | Matching ok | SEQ : 20174684220, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
15:15:53:84 | I | Matching ok | SEQ : 20174684210, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
15:15:55:86 | I | Matching ok | SEQ : 20174684200, PART : N/A, SCAN N/A, CELL [1,6]
15:15:58:19 | I | Matching ok | SEQ : 20174684310, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
15:16:03:57 | I | Matching ok | SEQ : 20174684300, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
15:16:05:58 | I | Matching ok | SEQ : 20174684290, PART : N/A, SCAN N/A, CELL [2,3]
15:16:08:32 | I | Matching ok | SEQ : 20174684280, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
15:16:11:44 | I | Matching ok | SEQ : 20174684270, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
15:16:13:46 | I | Matching ok | SEQ : 20174684260, PART : N/A, SCAN N/A, CELL [2,6]
15:16:15:53 | I | Matching ok | SEQ : 20174684370, PART : N/A, SCAN N/A, CELL [1,1]
15:16:17:54 | I | Matching ok | SEQ : 20174684360, PART : N/A, SCAN N/A, CELL [1,2]
15:30:44:91 | I | Matching ok | SEQ : 20174684350, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
15:30:48:84 | I | Matching ok | SEQ : 20174684340, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
15:30:50:88 | I | Matching ok | SEQ : 20174684330, PART : N/A, SCAN N/A, CELL [1,5]
15:30:52:90 | I | Matching ok | SEQ : 20174684320, PART : N/A, SCAN N/A, CELL [1,6]
15:31:01:06 | I | Matching ok | SEQ : 20174684430, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
15:31:03:08 | I | Matching ok | SEQ : 20174684420, PART : N/A, SCAN N/A, CELL [2,2]
15:31:07:84 | I | Matching ok | SEQ : 20174684410, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
15:31:13:09 | I | Matching ok | SEQ : 20174684400, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
15:31:17:67 | I | Matching ok | SEQ : 20174684390, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
15:31:20:96 | I | Matching ok | SEQ : 20174684380, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
15:31:23:24 | I | Matching ok | SEQ : 20174684490, PART : N/A, SCAN N/A, CELL [1,1]
15:48:34:89 | I | Matching ok | SEQ : 20174684480, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
15:48:41:54 | I | Matching ok | SEQ : 20174684470, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
15:48:45:32 | I | Matching ok | SEQ : 20174684460, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
15:48:47:35 | I | Matching ok | SEQ : 20174684450, PART : N/A, SCAN N/A, CELL [1,5]
15:48:52:19 | I | Matching ok | SEQ : 20174684440, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
15:48:58:37 | W | Mismatching | SEQ : 20174684550, PART : 52124713AD, SCAN TQ41797C0960, CELL [2,1]
15:49:21:44 | I | Matching ok | SEQ : 20174684550, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
15:49:23:45 | I | Matching ok | SEQ : 20174684540, PART : N/A, SCAN N/A, CELL [2,2]
15:49:25:46 | I | Matching ok | SEQ : 20174684530, PART : N/A, SCAN N/A, CELL [2,3]
15:49:28:04 | I | Matching ok | SEQ : 20174684520, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
15:49:31:29 | I | Matching ok | SEQ : 20174684510, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
15:49:33:31 | I | Matching ok | SEQ : 20174684500, PART : N/A, SCAN N/A, CELL [2,6]
15:49:35:39 | I | Matching ok | SEQ : 20174684610, PART : N/A, SCAN N/A, CELL [1,1]
15:59:39:51 | I | Matching ok | SEQ : 20174684600, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
15:59:41:53 | I | Matching ok | SEQ : 20174684590, PART : N/A, SCAN N/A, CELL [1,3]
15:59:43:54 | I | Matching ok | SEQ : 20174684580, PART : N/A, SCAN N/A, CELL [1,4]
15:59:46:13 | I | Matching ok | SEQ : 20174684570, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
15:59:48:14 | I | Matching ok | SEQ : 20174684560, PART : N/A, SCAN N/A, CELL [1,6]
15:59:49:20 | W | Mismatching | SEQ : 20174684670, PART : N/A, SCAN P68193661AB, CELL [2,1]
15:59:50:15 | I | Matching ok | SEQ : 20174684670, PART : N/A, SCAN N/A, CELL [2,1]
15:59:52:17 | I | Matching ok | SEQ : 20174684660, PART : N/A, SCAN N/A, CELL [2,2]
15:59:59:66 | I | Matching ok | SEQ : 20174684650, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
16:00:02:58 | I | Matching ok | SEQ : 20174684640, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
16:00:04:60 | I | Matching ok | SEQ : 20174684630, PART : N/A, SCAN N/A, CELL [2,5]
16:00:06:63 | I | Matching ok | SEQ : 20174684620, PART : N/A, SCAN N/A, CELL [2,6]
16:00:08:75 | I | Matching ok | SEQ : 20174684730, PART : N/A, SCAN N/A, CELL [1,1]
16:10:59:30 | I | Matching ok | SEQ : 20174684720, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
16:11:05:35 | I | Matching ok | SEQ : 20174684710, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
16:11:07:39 | I | Matching ok | SEQ : 20174684700, PART : N/A, SCAN N/A, CELL [1,4]
16:11:11:77 | I | Matching ok | SEQ : 20174684690, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
16:11:19:32 | I | Matching ok | SEQ : 20174684680, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
16:11:21:33 | I | Matching ok | SEQ : 20174684790, PART : N/A, SCAN N/A, CELL [2,1]
16:11:23:36 | I | Matching ok | SEQ : 20174684780, PART : N/A, SCAN N/A, CELL [2,2]
16:11:29:50 | I | Matching ok | SEQ : 20174684770, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
16:11:31:52 | I | Matching ok | SEQ : 20174684760, PART : N/A, SCAN N/A, CELL [2,4]
16:11:35:07 | I | Matching ok | SEQ : 20174684750, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
16:11:37:09 | I | Matching ok | SEQ : 20174684740, PART : N/A, SCAN N/A, CELL [2,6]
16:22:55:74 | I | Matching ok | SEQ : 20174684850, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
16:23:01:84 | I | Matching ok | SEQ : 20174684840, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
16:23:03:87 | I | Matching ok | SEQ : 20174684830, PART : N/A, SCAN N/A, CELL [1,3]
16:23:09:79 | I | Matching ok | SEQ : 20174684820, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
16:23:13:31 | I | Matching ok | SEQ : 20174684810, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
16:23:15:33 | I | Matching ok | SEQ : 20174684800, PART : N/A, SCAN N/A, CELL [1,6]
16:23:19:79 | I | Matching ok | SEQ : 20174684910, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
16:23:25:74 | W | Mismatching | SEQ : 20174684900, PART : 04578885AC, SCAN P52124713AD, CELL [2,2]
16:23:36:09 | W | Mismatching | SEQ : 20174684900, PART : 04578885AC, SCAN P52124713AD, CELL [2,2]
16:24:09:71 | I | Matching ok | SEQ : 20174684900, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
16:24:28:09 | I | Matching ok | SEQ : 20174684890, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
16:24:32:34 | I | Matching ok | SEQ : 20174684880, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
16:24:34:69 | I | Matching ok | SEQ : 20174684870, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
16:24:38:99 | I | Matching ok | SEQ : 20174684860, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
16:24:41:09 | I | Matching ok | SEQ : 20174684970, PART : N/A, SCAN N/A, CELL [1,1]
16:32:12:48 | I | Matching ok | SEQ : 20174684960, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
16:32:14:90 | I | Matching ok | SEQ : 20174684950, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
16:32:16:94 | I | Matching ok | SEQ : 20174684940, PART : N/A, SCAN N/A, CELL [1,4]
16:32:18:97 | I | Matching ok | SEQ : 20174684930, PART : N/A, SCAN N/A, CELL [1,5]
16:32:22:15 | I | Matching ok | SEQ : 20174684920, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
16:32:29:18 | I | Matching ok | SEQ : 20174685030, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
16:32:31:20 | I | Matching ok | SEQ : 20174685020, PART : N/A, SCAN N/A, CELL [2,2]
16:33:02:95 | I | Matching ok | SEQ : 20174685010, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
16:33:04:97 | I | Matching ok | SEQ : 20174685000, PART : N/A, SCAN N/A, CELL [2,4]
16:33:10:76 | I | Matching ok | SEQ : 20174684990, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
16:33:13:85 | I | Matching ok | SEQ : 20174684980, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
18:21:12:76 | I | Matching ok | SEQ : 20174685090, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
18:21:16:66 | I | Matching ok | SEQ : 20174685080, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
18:21:19:01 | I | Matching ok | SEQ : 20174685070, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
18:21:21:02 | I | Matching ok | SEQ : 20174685060, PART : N/A, SCAN N/A, CELL [1,4]
18:21:23:61 | I | Matching ok | SEQ : 20174685050, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
18:21:25:64 | I | Matching ok | SEQ : 20174685040, PART : N/A, SCAN N/A, CELL [1,6]
18:21:27:65 | I | Matching ok | SEQ : 20174685150, PART : N/A, SCAN N/A, CELL [2,1]
18:21:29:66 | I | Matching ok | SEQ : 20174685140, PART : N/A, SCAN N/A, CELL [2,2]
18:21:33:36 | I | Matching ok | SEQ : 20174685130, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
18:21:35:38 | I | Matching ok | SEQ : 20174685120, PART : N/A, SCAN N/A, CELL [2,4]
18:21:37:31 | I | Matching ok | SEQ : 20174685110, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
18:21:39:32 | I | Matching ok | SEQ : 20174685100, PART : N/A, SCAN N/A, CELL [2,6]
18:21:41:43 | I | Matching ok | SEQ : 20174685210, PART : N/A, SCAN N/A, CELL [1,1]
18:21:43:44 | I | Matching ok | SEQ : 20174685200, PART : N/A, SCAN N/A, CELL [1,2]
18:21:45:45 | I | Matching ok | SEQ : 20174685190, PART : N/A, SCAN N/A, CELL [1,3]
18:21:47:51 | I | Matching ok | SEQ : 20174685180, PART : N/A, SCAN N/A, CELL [1,4]
18:37:51:96 | I | Matching ok | SEQ : 20174685170, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
18:37:53:99 | I | Matching ok | SEQ : 20174685160, PART : N/A, SCAN N/A, CELL [1,6]
18:37:56:00 | I | Matching ok | SEQ : 20174685270, PART : N/A, SCAN N/A, CELL [2,1]
18:37:58:03 | I | Matching ok | SEQ : 20174685260, PART : N/A, SCAN N/A, CELL [2,2]
18:38:00:04 | I | Matching ok | SEQ : 20174685250, PART : N/A, SCAN N/A, CELL [2,3]
18:38:03:71 | I | Matching ok | SEQ : 20174685240, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
18:38:05:72 | I | Matching ok | SEQ : 20174685230, PART : N/A, SCAN N/A, CELL [2,5]
18:38:08:68 | I | Matching ok | SEQ : 20174685220, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
18:38:10:76 | I | Matching ok | SEQ : 20174685330, PART : N/A, SCAN N/A, CELL [1,1]
18:38:12:77 | I | Matching ok | SEQ : 20174685320, PART : N/A, SCAN N/A, CELL [1,2]
18:38:14:80 | I | Matching ok | SEQ : 20174685310, PART : N/A, SCAN N/A, CELL [1,3]
18:52:30:73 | I | Matching ok | SEQ : 20174685300, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
18:52:32:76 | I | Matching ok | SEQ : 20174685290, PART : N/A, SCAN N/A, CELL [1,5]
18:52:34:78 | I | Matching ok | SEQ : 20174685280, PART : N/A, SCAN N/A, CELL [1,6]
18:52:37:28 | I | Matching ok | SEQ : 20174685390, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
18:52:39:29 | I | Matching ok | SEQ : 20174685380, PART : N/A, SCAN N/A, CELL [2,2]
18:52:41:32 | I | Matching ok | SEQ : 20174685370, PART : N/A, SCAN N/A, CELL [2,3]
18:52:45:68 | I | Matching ok | SEQ : 20174685360, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
18:52:47:71 | I | Matching ok | SEQ : 20174685350, PART : N/A, SCAN N/A, CELL [2,5]
18:52:50:21 | I | Matching ok | SEQ : 20174685340, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
18:52:52:32 | I | Matching ok | SEQ : 20174685450, PART : N/A, SCAN N/A, CELL [1,1]
18:52:54:33 | I | Matching ok | SEQ : 20174685440, PART : N/A, SCAN N/A, CELL [1,2]
18:52:56:36 | I | Matching ok | SEQ : 20174685430, PART : N/A, SCAN N/A, CELL [1,3]
18:52:58:37 | I | Matching ok | SEQ : 20174685420, PART : N/A, SCAN N/A, CELL [1,4]
18:53:00:38 | I | Matching ok | SEQ : 20174685410, PART : N/A, SCAN N/A, CELL [1,5]
18:53:02:41 | I | Matching ok | SEQ : 20174685400, PART : N/A, SCAN N/A, CELL [1,6]
18:58:26:27 | I | Matching ok | SEQ : 20174685510, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
18:58:28:30 | I | Matching ok | SEQ : 20174685500, PART : N/A, SCAN N/A, CELL [2,2]
18:58:30:31 | I | Matching ok | SEQ : 20174685490, PART : N/A, SCAN N/A, CELL [2,3]
18:58:32:34 | I | Matching ok | SEQ : 20174685480, PART : N/A, SCAN N/A, CELL [2,4]
18:58:34:37 | I | Matching ok | SEQ : 20174685470, PART : N/A, SCAN N/A, CELL [2,5]
18:58:36:39 | I | Matching ok | SEQ : 20174685460, PART : N/A, SCAN N/A, CELL [2,6]
18:58:38:47 | I | Matching ok | SEQ : 20174685570, PART : N/A, SCAN N/A, CELL [1,1]
19:06:29:22 | I | Matching ok | SEQ : 20174685560, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
19:06:31:90 | I | Matching ok | SEQ : 20174685550, PART : 68193661AB, SCAN P68193661AB, CELL [1,3]
19:06:33:91 | I | Matching ok | SEQ : 20174685540, PART : N/A, SCAN N/A, CELL [1,4]
19:06:36:85 | I | Matching ok | SEQ : 20174685530, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
19:06:40:17 | I | Matching ok | SEQ : 20174685520, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
19:06:42:20 | I | Matching ok | SEQ : 20174685630, PART : N/A, SCAN N/A, CELL [2,1]
19:06:45:27 | I | Matching ok | SEQ : 20174685620, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
19:06:47:28 | I | Matching ok | SEQ : 20174685610, PART : N/A, SCAN N/A, CELL [2,3]
19:07:02:25 | I | Matching ok | SEQ : 20174685600, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
19:07:05:40 | I | Matching ok | SEQ : 20174685590, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
19:07:07:41 | I | Matching ok | SEQ : 20174685580, PART : N/A, SCAN N/A, CELL [2,6]
19:09:55:01 | I | Matching ok | SEQ : 20174685690, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
19:09:57:60 | I | Matching ok | SEQ : 20174685680, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
19:10:02:06 | I | Matching ok | SEQ : 20174685670, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
19:10:04:08 | I | Matching ok | SEQ : 20174685660, PART : N/A, SCAN N/A, CELL [1,4]
19:10:06:09 | I | Matching ok | SEQ : 20174685650, PART : N/A, SCAN N/A, CELL [1,5]
19:10:08:10 | I | Matching ok | SEQ : 20174685640, PART : N/A, SCAN N/A, CELL [1,6]
19:10:10:13 | I | Matching ok | SEQ : 20174685750, PART : N/A, SCAN N/A, CELL [2,1]
19:10:12:31 | I | Matching ok | SEQ : 20174685740, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
19:10:16:88 | I | Matching ok | SEQ : 20174685730, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
19:10:21:40 | I | Matching ok | SEQ : 20174685720, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
19:10:27:86 | I | Matching ok | SEQ : 20174685710, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
19:10:29:86 | I | Matching ok | SEQ : 20174685700, PART : N/A, SCAN N/A, CELL [2,6]
19:10:31:97 | I | Matching ok | SEQ : 20174685810, PART : N/A, SCAN N/A, CELL [1,1]
19:18:19:09 | I | Matching ok | SEQ : 20174685800, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
19:18:33:59 | I | Matching ok | SEQ : 20174685790, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
19:18:46:37 | I | Matching ok | SEQ : 20174685780, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
19:18:59:57 | I | Matching ok | SEQ : 20174685770, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
19:19:01:59 | I | Matching ok | SEQ : 20174685760, PART : N/A, SCAN N/A, CELL [1,6]
19:19:10:32 | I | Matching ok | SEQ : 20174685870, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
19:19:12:36 | I | Matching ok | SEQ : 20174685860, PART : N/A, SCAN N/A, CELL [2,2]
19:19:23:99 | I | Matching ok | SEQ : 20174685850, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
19:19:34:92 | I | Matching ok | SEQ : 20174685840, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
19:19:39:97 | I | Matching ok | SEQ : 20174685830, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
19:19:41:98 | I | Matching ok | SEQ : 20174685820, PART : N/A, SCAN N/A, CELL [2,6]
19:42:48:98 | I | Matching ok | SEQ : 20174685930, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
19:42:56:50 | I | Matching ok | SEQ : 20174685920, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
19:42:59:38 | I | Matching ok | SEQ : 20174685910, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
19:43:15:30 | I | Matching ok | SEQ : 20174685900, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
19:43:34:40 | I | Matching ok | SEQ : 20174685890, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
19:43:42:93 | I | Matching ok | SEQ : 20174685880, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
19:43:44:94 | I | Matching ok | SEQ : 20174685990, PART : N/A, SCAN N/A, CELL [2,1]
19:43:46:97 | I | Matching ok | SEQ : 20174685980, PART : N/A, SCAN N/A, CELL [2,2]
19:43:59:95 | I | Matching ok | SEQ : 20174685970, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
19:44:09:88 | I | Matching ok | SEQ : 20174685960, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
19:45:40:18 | I | Matching ok | SEQ : 20174685950, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
19:45:45:56 | I | Matching ok | SEQ : 20174685940, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
19:55:37:22 | I | Matching ok | SEQ : 20174686050, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
19:55:39:24 | I | Matching ok | SEQ : 20174686040, PART : N/A, SCAN N/A, CELL [1,2]
19:55:41:27 | I | Matching ok | SEQ : 20174686030, PART : N/A, SCAN N/A, CELL [1,3]
19:55:45:89 | I | Matching ok | SEQ : 20174686020, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
19:56:06:04 | I | Matching ok | SEQ : 20174686010, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
19:56:16:34 | I | Matching ok | SEQ : 20174686000, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
19:56:27:29 | I | Matching ok | SEQ : 20174686110, PART : 68193661AB, SCAN P68193661AB, CELL [2,1]
19:56:29:32 | I | Matching ok | SEQ : 20174686100, PART : N/A, SCAN N/A, CELL [2,2]
19:56:44:72 | I | Matching ok | SEQ : 20174686090, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
19:56:53:77 | I | Matching ok | SEQ : 20174686080, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
19:56:55:79 | I | Matching ok | SEQ : 20174686070, PART : N/A, SCAN N/A, CELL [2,5]
19:56:57:81 | I | Matching ok | SEQ : 20174686060, PART : N/A, SCAN N/A, CELL [2,6]
20:27:53:82 | I | Matching ok | SEQ : 20174686170, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
20:27:55:84 | I | Matching ok | SEQ : 20174686160, PART : N/A, SCAN N/A, CELL [1,2]
20:27:59:49 | I | Matching ok | SEQ : 20174686150, PART : 68193661AB, SCAN P68193661AB, CELL [1,3]
20:28:01:50 | I | Matching ok | SEQ : 20174686140, PART : N/A, SCAN N/A, CELL [1,4]
20:28:11:87 | I | Matching ok | SEQ : 20174686130, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
20:28:13:89 | I | Matching ok | SEQ : 20174686120, PART : N/A, SCAN N/A, CELL [1,6]
20:28:19:94 | I | Matching ok | SEQ : 20174686230, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
20:28:30:34 | I | Matching ok | SEQ : 20174686220, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
