00:03:55:83 | I | Matching ok | SEQ : 20174841930, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
10:41:20:48 | I | Matching ok | SEQ : 20174846630, PART : N/A, SCAN N/A, CELL [2,5]
10:41:25:85 | I | Matching ok | SEQ : 20174846620, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
10:50:00:88 | I | Matching ok | SEQ : 20174846730, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
10:50:04:36 | I | Matching ok | SEQ : 20174846720, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
10:50:07:44 | I | Matching ok | SEQ : 20174846710, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
10:50:10:16 | I | Matching ok | SEQ : 20174846700, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
10:50:12:81 | I | Matching ok | SEQ : 20174846690, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
10:50:16:21 | I | Matching ok | SEQ : 20174846680, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
10:50:21:29 | I | Matching ok | SEQ : 20174846790, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
10:50:24:04 | I | Matching ok | SEQ : 20174846780, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
10:50:34:24 | I | Matching ok | SEQ : 20174846770, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
10:50:37:74 | I | Matching ok | SEQ : 20174846760, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
10:50:39:75 | I | Matching ok | SEQ : 20174846750, PART : N/A, SCAN N/A, CELL [2,5]
10:50:42:61 | I | Matching ok | SEQ : 20174846740, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
11:02:56:70 | I | Matching ok | SEQ : 20174846850, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
11:02:58:72 | I | Matching ok | SEQ : 20174846840, PART : N/A, SCAN N/A, CELL [1,2]
11:03:01:08 | I | Matching ok | SEQ : 20174846830, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:03:03:09 | I | Matching ok | SEQ : 20174846820, PART : N/A, SCAN N/A, CELL [1,4]
11:03:05:93 | I | Matching ok | SEQ : 20174846810, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
11:03:10:36 | I | Matching ok | SEQ : 20174846800, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
11:03:13:06 | I | Matching ok | SEQ : 20174846910, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
11:03:15:93 | I | Matching ok | SEQ : 20174846900, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
11:03:18:43 | I | Matching ok | SEQ : 20174846890, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
11:03:21:00 | I | Matching ok | SEQ : 20174846880, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
11:03:23:04 | I | Matching ok | SEQ : 20174846870, PART : N/A, SCAN N/A, CELL [2,5]
11:03:25:08 | I | Matching ok | SEQ : 20174846860, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
11:03:27:15 | I | Matching ok | SEQ : 20174846970, PART : N/A, SCAN N/A, CELL [1,1]
11:14:40:72 | I | Matching ok | SEQ : 20174846960, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
11:14:42:74 | I | Matching ok | SEQ : 20174846950, PART : N/A, SCAN N/A, CELL [1,3]
11:14:44:75 | I | Matching ok | SEQ : 20174846940, PART : N/A, SCAN N/A, CELL [1,4]
11:14:48:10 | I | Matching ok | SEQ : 20174846930, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
11:14:50:92 | I | Matching ok | SEQ : 20174846920, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
11:14:53:80 | I | Matching ok | SEQ : 20174847030, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
11:14:55:81 | I | Matching ok | SEQ : 20174847020, PART : N/A, SCAN N/A, CELL [2,2]
11:14:59:67 | I | Matching ok | SEQ : 20174847010, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
11:15:03:17 | I | Matching ok | SEQ : 20174847000, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
11:15:06:22 | I | Matching ok | SEQ : 20174846990, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
11:15:08:23 | I | Matching ok | SEQ : 20174846980, PART : N/A, SCAN N/A, CELL [2,6]
11:15:10:31 | I | Matching ok | SEQ : 20174847090, PART : N/A, SCAN N/A, CELL [1,1]
11:33:30:78 | I | Matching ok | SEQ : 20174847080, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
11:33:32:81 | I | Matching ok | SEQ : 20174847070, PART : N/A, SCAN N/A, CELL [1,3]
11:33:36:87 | I | Matching ok | SEQ : 20174847060, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
11:33:39:50 | I | Matching ok | SEQ : 20174847050, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
11:33:41:52 | I | Matching ok | SEQ : 20174847040, PART : N/A, SCAN N/A, CELL [1,6]
11:33:44:87 | I | Matching ok | SEQ : 20174847150, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
11:33:48:42 | I | Matching ok | SEQ : 20174847140, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
11:33:50:46 | I | Matching ok | SEQ : 20174847130, PART : N/A, SCAN N/A, CELL [2,3]
11:33:54:65 | I | Matching ok | SEQ : 20174847120, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
11:33:58:92 | I | Matching ok | SEQ : 20174847110, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
11:34:00:97 | I | Matching ok | SEQ : 20174847100, PART : N/A, SCAN N/A, CELL [2,6]
11:34:03:04 | I | Matching ok | SEQ : 20174847210, PART : N/A, SCAN N/A, CELL [1,1]
11:50:29:10 | I | Matching ok | SEQ : 20174847200, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
11:50:34:77 | I | Matching ok | SEQ : 20174847190, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:50:36:79 | I | Matching ok | SEQ : 20174847180, PART : N/A, SCAN N/A, CELL [1,4]
11:50:39:47 | I | Matching ok | SEQ : 20174847170, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
11:50:42:50 | I | Matching ok | SEQ : 20174847160, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
11:50:44:95 | I | Matching ok | SEQ : 20174847270, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
11:50:49:67 | I | Matching ok | SEQ : 20174847260, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
11:50:53:10 | I | Matching ok | SEQ : 20174847250, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
11:50:56:10 | W | Mismatching | SEQ : 20174847240, PART : 52124713AD, SCAN P04578885AC, CELL [2,4]
11:51:11:63 | I | Matching ok | SEQ : 20174847240, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
11:51:14:47 | I | Matching ok | SEQ : 20174847230, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
11:51:16:55 | I | Matching ok | SEQ : 20174847220, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:01:33:84 | I | Matching ok | SEQ : 20174847330, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:01:36:59 | I | Matching ok | SEQ : 20174847320, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
12:01:39:64 | I | Matching ok | SEQ : 20174847310, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
12:01:42:59 | I | Matching ok | SEQ : 20174847300, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
12:01:44:59 | I | Matching ok | SEQ : 20174847290, PART : N/A, SCAN N/A, CELL [1,5]
12:01:48:91 | I | Matching ok | SEQ : 20174847280, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
12:01:51:66 | I | Matching ok | SEQ : 20174847390, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
12:01:54:54 | I | Matching ok | SEQ : 20174847380, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
12:01:59:39 | I | Matching ok | SEQ : 20174847370, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:02:03:06 | I | Matching ok | SEQ : 20174847360, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:02:05:08 | I | Matching ok | SEQ : 20174847350, PART : N/A, SCAN N/A, CELL [2,5]
12:02:10:74 | I | Matching ok | SEQ : 20174847340, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
12:19:54:06 | I | Matching ok | SEQ : 20174847450, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:19:56:66 | I | Matching ok | SEQ : 20174847440, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
12:19:59:84 | I | Matching ok | SEQ : 20174847430, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
12:20:02:92 | I | Matching ok | SEQ : 20174847420, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
12:20:07:64 | I | Matching ok | SEQ : 20174847410, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
12:20:10:51 | I | Matching ok | SEQ : 20174847400, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
12:20:12:53 | I | Matching ok | SEQ : 20174847510, PART : N/A, SCAN N/A, CELL [2,1]
12:20:14:56 | I | Matching ok | SEQ : 20174847500, PART : N/A, SCAN N/A, CELL [2,2]
12:20:17:07 | I | Matching ok | SEQ : 20174847490, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:20:19:51 | I | Matching ok | SEQ : 20174847480, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
12:20:23:32 | I | Matching ok | SEQ : 20174847470, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
12:20:26:89 | I | Matching ok | SEQ : 20174847460, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:20:29:10 | I | Matching ok | SEQ : 20174847570, PART : N/A, SCAN N/A, CELL [1,1]
12:20:31:11 | I | Matching ok | SEQ : 20174847560, PART : N/A, SCAN N/A, CELL [1,2]
12:30:12:48 | I | Matching ok | SEQ : 20174847550, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
12:30:14:93 | I | Matching ok | SEQ : 20174847540, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:30:18:08 | I | Matching ok | SEQ : 20174847530, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
12:30:25:18 | I | Matching ok | SEQ : 20174847520, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
12:30:27:33 | I | Matching ok | SEQ : 20174847630, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
12:30:30:30 | I | Matching ok | SEQ : 20174847620, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
12:30:33:83 | I | Matching ok | SEQ : 20174847610, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:30:36:48 | W | Mismatching | SEQ : 20174847600, PART : 52124713AD, SCAN P04578885AC, CELL [2,4]
12:30:53:78 | I | Matching ok | SEQ : 20174847600, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:30:57:09 | I | Matching ok | SEQ : 20174847590, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
12:30:59:88 | I | Matching ok | SEQ : 20174847580, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:43:10:75 | I | Matching ok | SEQ : 20174847690, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
12:43:13:81 | I | Matching ok | SEQ : 20174847680, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
12:43:16:30 | I | Matching ok | SEQ : 20174847670, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
12:43:18:30 | I | Matching ok | SEQ : 20174847660, PART : N/A, SCAN N/A, CELL [1,4]
12:43:20:80 | I | Matching ok | SEQ : 20174847650, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
12:43:25:85 | I | Matching ok | SEQ : 20174847640, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
12:43:27:90 | I | Matching ok | SEQ : 20174847750, PART : N/A, SCAN N/A, CELL [2,1]
12:43:29:91 | I | Matching ok | SEQ : 20174847740, PART : N/A, SCAN N/A, CELL [2,2]
12:43:32:40 | I | Matching ok | SEQ : 20174847730, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:43:35:20 | I | Matching ok | SEQ : 20174847720, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:43:37:21 | I | Matching ok | SEQ : 20174847710, PART : N/A, SCAN N/A, CELL [2,5]
12:43:39:30 | I | Matching ok | SEQ : 20174847700, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:43:41:39 | I | Matching ok | SEQ : 20174847810, PART : N/A, SCAN N/A, CELL [1,1]
12:52:11:56 | I | Matching ok | SEQ : 20174847800, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
12:52:14:84 | I | Matching ok | SEQ : 20174847790, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
12:52:17:41 | I | Matching ok | SEQ : 20174847780, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:52:21:34 | I | Matching ok | SEQ : 20174847770, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
12:52:25:66 | I | Matching ok | SEQ : 20174847760, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
12:52:29:04 | I | Matching ok | SEQ : 20174847870, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
12:52:31:81 | I | Matching ok | SEQ : 20174847860, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
12:52:33:84 | I | Matching ok | SEQ : 20174847850, PART : N/A, SCAN N/A, CELL [2,3]
12:52:38:52 | I | Matching ok | SEQ : 20174847840, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:52:41:56 | I | Matching ok | SEQ : 20174847830, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
12:52:45:04 | I | Matching ok | SEQ : 20174847820, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
13:11:10:42 | I | Matching ok | SEQ : 20174847930, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
13:11:15:39 | I | Matching ok | SEQ : 20174847920, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
13:11:19:14 | I | Matching ok | SEQ : 20174847910, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
13:11:22:49 | I | Matching ok | SEQ : 20174847900, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
13:11:24:50 | I | Matching ok | SEQ : 20174847890, PART : N/A, SCAN N/A, CELL [1,5]
13:11:29:37 | I | Matching ok | SEQ : 20174847880, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
13:11:34:36 | I | Matching ok | SEQ : 20174847990, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
13:11:36:37 | I | Matching ok | SEQ : 20174847980, PART : N/A, SCAN N/A, CELL [2,2]
13:11:41:66 | I | Matching ok | SEQ : 20174847970, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
13:11:45:71 | I | Matching ok | SEQ : 20174847960, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
13:11:47:73 | I | Matching ok | SEQ : 20174847950, PART : N/A, SCAN N/A, CELL [2,5]
13:11:50:44 | I | Matching ok | SEQ : 20174847940, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
13:19:39:10 | I | Matching ok | SEQ : 20174848050, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
13:19:41:12 | I | Matching ok | SEQ : 20174848040, PART : N/A, SCAN N/A, CELL [1,2]
13:19:44:57 | I | Matching ok | SEQ : 20174848030, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
13:19:46:59 | I | Matching ok | SEQ : 20174848020, PART : N/A, SCAN N/A, CELL [1,4]
13:19:48:62 | I | Matching ok | SEQ : 20174848010, PART : N/A, SCAN N/A, CELL [1,5]
13:19:50:63 | I | Matching ok | SEQ : 20174848000, PART : N/A, SCAN N/A, CELL [1,6]
13:19:54:68 | I | Matching ok | SEQ : 20174848110, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
13:19:56:68 | I | Matching ok | SEQ : 20174848100, PART : N/A, SCAN N/A, CELL [2,2]
13:20:00:88 | I | Matching ok | SEQ : 20174848090, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
13:20:05:90 | I | Matching ok | SEQ : 20174848080, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
13:20:09:98 | I | Matching ok | SEQ : 20174848070, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
13:20:14:10 | I | Matching ok | SEQ : 20174848060, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
13:32:17:97 | I | Matching ok | SEQ : 20174848170, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
13:32:20:62 | I | Matching ok | SEQ : 20174848160, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
13:32:23:22 | I | Matching ok | SEQ : 20174848150, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
13:32:25:26 | I | Matching ok | SEQ : 20174848140, PART : N/A, SCAN N/A, CELL [1,4]
13:32:29:75 | I | Matching ok | SEQ : 20174848130, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
13:32:32:40 | I | Matching ok | SEQ : 20174848120, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
13:32:35:20 | I | Matching ok | SEQ : 20174848230, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
13:32:37:20 | I | Matching ok | SEQ : 20174848220, PART : N/A, SCAN N/A, CELL [2,2]
13:32:40:90 | I | Matching ok | SEQ : 20174848210, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
13:32:43:27 | I | Matching ok | SEQ : 20174848200, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
13:32:46:43 | I | Matching ok | SEQ : 20174848190, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
13:32:49:47 | I | Matching ok | SEQ : 20174848180, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
13:54:13:50 | I | Matching ok | SEQ : 20174848290, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
13:54:17:56 | I | Matching ok | SEQ : 20174848280, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
13:54:21:21 | I | Matching ok | SEQ : 20174848270, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
13:54:23:23 | I | Matching ok | SEQ : 20174848260, PART : N/A, SCAN N/A, CELL [1,4]
13:54:26:53 | I | Matching ok | SEQ : 20174848250, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
13:54:30:63 | I | Matching ok | SEQ : 20174848240, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
13:54:34:38 | I | Matching ok | SEQ : 20174848350, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
13:54:37:73 | I | Matching ok | SEQ : 20174848340, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
13:54:40:83 | I | Matching ok | SEQ : 20174848330, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
13:54:42:84 | I | Matching ok | SEQ : 20174848320, PART : N/A, SCAN N/A, CELL [2,4]
13:54:46:16 | I | Matching ok | SEQ : 20174848310, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
13:54:49:48 | I | Matching ok | SEQ : 20174848300, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
14:03:56:82 | I | Matching ok | SEQ : 20174848410, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
14:04:00:83 | I | Matching ok | SEQ : 20174848400, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
14:04:03:92 | I | Matching ok | SEQ : 20174848390, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
14:04:07:29 | I | Matching ok | SEQ : 20174848380, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
14:04:19:10 | I | Matching ok | SEQ : 20174848370, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
14:04:22:25 | I | Matching ok | SEQ : 20174848360, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
14:04:24:27 | I | Matching ok | SEQ : 20174848470, PART : N/A, SCAN N/A, CELL [2,1]
14:04:27:12 | I | Matching ok | SEQ : 20174848460, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
14:04:30:40 | I | Matching ok | SEQ : 20174848450, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
14:04:32:41 | I | Matching ok | SEQ : 20174848440, PART : N/A, SCAN N/A, CELL [2,4]
14:04:35:00 | I | Matching ok | SEQ : 20174848430, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
14:04:38:27 | I | Matching ok | SEQ : 20174848420, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
14:15:24:79 | I | Matching ok | SEQ : 20174848530, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
14:15:27:79 | I | Matching ok | SEQ : 20174848520, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
14:15:32:39 | I | Matching ok | SEQ : 20174848510, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
14:15:36:51 | I | Matching ok | SEQ : 20174848500, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
14:15:38:54 | I | Matching ok | SEQ : 20174848490, PART : N/A, SCAN N/A, CELL [1,5]
14:15:40:56 | I | Matching ok | SEQ : 20174848480, PART : N/A, SCAN N/A, CELL [1,6]
14:15:42:58 | I | Matching ok | SEQ : 20174848590, PART : N/A, SCAN N/A, CELL [2,1]
14:15:46:21 | I | Matching ok | SEQ : 20174848580, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
14:15:49:54 | I | Matching ok | SEQ : 20174848570, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
14:15:52:66 | I | Matching ok | SEQ : 20174848560, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
14:15:56:97 | I | Matching ok | SEQ : 20174848550, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
14:15:59:94 | I | Matching ok | SEQ : 20174848540, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
14:28:38:38 | I | Matching ok | SEQ : 20174848650, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
14:28:41:76 | I | Matching ok | SEQ : 20174848640, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
14:28:43:78 | I | Matching ok | SEQ : 20174848630, PART : N/A, SCAN N/A, CELL [1,3]
14:28:49:23 | I | Matching ok | SEQ : 20174848620, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
14:28:51:60 | I | Matching ok | SEQ : 20174848610, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
14:28:54:30 | I | Matching ok | SEQ : 20174848600, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
14:29:01:03 | I | Matching ok | SEQ : 20174848710, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
14:29:03:38 | I | Matching ok | SEQ : 20174848700, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
14:29:05:48 | I | Matching ok | SEQ : 20174848690, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
14:29:07:98 | I | Matching ok | SEQ : 20174848680, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
14:29:10:01 | I | Matching ok | SEQ : 20174848670, PART : N/A, SCAN N/A, CELL [2,5]
14:29:14:76 | I | Matching ok | SEQ : 20174848660, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
14:37:48:54 | I | Matching ok | SEQ : 20174848770, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
14:37:51:35 | I | Matching ok | SEQ : 20174848760, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
14:37:55:87 | I | Matching ok | SEQ : 20174848750, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
14:37:59:44 | I | Matching ok | SEQ : 20174848740, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
14:38:01:47 | I | Matching ok | SEQ : 20174848730, PART : N/A, SCAN N/A, CELL [1,5]
14:38:13:34 | I | Matching ok | SEQ : 20174848720, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
14:38:16:82 | I | Matching ok | SEQ : 20174848830, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
14:38:19:72 | I | Matching ok | SEQ : 20174848820, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
14:38:21:74 | I | Matching ok | SEQ : 20174848810, PART : N/A, SCAN N/A, CELL [2,3]
14:38:26:62 | I | Matching ok | SEQ : 20174848800, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
14:38:30:19 | I | Matching ok | SEQ : 20174848790, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
14:38:33:00 | I | Matching ok | SEQ : 20174848780, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
14:48:45:03 | W | Mismatching | SEQ : 20174848890, PART : 52124713AD, SCAN TQ41927C1203, CELL [1,1]
14:48:56:04 | I | Matching ok | SEQ : 20174848890, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
14:48:58:06 | I | Matching ok | SEQ : 20174848880, PART : N/A, SCAN N/A, CELL [1,2]
14:49:01:69 | I | Matching ok | SEQ : 20174848870, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
14:49:03:71 | I | Matching ok | SEQ : 20174848860, PART : N/A, SCAN N/A, CELL [1,4]
14:49:06:94 | I | Matching ok | SEQ : 20174848850, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
14:49:08:95 | I | Matching ok | SEQ : 20174848840, PART : N/A, SCAN N/A, CELL [1,6]
14:49:11:78 | I | Matching ok | SEQ : 20174848950, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
14:49:15:48 | I | Matching ok | SEQ : 20174848940, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
14:49:19:29 | I | Matching ok | SEQ : 20174848930, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
14:49:21:69 | I | Matching ok | SEQ : 20174848920, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
14:49:24:06 | I | Matching ok | SEQ : 20174848910, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
14:49:26:08 | I | Matching ok | SEQ : 20174848900, PART : N/A, SCAN N/A, CELL [2,6]
15:01:55:10 | I | Matching ok | SEQ : 20174849010, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
15:01:57:73 | I | Matching ok | SEQ : 20174849000, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
15:02:02:00 | I | Matching ok | SEQ : 20174848990, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
15:02:04:01 | I | Matching ok | SEQ : 20174848980, PART : N/A, SCAN N/A, CELL [1,4]
15:02:08:08 | I | Matching ok | SEQ : 20174848970, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
15:02:10:10 | I | Matching ok | SEQ : 20174848960, PART : N/A, SCAN N/A, CELL [1,6]
15:02:13:43 | I | Matching ok | SEQ : 20174849070, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
15:02:15:45 | I | Matching ok | SEQ : 20174849060, PART : N/A, SCAN N/A, CELL [2,2]
15:02:17:46 | I | Matching ok | SEQ : 20174849050, PART : N/A, SCAN N/A, CELL [2,3]
15:02:19:47 | I | Matching ok | SEQ : 20174849040, PART : N/A, SCAN N/A, CELL [2,4]
15:02:22:45 | I | Matching ok | SEQ : 20174849030, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
15:02:24:80 | I | Matching ok | SEQ : 20174849020, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
15:11:24:17 | I | Matching ok | SEQ : 20174849130, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
