00:09:02:28 | I | Matching ok | SEQ : 20174804010, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
11:13:03:52 | I | Matching ok | SEQ : 20174808600, PART : N/A, SCAN N/A, CELL [2,4]
11:13:09:28 | W | Mismatching | SEQ : 20174808590, PART : 04578885AC, SCAN P52124713AD, CELL [2,5]
11:13:22:36 | I | Matching ok | SEQ : 20174808590, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
11:13:25:66 | I | Matching ok | SEQ : 20174808580, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
11:13:27:72 | I | Matching ok | SEQ : 20174808690, PART : N/A, SCAN N/A, CELL [1,1]
11:21:32:01 | I | Matching ok | SEQ : 20174808680, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
11:21:38:68 | I | Matching ok | SEQ : 20174808670, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:21:41:92 | W | Mismatching | SEQ : 20174808660, PART : 04578885AC, SCAN TQ41907H0155, CELL [1,4]
11:21:49:00 | I | Matching ok | SEQ : 20174808660, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
11:21:51:01 | I | Matching ok | SEQ : 20174808650, PART : N/A, SCAN N/A, CELL [1,5]
11:21:55:18 | I | Matching ok | SEQ : 20174808640, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
11:21:59:20 | I | Matching ok | SEQ : 20174808750, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
11:22:02:07 | I | Matching ok | SEQ : 20174808740, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
11:22:04:08 | I | Matching ok | SEQ : 20174808730, PART : N/A, SCAN N/A, CELL [2,3]
11:22:08:10 | I | Matching ok | SEQ : 20174808720, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
11:22:11:02 | I | Matching ok | SEQ : 20174808710, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
11:22:19:13 | I | Matching ok | SEQ : 20174808700, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
11:37:18:47 | W | Mismatching | SEQ : 20174808810, PART : 52124713AD, SCAN TQ42057C0648, CELL [1,1]
11:37:28:37 | I | Matching ok | SEQ : 20174808810, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
11:37:30:87 | I | Matching ok | SEQ : 20174808800, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
11:37:32:88 | I | Matching ok | SEQ : 20174808790, PART : N/A, SCAN N/A, CELL [1,3]
11:37:35:04 | I | Matching ok | SEQ : 20174808780, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
11:37:40:15 | I | Matching ok | SEQ : 20174808770, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
11:37:42:90 | I | Matching ok | SEQ : 20174808760, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
11:37:44:93 | I | Matching ok | SEQ : 20174808870, PART : N/A, SCAN N/A, CELL [2,1]
11:37:46:94 | I | Matching ok | SEQ : 20174808860, PART : N/A, SCAN N/A, CELL [2,2]
11:37:51:30 | I | Matching ok | SEQ : 20174808850, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
11:37:54:15 | I | Matching ok | SEQ : 20174808840, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
11:37:56:74 | I | Matching ok | SEQ : 20174808830, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
11:37:59:54 | I | Matching ok | SEQ : 20174808820, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
11:53:08:19 | I | Matching ok | SEQ : 20174808930, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
11:53:11:94 | I | Matching ok | SEQ : 20174808920, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
11:53:15:87 | I | Matching ok | SEQ : 20174808910, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:53:17:89 | I | Matching ok | SEQ : 20174808900, PART : N/A, SCAN N/A, CELL [1,4]
11:53:21:62 | I | Matching ok | SEQ : 20174808890, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
11:53:24:29 | I | Matching ok | SEQ : 20174808880, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
11:53:26:99 | I | Matching ok | SEQ : 20174808990, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
11:53:29:77 | I | Matching ok | SEQ : 20174808980, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
11:53:32:94 | I | Matching ok | SEQ : 20174808970, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
11:53:35:80 | I | Matching ok | SEQ : 20174808960, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
11:53:37:83 | I | Matching ok | SEQ : 20174808950, PART : N/A, SCAN N/A, CELL [2,5]
11:53:40:44 | I | Matching ok | SEQ : 20174808940, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
12:01:45:56 | I | Matching ok | SEQ : 20174809050, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
12:01:49:88 | I | Matching ok | SEQ : 20174809040, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
12:01:53:58 | I | Matching ok | SEQ : 20174809030, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:01:55:60 | I | Matching ok | SEQ : 20174809020, PART : N/A, SCAN N/A, CELL [1,4]
12:01:58:73 | I | Matching ok | SEQ : 20174809010, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
12:02:03:70 | I | Matching ok | SEQ : 20174809000, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
12:02:05:88 | I | Matching ok | SEQ : 20174809110, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
12:02:08:58 | W | Mismatching | SEQ : 20174809100, PART : 04578885AC, SCAN P52124713AD, CELL [2,2]
12:02:12:10 | I | Matching ok | SEQ : 20174809100, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
12:02:15:56 | I | Matching ok | SEQ : 20174809090, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:02:17:59 | I | Matching ok | SEQ : 20174809080, PART : N/A, SCAN N/A, CELL [2,4]
12:02:19:60 | I | Matching ok | SEQ : 20174809070, PART : N/A, SCAN N/A, CELL [2,5]
12:02:21:60 | I | Matching ok | SEQ : 20174809060, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:24:34:99 | I | Matching ok | SEQ : 20174809170, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
12:25:11:29 | I | Matching ok | SEQ : 20174809160, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
12:25:14:21 | I | Matching ok | SEQ : 20174809150, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
12:25:16:24 | I | Matching ok | SEQ : 20174809140, PART : N/A, SCAN N/A, CELL [1,4]
12:25:19:86 | I | Matching ok | SEQ : 20174809130, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
12:25:25:91 | I | Matching ok | SEQ : 20174809120, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
12:25:29:46 | I | Matching ok | SEQ : 20174809230, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
12:25:32:22 | I | Matching ok | SEQ : 20174809220, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
12:25:34:69 | I | Matching ok | SEQ : 20174809210, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:25:38:11 | I | Matching ok | SEQ : 20174809200, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:25:40:12 | I | Matching ok | SEQ : 20174809190, PART : N/A, SCAN N/A, CELL [2,5]
12:25:44:09 | I | Matching ok | SEQ : 20174809180, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:25:46:16 | I | Matching ok | SEQ : 20174809290, PART : N/A, SCAN N/A, CELL [1,1]
12:33:55:26 | I | Matching ok | SEQ : 20174809280, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
12:33:57:28 | I | Matching ok | SEQ : 20174809270, PART : N/A, SCAN N/A, CELL [1,3]
12:34:01:52 | I | Matching ok | SEQ : 20174809260, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:34:04:73 | I | Matching ok | SEQ : 20174809250, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
12:34:10:08 | I | Matching ok | SEQ : 20174809240, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
12:34:13:15 | I | Matching ok | SEQ : 20174809350, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
12:34:15:19 | I | Matching ok | SEQ : 20174809340, PART : N/A, SCAN N/A, CELL [2,2]
12:34:21:88 | W | Mismatching | SEQ : 20174809330, PART : 52124713AD, SCAN P04578885AC, CELL [2,3]
12:34:37:70 | W | Mismatching | SEQ : 20174809330, PART : 52124713AD, SCAN P04578885AC, CELL [2,3]
12:34:52:15 | I | Matching ok | SEQ : 20174809330, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:34:54:17 | I | Matching ok | SEQ : 20174809320, PART : N/A, SCAN N/A, CELL [2,4]
12:34:56:18 | I | Matching ok | SEQ : 20174809310, PART : N/A, SCAN N/A, CELL [2,5]
12:35:02:85 | I | Matching ok | SEQ : 20174809300, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
12:43:51:11 | I | Matching ok | SEQ : 20174809410, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:43:53:14 | I | Matching ok | SEQ : 20174809400, PART : N/A, SCAN N/A, CELL [1,2]
12:44:30:74 | I | Matching ok | SEQ : 20174809390, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:44:37:41 | I | Matching ok | SEQ : 20174809380, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:44:40:29 | I | Matching ok | SEQ : 20174809370, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
12:44:42:30 | I | Matching ok | SEQ : 20174809360, PART : N/A, SCAN N/A, CELL [1,6]
12:44:44:22 | W | Mismatching | SEQ : 20174809470, PART : N/A, SCAN TQ41847C1418, CELL [2,1]
12:44:44:34 | I | Matching ok | SEQ : 20174809470, PART : N/A, SCAN N/A, CELL [2,1]
12:44:46:52 | W | Mismatching | SEQ : 20174809460, PART : 04578885AC, SCAN P0457/885AC, CELL [2,2]
12:44:52:44 | I | Matching ok | SEQ : 20174809460, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
12:44:54:01 | I | Matching ok | SEQ : 20174809450, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
12:44:57:59 | I | Matching ok | SEQ : 20174809440, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:44:58:57 | I | Matching ok | SEQ : 20174809430, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
12:45:00:58 | I | Matching ok | SEQ : 20174809420, PART : N/A, SCAN N/A, CELL [2,6]
12:45:02:65 | I | Matching ok | SEQ : 20174809530, PART : N/A, SCAN N/A, CELL [1,1]
12:45:04:67 | I | Matching ok | SEQ : 20174809520, PART : N/A, SCAN N/A, CELL [1,2]
12:56:36:89 | I | Matching ok | SEQ : 20174809510, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
12:56:38:90 | I | Matching ok | SEQ : 20174809500, PART : N/A, SCAN N/A, CELL [1,4]
12:56:42:61 | I | Matching ok | SEQ : 20174809490, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
12:56:48:51 | I | Matching ok | SEQ : 20174809480, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
12:56:50:96 | I | Matching ok | SEQ : 20174809590, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
12:56:54:41 | I | Matching ok | SEQ : 20174809580, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
12:56:57:41 | I | Matching ok | SEQ : 20174809570, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:56:59:71 | I | Matching ok | SEQ : 20174809560, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:57:03:96 | I | Matching ok | SEQ : 20174809550, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
12:57:06:84 | I | Matching ok | SEQ : 20174809540, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
16:08:00:61 | W | Mismatching | SEQ : 20174809650, PART : N/A, SCAN P52124713AD, CELL [1,1]
16:08:10:13 | W | Mismatching | SEQ : 20174809650, PART : N/A, SCAN P52124713AD, CELL [1,1]
16:08:41:16 | W | Mismatching | SEQ : 20174809650, PART : N/A, SCAN P52124713AD, CELL [1,1]
16:09:03:94 | W | Mismatching | SEQ : 20174809650, PART : N/A, SCAN P52124713AD, CELL [1,1]
16:09:38:76 | W | Mismatching | SEQ : 20174809650, PART : N/A, SCAN P52124713AD, CELL [1,1]
16:09:54:09 | W | Mismatching | SEQ : 20174809650, PART : N/A, SCAN P52124713AD, CELL [1,1]
16:11:51:24 | W | Mismatching | SEQ : 20174809650, PART : N/A, SCAN P52124713AD, CELL [1,1]
16:13:15:47 | I | LogIn Scandata : [320489320489]
16:13:21:15 | W | Mismatching | SEQ : 20174809650, PART : N/A, SCAN TQ42057C0591, CELL [1,1]
16:13:25:49 | I | LogIn Scandata : [P52124713AD]
16:13:25:50 | I | Login Failed!! [Login ID:P52124 Password:713AD] 
16:13:31:47 | I | LogIn Scandata : [320489320489]
16:15:12:07 | I | Program start
16:15:12:24 | E | Access to the port 'COM1' is denied.
16:15:43:92 | I | Program close
16:15:56:14 | I | Program close
16:15:59:21 | I | Program start
16:16:10:57 | I | LogIn Scandata : [3702232882]
16:16:12:77 | I | Matching ok | SEQ : 20174809650, PART : N/A, SCAN N/A, CELL [1,1]
16:16:25:95 | I | Matching ok | SEQ : 20174809640, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
16:16:30:87 | I | Matching ok | SEQ : 20174809630, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
16:16:38:30 | I | Matching ok | SEQ : 20174809620, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
16:16:46:10 | I | Matching ok | SEQ : 20174809610, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
16:16:56:80 | I | Matching ok | SEQ : 20174809600, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
16:17:02:83 | I | Matching ok | SEQ : 20174809710, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
16:17:04:86 | I | Matching ok | SEQ : 20174809700, PART : N/A, SCAN N/A, CELL [2,2]
16:17:07:17 | I | Matching ok | SEQ : 20174809690, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
16:17:16:65 | I | Matching ok | SEQ : 20174809680, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
16:17:18:68 | I | Matching ok | SEQ : 20174809670, PART : N/A, SCAN N/A, CELL [2,5]
16:18:56:65 | I | Matching ok | SEQ : 20174809660, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
16:19:59:51 | I | Matching ok | SEQ : 20174809770, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
16:20:06:13 | I | Matching ok | SEQ : 20174809760, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
16:20:10:56 | I | Matching ok | SEQ : 20174809750, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
16:20:15:08 | I | Matching ok | SEQ : 20174809740, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
16:20:17:09 | I | Matching ok | SEQ : 20174809730, PART : N/A, SCAN N/A, CELL [1,5]
16:20:29:16 | I | Matching ok | SEQ : 20174809720, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
16:20:39:18 | I | Matching ok | SEQ : 20174809830, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
16:20:46:18 | I | Matching ok | SEQ : 20174809820, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
16:20:57:76 | I | Matching ok | SEQ : 20174809810, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
16:21:03:56 | I | Matching ok | SEQ : 20174809800, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
16:21:14:31 | I | Matching ok | SEQ : 20174809790, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
16:21:17:38 | I | Matching ok | SEQ : 20174809780, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
16:27:50:07 | I | Matching ok | SEQ : 20174809890, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
16:28:03:49 | I | Matching ok | SEQ : 20174809880, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
16:28:05:51 | I | Matching ok | SEQ : 20174809870, PART : N/A, SCAN N/A, CELL [1,3]
16:28:20:19 | I | Matching ok | SEQ : 20174809860, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
16:28:22:32 | I | Matching ok | SEQ : 20174809850, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
16:28:36:07 | I | Matching ok | SEQ : 20174809840, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
16:28:43:39 | I | Matching ok | SEQ : 20174809950, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
16:28:51:97 | I | Matching ok | SEQ : 20174809940, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
16:29:39:84 | I | Matching ok | SEQ : 20174809930, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
16:30:06:64 | I | Matching ok | SEQ : 20174809920, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
16:30:16:15 | I | Matching ok | SEQ : 20174809910, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
16:30:27:85 | I | Matching ok | SEQ : 20174809900, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
16:38:21:01 | I | Matching ok | SEQ : 20174810010, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
16:38:23:03 | I | Matching ok | SEQ : 20174810000, PART : N/A, SCAN N/A, CELL [1,2]
16:38:33:68 | I | Matching ok | SEQ : 20174809990, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
16:38:36:46 | I | Matching ok | SEQ : 20174809980, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
16:39:03:23 | I | Matching ok | SEQ : 20174809970, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
16:39:18:73 | I | Matching ok | SEQ : 20174809960, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
16:39:32:91 | I | Matching ok | SEQ : 20174810070, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
16:39:38:21 | I | Matching ok | SEQ : 20174810060, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
16:39:46:91 | I | Matching ok | SEQ : 20174810050, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
16:39:48:92 | I | Matching ok | SEQ : 20174810040, PART : N/A, SCAN N/A, CELL [2,4]
16:40:49:14 | I | Matching ok | SEQ : 20174810030, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
16:40:52:14 | I | Matching ok | SEQ : 20174810020, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
16:54:27:86 | I | Matching ok | SEQ : 20174810130, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
16:54:37:35 | I | Matching ok | SEQ : 20174810120, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
16:54:44:31 | I | Matching ok | SEQ : 20174810110, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
16:54:52:34 | I | Matching ok | SEQ : 20174810100, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
16:55:03:66 | I | Matching ok | SEQ : 20174810090, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
16:55:05:68 | I | Matching ok | SEQ : 20174810080, PART : N/A, SCAN N/A, CELL [1,6]
16:55:07:72 | I | Matching ok | SEQ : 20174810190, PART : N/A, SCAN N/A, CELL [2,1]
16:55:13:73 | I | Matching ok | SEQ : 20174810180, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
16:55:18:96 | I | Matching ok | SEQ : 20174810170, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
16:55:26:26 | I | Matching ok | SEQ : 20174810160, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
16:55:33:21 | I | Matching ok | SEQ : 20174810150, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
16:55:41:91 | I | Matching ok | SEQ : 20174810140, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
17:04:09:47 | I | Matching ok | SEQ : 20174810250, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
17:04:25:80 | I | Matching ok | SEQ : 20174810240, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
17:04:28:47 | I | Matching ok | SEQ : 20174810230, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
17:04:30:48 | I | Matching ok | SEQ : 20174810220, PART : N/A, SCAN N/A, CELL [1,4]
17:04:45:74 | I | Matching ok | SEQ : 20174810210, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
17:04:48:57 | I | Matching ok | SEQ : 20174810200, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
17:04:50:59 | I | Matching ok | SEQ : 20174810310, PART : N/A, SCAN N/A, CELL [2,1]
17:05:30:80 | I | Matching ok | SEQ : 20174810300, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
17:05:34:25 | I | Matching ok | SEQ : 20174810290, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
17:05:47:17 | I | Matching ok | SEQ : 20174810280, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
17:05:57:95 | I | Matching ok | SEQ : 20174810270, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
17:06:08:95 | I | Matching ok | SEQ : 20174810260, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
17:16:28:89 | I | Matching ok | SEQ : 20174810370, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
17:16:42:16 | I | Matching ok | SEQ : 20174810360, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
17:17:22:11 | I | Matching ok | SEQ : 20174810350, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
17:18:35:04 | I | Matching ok | SEQ : 20174810340, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
17:18:50:57 | I | Matching ok | SEQ : 20174810330, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
17:19:29:07 | I | Matching ok | SEQ : 20174810320, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
17:19:40:22 | I | Matching ok | SEQ : 20174810430, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
17:19:54:77 | I | Matching ok | SEQ : 20174810420, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
17:19:56:79 | I | Matching ok | SEQ : 20174810410, PART : N/A, SCAN N/A, CELL [2,3]
17:20:06:54 | I | Matching ok | SEQ : 20174810400, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
17:20:18:54 | I | Matching ok | SEQ : 20174810390, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
17:20:20:55 | I | Matching ok | SEQ : 20174810380, PART : N/A, SCAN N/A, CELL [2,6]
17:28:19:85 | I | Matching ok | SEQ : 20174810490, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
17:28:22:29 | I | Matching ok | SEQ : 20174810480, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
17:28:33:56 | I | Matching ok | SEQ : 20174810470, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
17:28:49:63 | I | Matching ok | SEQ : 20174810460, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
17:28:52:50 | I | Matching ok | SEQ : 20174810450, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
17:28:54:52 | I | Matching ok | SEQ : 20174810440, PART : N/A, SCAN N/A, CELL [1,6]
17:29:42:36 | I | Matching ok | SEQ : 20174810550, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
17:29:44:37 | I | Matching ok | SEQ : 20174810540, PART : N/A, SCAN N/A, CELL [2,2]
17:29:57:06 | I | Matching ok | SEQ : 20174810530, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
17:30:20:46 | I | Matching ok | SEQ : 20174810520, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
17:30:30:41 | I | Matching ok | SEQ : 20174810510, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
17:30:40:96 | I | Matching ok | SEQ : 20174810500, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
17:39:03:17 | I | Matching ok | SEQ : 20174810610, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
17:39:07:37 | I | Matching ok | SEQ : 20174810600, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
17:39:10:92 | I | Matching ok | SEQ : 20174810590, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
17:39:17:12 | I | Matching ok | SEQ : 20174810580, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
17:39:27:20 | I | Matching ok | SEQ : 20174810570, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
17:39:57:82 | I | Matching ok | SEQ : 20174810560, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
17:40:02:05 | I | Matching ok | SEQ : 20174810670, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
17:40:05:82 | I | Matching ok | SEQ : 20174810660, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
17:40:15:75 | I | Matching ok | SEQ : 20174810650, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
17:40:24:22 | I | Matching ok | SEQ : 20174810640, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
17:40:35:10 | I | Matching ok | SEQ : 20174810630, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
17:40:37:13 | I | Matching ok | SEQ : 20174810620, PART : N/A, SCAN N/A, CELL [2,6]
17:40:59:72 | I | Matching ok | SEQ : 20174810620, PART : N/A, SCAN N/A, CELL [0,0]
17:40:59:72 | E | There is no row at position 11.
17:40:59:72 | E | There is no row at position 11.
17:41:14:23 | I | Matching ok | SEQ : 20174810620, PART : N/A, SCAN N/A, CELL [0,0]
17:41:14:23 | E | There is no row at position 11.
17:41:14:23 | E | There is no row at position 11.
17:48:39:06 | I | Matching ok | SEQ : 20174810730, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
17:48:51:33 | I | Matching ok | SEQ : 20174810720, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
17:48:53:35 | I | Matching ok | SEQ : 20174810710, PART : N/A, SCAN N/A, CELL [1,3]
17:48:55:38 | I | Matching ok | SEQ : 20174810700, PART : N/A, SCAN N/A, CELL [1,4]
17:49:03:91 | I | Matching ok | SEQ : 20174810690, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
17:49:19:41 | I | Matching ok | SEQ : 20174810680, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
17:49:21:42 | I | Matching ok | SEQ : 20174810790, PART : N/A, SCAN N/A, CELL [2,1]
17:49:27:33 | I | Matching ok | SEQ : 20174810780, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
17:49:35:39 | I | Matching ok | SEQ : 20174810770, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
17:49:43:63 | I | Matching ok | SEQ : 20174810760, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
17:49:46:89 | I | Matching ok | SEQ : 20174810750, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
17:49:51:94 | I | Matching ok | SEQ : 20174810740, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
17:59:47:12 | I | Matching ok | SEQ : 20174810850, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
18:00:04:10 | I | Matching ok | SEQ : 20174810840, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
18:00:18:58 | I | Matching ok | SEQ : 20174810830, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
