00:04:49:93 | I | Matching ok | SEQ : 20174646930, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
09:57:03:52 | I | Matching ok | SEQ : 20174651570, PART : N/A, SCAN N/A, CELL [1,5]
09:57:07:07 | I | Matching ok | SEQ : 20174651560, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
09:57:09:08 | I | Matching ok | SEQ : 20174651670, PART : N/A, SCAN N/A, CELL [2,1]
09:57:11:26 | I | Matching ok | SEQ : 20174651660, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
09:57:14:89 | I | Matching ok | SEQ : 20174651650, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
09:57:19:44 | I | Matching ok | SEQ : 20174651640, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
09:57:22:69 | I | Matching ok | SEQ : 20174651630, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
09:57:25:11 | I | Matching ok | SEQ : 20174651620, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
10:05:40:85 | I | Matching ok | SEQ : 20174651730, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
10:05:42:87 | I | Matching ok | SEQ : 20174651720, PART : N/A, SCAN N/A, CELL [1,2]
10:05:46:40 | I | Matching ok | SEQ : 20174651710, PART : 68193661AB, SCAN P68193661AB, CELL [1,3]
10:05:48:42 | I | Matching ok | SEQ : 20174651700, PART : N/A, SCAN N/A, CELL [1,4]
10:06:04:97 | I | Matching ok | SEQ : 20174651690, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
10:06:07:85 | I | Matching ok | SEQ : 20174651680, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
10:06:55:20 | I | Matching ok | SEQ : 20174651790, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
10:06:57:80 | I | Matching ok | SEQ : 20174651780, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
10:06:59:82 | I | Matching ok | SEQ : 20174651770, PART : N/A, SCAN N/A, CELL [2,3]
10:07:09:70 | W | Mismatching | SEQ : 20174651760, PART : 52124713AD, SCAN P68193661AB, CELL [2,4]
10:07:28:25 | I | Matching ok | SEQ : 20174651760, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
10:07:34:25 | I | Matching ok | SEQ : 20174651750, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
10:07:36:28 | I | Matching ok | SEQ : 20174651740, PART : N/A, SCAN N/A, CELL [2,6]
10:18:10:69 | I | Matching ok | SEQ : 20174651850, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
10:18:13:67 | I | Matching ok | SEQ : 20174651840, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
10:18:15:68 | I | Matching ok | SEQ : 20174651830, PART : N/A, SCAN N/A, CELL [1,3]
10:18:17:74 | I | Matching ok | SEQ : 20174651820, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
10:18:24:07 | I | Matching ok | SEQ : 20174651810, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
10:18:26:09 | I | Matching ok | SEQ : 20174651800, PART : N/A, SCAN N/A, CELL [1,6]
10:18:28:29 | I | Matching ok | SEQ : 20174651910, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
10:18:30:31 | I | Matching ok | SEQ : 20174651900, PART : N/A, SCAN N/A, CELL [2,2]
10:18:33:02 | I | Matching ok | SEQ : 20174651890, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
10:18:36:69 | I | Matching ok | SEQ : 20174651880, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
10:18:39:15 | I | Matching ok | SEQ : 20174651870, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
10:18:42:02 | I | Matching ok | SEQ : 20174651860, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
10:28:43:93 | W | Mismatching | SEQ : 20174651970, PART : 04578885AC, SCAN P68193661AB, CELL [1,1]
10:29:00:68 | W | Mismatching | SEQ : 20174651970, PART : 04578885AC, SCAN P68193661AB, CELL [1,1]
10:29:17:84 | I | Matching ok | SEQ : 20174651970, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
10:29:19:85 | I | Matching ok | SEQ : 20174651960, PART : N/A, SCAN N/A, CELL [1,2]
10:29:23:66 | I | Matching ok | SEQ : 20174651950, PART : 68193661AB, SCAN P68193661AB, CELL [1,3]
10:29:28:03 | I | Matching ok | SEQ : 20174651940, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
10:29:30:98 | I | Matching ok | SEQ : 20174651930, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
10:29:32:99 | I | Matching ok | SEQ : 20174651920, PART : N/A, SCAN N/A, CELL [1,6]
10:29:35:00 | I | Matching ok | SEQ : 20174652030, PART : N/A, SCAN N/A, CELL [2,1]
10:30:19:09 | I | Matching ok | SEQ : 20174652020, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
10:30:22:66 | I | Matching ok | SEQ : 20174652010, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
10:30:24:69 | I | Matching ok | SEQ : 20174652000, PART : N/A, SCAN N/A, CELL [2,4]
10:30:32:39 | I | Matching ok | SEQ : 20174651990, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
10:30:36:11 | I | Matching ok | SEQ : 20174651980, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
10:40:08:83 | I | Matching ok | SEQ : 20174652090, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
10:40:10:85 | I | Matching ok | SEQ : 20174652080, PART : N/A, SCAN N/A, CELL [1,2]
10:40:15:40 | I | Matching ok | SEQ : 20174652070, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
10:40:17:41 | I | Matching ok | SEQ : 20174652060, PART : N/A, SCAN N/A, CELL [1,4]
10:40:35:05 | I | Matching ok | SEQ : 20174652050, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
10:40:37:75 | I | Matching ok | SEQ : 20174652040, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
10:40:51:55 | I | Matching ok | SEQ : 20174652150, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
10:41:35:60 | I | Matching ok | SEQ : 20174652140, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
10:41:37:62 | I | Matching ok | SEQ : 20174652130, PART : N/A, SCAN N/A, CELL [2,3]
10:41:41:35 | W | Mismatching | SEQ : 20174652120, PART : 04578885AC, SCAN P68193661AB, CELL [2,4]
10:41:54:85 | I | Matching ok | SEQ : 20174652120, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
10:41:58:68 | I | Matching ok | SEQ : 20174652110, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
10:42:03:76 | I | Matching ok | SEQ : 20174652100, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
10:49:45:67 | I | Matching ok | SEQ : 20174652210, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
10:49:49:34 | I | Matching ok | SEQ : 20174652200, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
10:49:52:57 | I | Matching ok | SEQ : 20174652190, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
10:49:56:79 | I | Matching ok | SEQ : 20174652180, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
10:50:01:29 | I | Matching ok | SEQ : 20174652170, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
10:50:05:04 | I | Matching ok | SEQ : 20174652160, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
10:50:25:09 | I | Matching ok | SEQ : 20174652270, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
10:50:28:89 | I | Matching ok | SEQ : 20174652260, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
10:50:30:94 | I | Matching ok | SEQ : 20174652250, PART : N/A, SCAN N/A, CELL [2,3]
10:50:41:21 | I | Matching ok | SEQ : 20174652240, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
10:50:45:01 | I | Matching ok | SEQ : 20174652230, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
10:50:51:81 | I | Matching ok | SEQ : 20174652220, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
10:50:53:98 | I | Matching ok | SEQ : 20174652330, PART : N/A, SCAN N/A, CELL [1,1]
11:01:43:18 | I | Matching ok | SEQ : 20174652320, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
11:01:47:90 | I | Matching ok | SEQ : 20174652310, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
11:01:51:23 | I | Matching ok | SEQ : 20174652300, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
11:01:53:58 | I | Matching ok | SEQ : 20174652290, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
11:01:58:30 | I | Matching ok | SEQ : 20174652280, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
11:02:01:73 | I | Matching ok | SEQ : 20174652390, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
11:02:07:53 | I | Matching ok | SEQ : 20174652380, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
11:02:09:55 | I | Matching ok | SEQ : 20174652370, PART : N/A, SCAN N/A, CELL [2,3]
11:02:15:01 | I | Matching ok | SEQ : 20174652360, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
11:02:17:83 | I | Matching ok | SEQ : 20174652350, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
11:02:20:91 | I | Matching ok | SEQ : 20174652340, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
11:42:27:31 | I | Matching ok | SEQ : 20174652450, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
11:42:29:59 | I | Matching ok | SEQ : 20174652440, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
11:42:32:51 | I | Matching ok | SEQ : 20174652430, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:42:34:57 | I | Matching ok | SEQ : 20174652420, PART : N/A, SCAN N/A, CELL [1,4]
11:42:38:66 | W | Mismatching | SEQ : 20174652410, PART : 52124713AD, SCAN P04578885AC, CELL [1,5]
11:42:52:39 | I | Matching ok | SEQ : 20174652410, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
11:42:56:34 | I | Matching ok | SEQ : 20174652400, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
11:42:59:36 | I | Matching ok | SEQ : 20174652510, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
11:43:02:97 | I | Matching ok | SEQ : 20174652500, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
11:43:07:22 | I | Matching ok | SEQ : 20174652490, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
11:44:17:64 | I | Matching ok | SEQ : 20174652480, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
11:44:20:62 | I | Matching ok | SEQ : 20174652470, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
11:44:23:32 | I | Matching ok | SEQ : 20174652460, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
11:55:37:61 | I | Matching ok | SEQ : 20174652570, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
11:55:46:76 | I | Matching ok | SEQ : 20174652560, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
11:55:49:38 | I | Matching ok | SEQ : 20174652550, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:55:51:43 | I | Matching ok | SEQ : 20174652540, PART : N/A, SCAN N/A, CELL [1,4]
11:55:55:58 | I | Matching ok | SEQ : 20174652530, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
11:56:00:71 | I | Matching ok | SEQ : 20174652520, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
11:56:05:96 | I | Matching ok | SEQ : 20174652630, PART : 68193661AB, SCAN P68193661AB, CELL [2,1]
11:56:16:54 | I | Matching ok | SEQ : 20174652620, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
11:56:23:28 | I | Matching ok | SEQ : 20174652610, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
11:56:26:88 | I | Matching ok | SEQ : 20174652600, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
11:56:32:43 | I | Matching ok | SEQ : 20174652590, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
11:56:36:56 | I | Matching ok | SEQ : 20174652580, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
12:06:28:52 | I | Matching ok | SEQ : 20174652690, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
12:06:30:77 | I | Matching ok | SEQ : 20174652680, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
12:06:35:27 | I | Matching ok | SEQ : 20174652670, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:06:37:65 | I | Matching ok | SEQ : 20174652660, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
12:06:44:95 | I | Matching ok | SEQ : 20174652650, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
12:06:56:42 | I | Matching ok | SEQ : 20174652640, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
12:07:12:45 | I | Matching ok | SEQ : 20174652750, PART : 68193661AB, SCAN P68193661AB, CELL [2,1]
12:07:16:70 | I | Matching ok | SEQ : 20174652740, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
12:09:39:15 | I | Matching ok | SEQ : 20174652730, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
12:09:43:83 | I | Matching ok | SEQ : 20174652720, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
12:09:48:60 | I | Matching ok | SEQ : 20174652710, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
12:09:52:03 | I | Matching ok | SEQ : 20174652700, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
12:17:39:97 | I | Matching ok | SEQ : 20174652810, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
12:17:42:14 | I | Matching ok | SEQ : 20174652800, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
12:17:44:16 | I | Matching ok | SEQ : 20174652790, PART : N/A, SCAN N/A, CELL [1,3]
12:17:49:67 | I | Matching ok | SEQ : 20174652780, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
12:17:53:09 | I | Matching ok | SEQ : 20174652770, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
12:17:57:26 | I | Matching ok | SEQ : 20174652760, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
12:18:05:29 | I | Matching ok | SEQ : 20174652870, PART : 68193661AB, SCAN P68193661AB, CELL [2,1]
12:18:07:81 | I | Matching ok | SEQ : 20174652860, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
12:18:19:41 | I | Matching ok | SEQ : 20174652850, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
12:18:30:74 | I | Matching ok | SEQ : 20174652840, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
12:18:33:47 | I | Matching ok | SEQ : 20174652830, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
12:18:39:14 | I | Matching ok | SEQ : 20174652820, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:31:20:36 | I | Matching ok | SEQ : 20174652930, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
12:31:24:58 | I | Matching ok | SEQ : 20174652920, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
12:31:29:81 | I | Matching ok | SEQ : 20174652910, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:31:33:36 | I | Matching ok | SEQ : 20174652900, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:31:35:36 | I | Matching ok | SEQ : 20174652890, PART : N/A, SCAN N/A, CELL [1,5]
12:31:37:39 | I | Matching ok | SEQ : 20174652880, PART : N/A, SCAN N/A, CELL [1,6]
12:31:41:31 | W | Mismatching | SEQ : 20174652990, PART : 04578885AC, SCAN P68193661AB, CELL [2,1]
12:31:48:68 | W | Mismatching | SEQ : 20174652990, PART : 04578885AC, SCAN P68193661AB, CELL [2,1]
12:31:52:86 | I | Matching ok | SEQ : 20174652990, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
12:31:56:99 | I | Matching ok | SEQ : 20174652980, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
12:32:00:88 | I | Matching ok | SEQ : 20174652970, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
12:32:03:46 | I | Matching ok | SEQ : 20174652960, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
12:32:06:18 | I | Matching ok | SEQ : 20174652950, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
12:32:08:20 | I | Matching ok | SEQ : 20174652940, PART : N/A, SCAN N/A, CELL [2,6]
12:43:23:45 | I | Matching ok | SEQ : 20174653050, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:43:27:38 | I | Matching ok | SEQ : 20174653040, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
12:43:31:25 | I | Matching ok | SEQ : 20174653030, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:43:34:40 | W | Mismatching | SEQ : 20174653020, PART : 04578885AC, SCAN P68193661AB, CELL [1,4]
12:43:40:23 | I | Matching ok | SEQ : 20174653020, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:43:42:24 | I | Matching ok | SEQ : 20174653010, PART : N/A, SCAN N/A, CELL [1,5]
12:43:47:76 | W | Mismatching | SEQ : 20174653000, PART : 68193661AB, SCAN P04578885AC, CELL [1,6]
12:43:58:60 | W | Mismatching | SEQ : 20174653000, PART : 68193661AB, SCAN P04578885AC, CELL [1,6]
12:44:05:13 | W | Mismatching | SEQ : 20174653000, PART : 68193661AB, SCAN P04578885AC, CELL [1,6]
12:44:23:80 | I | Matching ok | SEQ : 20174653000, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
12:44:28:53 | I | Matching ok | SEQ : 20174653110, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
12:44:30:30 | I | Matching ok | SEQ : 20174653100, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
12:44:34:30 | I | Matching ok | SEQ : 20174653090, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:44:36:32 | I | Matching ok | SEQ : 20174653080, PART : N/A, SCAN N/A, CELL [2,4]
12:44:39:01 | I | Matching ok | SEQ : 20174653070, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
12:44:42:08 | I | Matching ok | SEQ : 20174653060, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
12:55:31:99 | I | Matching ok | SEQ : 20174653170, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
12:55:34:01 | I | Matching ok | SEQ : 20174653160, PART : N/A, SCAN N/A, CELL [1,2]
12:55:37:20 | I | Matching ok | SEQ : 20174653150, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
12:55:41:12 | I | Matching ok | SEQ : 20174653140, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
12:55:52:64 | I | Matching ok | SEQ : 20174653130, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
12:55:54:66 | I | Matching ok | SEQ : 20174653120, PART : N/A, SCAN N/A, CELL [1,6]
12:55:58:87 | I | Matching ok | SEQ : 20174653230, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
12:56:03:44 | I | Matching ok | SEQ : 20174653220, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
12:56:05:70 | I | Matching ok | SEQ : 20174653210, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
12:56:07:72 | I | Matching ok | SEQ : 20174653200, PART : N/A, SCAN N/A, CELL [2,4]
12:56:20:27 | I | Matching ok | SEQ : 20174653190, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
12:56:30:77 | I | Matching ok | SEQ : 20174653180, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
13:17:40:27 | I | Matching ok | SEQ : 20174653290, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
13:17:43:38 | W | Mismatching | SEQ : 20174653280, PART : 68193661AB, SCAN P04578885AC, CELL [1,2]
13:17:53:42 | I | Matching ok | SEQ : 20174653280, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
13:17:56:97 | I | Matching ok | SEQ : 20174653270, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
13:18:00:68 | I | Matching ok | SEQ : 20174653260, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
13:18:02:70 | I | Matching ok | SEQ : 20174653250, PART : N/A, SCAN N/A, CELL [1,5]
13:18:06:50 | I | Matching ok | SEQ : 20174653240, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
13:18:08:53 | I | Matching ok | SEQ : 20174653350, PART : N/A, SCAN N/A, CELL [2,1]
13:18:20:08 | I | Matching ok | SEQ : 20174653340, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
13:18:49:13 | I | Matching ok | SEQ : 20174653330, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
13:18:54:15 | I | Matching ok | SEQ : 20174653320, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
13:19:01:78 | I | Matching ok | SEQ : 20174653310, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
13:19:05:30 | I | Matching ok | SEQ : 20174653300, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
13:27:19:71 | I | Matching ok | SEQ : 20174653410, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
13:27:22:96 | I | Matching ok | SEQ : 20174653400, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
13:27:26:24 | I | Matching ok | SEQ : 20174653390, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
13:27:28:26 | I | Matching ok | SEQ : 20174653380, PART : N/A, SCAN N/A, CELL [1,4]
13:27:31:74 | I | Matching ok | SEQ : 20174653370, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
13:27:35:95 | I | Matching ok | SEQ : 20174653360, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
13:27:37:98 | I | Matching ok | SEQ : 20174653470, PART : N/A, SCAN N/A, CELL [2,1]
13:27:40:03 | I | Matching ok | SEQ : 20174653460, PART : N/A, SCAN N/A, CELL [2,2]
13:27:45:72 | I | Matching ok | SEQ : 20174653450, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
13:27:47:76 | I | Matching ok | SEQ : 20174653440, PART : N/A, SCAN N/A, CELL [2,4]
13:27:49:89 | I | Matching ok | SEQ : 20174653430, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
13:27:54:51 | I | Matching ok | SEQ : 20174653420, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
13:27:56:58 | I | Matching ok | SEQ : 20174653530, PART : N/A, SCAN N/A, CELL [1,1]
13:27:58:59 | I | Matching ok | SEQ : 20174653520, PART : N/A, SCAN N/A, CELL [1,2]
13:28:00:60 | I | Matching ok | SEQ : 20174653510, PART : N/A, SCAN N/A, CELL [1,3]
13:41:15:06 | I | Matching ok | SEQ : 20174653500, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
13:41:19:01 | I | Matching ok | SEQ : 20174653490, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
13:41:22:48 | I | Matching ok | SEQ : 20174653480, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
13:41:33:69 | I | Matching ok | SEQ : 20174653590, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
13:41:42:54 | I | Matching ok | SEQ : 20174653580, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
13:41:44:55 | I | Matching ok | SEQ : 20174653570, PART : N/A, SCAN N/A, CELL [2,3]
13:41:46:58 | I | Matching ok | SEQ : 20174653560, PART : N/A, SCAN N/A, CELL [2,4]
13:41:49:38 | I | Matching ok | SEQ : 20174653550, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
13:41:52:33 | I | Matching ok | SEQ : 20174653540, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
13:50:04:17 | I | Matching ok | SEQ : 20174653650, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
13:50:07:07 | I | Matching ok | SEQ : 20174653640, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
13:50:09:09 | I | Matching ok | SEQ : 20174653630, PART : N/A, SCAN N/A, CELL [1,3]
13:50:12:90 | I | Matching ok | SEQ : 20174653620, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
13:50:15:62 | I | Matching ok | SEQ : 20174653610, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
13:50:59:63 | I | Matching ok | SEQ : 20174653600, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
13:51:03:07 | I | Matching ok | SEQ : 20174653710, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
13:51:07:93 | I | Matching ok | SEQ : 20174653700, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
13:51:16:05 | I | Matching ok | SEQ : 20174653690, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
13:51:20:47 | I | Matching ok | SEQ : 20174653680, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
13:51:22:51 | I | Matching ok | SEQ : 20174653670, PART : N/A, SCAN N/A, CELL [2,5]
13:51:26:80 | I | Matching ok | SEQ : 20174653660, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
13:51:28:87 | I | Matching ok | SEQ : 20174653770, PART : N/A, SCAN N/A, CELL [1,1]
14:00:43:19 | I | Matching ok | SEQ : 20174653760, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
14:00:45:20 | I | Matching ok | SEQ : 20174653750, PART : N/A, SCAN N/A, CELL [1,3]
14:00:48:81 | I | Matching ok | SEQ : 20174653740, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
14:00:50:82 | I | Matching ok | SEQ : 20174653730, PART : N/A, SCAN N/A, CELL [1,5]
14:00:53:29 | I | Matching ok | SEQ : 20174653720, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
14:00:56:96 | I | Matching ok | SEQ : 20174653830, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
14:01:01:14 | I | Matching ok | SEQ : 20174653820, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
14:05:04:82 | I | Matching ok | SEQ : 20174653810, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
14:05:07:42 | I | Matching ok | SEQ : 20174653800, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
14:05:10:02 | I | Matching ok | SEQ : 20174653790, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
14:05:13:27 | I | Matching ok | SEQ : 20174653780, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
14:12:58:08 | I | Matching ok | SEQ : 20174653890, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
14:13:00:12 | I | Matching ok | SEQ : 20174653880, PART : N/A, SCAN N/A, CELL [1,2]
14:13:01:75 | I | Matching ok | SEQ : 20174653870, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
14:13:04:53 | I | Matching ok | SEQ : 20174653860, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
14:13:06:55 | I | Matching ok | SEQ : 20174653850, PART : N/A, SCAN N/A, CELL [1,5]
14:13:17:03 | W | Mismatching | SEQ : 20174653840, PART : 04578885AC, SCAN P68193661AB, CELL [1,6]
14:13:20:43 | I | Matching ok | SEQ : 20174653840, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
14:13:22:45 | I | Matching ok | SEQ : 20174653950, PART : N/A, SCAN N/A, CELL [2,1]
14:13:27:69 | I | Matching ok | SEQ : 20174653940, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
