00:03:32:00 | I | Matching ok | SEQ : 20174687970, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
10:34:59:70 | I | Matching ok | SEQ : 20174692790, PART : N/A, SCAN N/A, CELL [2,5]
10:35:03:06 | I | Matching ok | SEQ : 20174692780, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
10:35:05:15 | I | Matching ok | SEQ : 20174692890, PART : N/A, SCAN N/A, CELL [1,1]
10:51:12:48 | I | Matching ok | SEQ : 20174692880, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
10:51:15:79 | I | Matching ok | SEQ : 20174692870, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
10:51:19:08 | I | Matching ok | SEQ : 20174692860, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
10:51:22:76 | I | Matching ok | SEQ : 20174692850, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
10:51:32:23 | I | Matching ok | SEQ : 20174692840, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
10:52:03:88 | I | Matching ok | SEQ : 20174692950, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
10:52:08:31 | I | Matching ok | SEQ : 20174692940, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
10:52:10:32 | I | Matching ok | SEQ : 20174692930, PART : N/A, SCAN N/A, CELL [2,3]
10:52:13:81 | I | Matching ok | SEQ : 20174692920, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
10:52:17:11 | I | Matching ok | SEQ : 20174692910, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
10:52:20:78 | I | Matching ok | SEQ : 20174692900, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
11:36:56:45 | I | Matching ok | SEQ : 20174693010, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
11:37:00:78 | I | Matching ok | SEQ : 20174693000, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
11:37:02:84 | I | Matching ok | SEQ : 20174692990, PART : N/A, SCAN N/A, CELL [1,3]
11:37:05:25 | I | Matching ok | SEQ : 20174692980, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
11:37:07:30 | I | Matching ok | SEQ : 20174692970, PART : N/A, SCAN N/A, CELL [1,5]
11:37:12:30 | I | Matching ok | SEQ : 20174692960, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
11:37:18:72 | I | Matching ok | SEQ : 20174693070, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
11:37:21:85 | I | Matching ok | SEQ : 20174693060, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
11:37:23:88 | I | Matching ok | SEQ : 20174693050, PART : N/A, SCAN N/A, CELL [2,3]
11:37:32:93 | I | Matching ok | SEQ : 20174693040, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
11:37:34:97 | I | Matching ok | SEQ : 20174693030, PART : N/A, SCAN N/A, CELL [2,5]
11:37:50:35 | I | Matching ok | SEQ : 20174693020, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
11:47:44:76 | I | Matching ok | SEQ : 20174693130, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
11:47:48:86 | I | Matching ok | SEQ : 20174693120, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
11:47:52:39 | I | Matching ok | SEQ : 20174693110, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:47:55:89 | I | Matching ok | SEQ : 20174693100, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
11:47:59:12 | I | Matching ok | SEQ : 20174693090, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
11:48:02:16 | I | Matching ok | SEQ : 20174693080, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
11:48:04:22 | I | Matching ok | SEQ : 20174693190, PART : N/A, SCAN N/A, CELL [2,1]
11:48:08:16 | I | Matching ok | SEQ : 20174693180, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
11:48:10:59 | I | Matching ok | SEQ : 20174693170, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
11:48:13:44 | I | Matching ok | SEQ : 20174693160, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
11:48:15:84 | I | Matching ok | SEQ : 20174693150, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
11:48:18:49 | I | Matching ok | SEQ : 20174693140, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
12:00:52:96 | I | Matching ok | SEQ : 20174693250, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
12:00:56:31 | I | Matching ok | SEQ : 20174693240, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
12:00:59:83 | I | Matching ok | SEQ : 20174693230, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:01:01:88 | I | Matching ok | SEQ : 20174693220, PART : N/A, SCAN N/A, CELL [1,4]
12:01:03:94 | I | Matching ok | SEQ : 20174693210, PART : N/A, SCAN N/A, CELL [1,5]
12:01:10:39 | I | Matching ok | SEQ : 20174693200, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
12:01:13:91 | I | Matching ok | SEQ : 20174693310, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
12:01:19:61 | I | Matching ok | SEQ : 20174693300, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
12:01:22:33 | I | Matching ok | SEQ : 20174693290, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:01:25:68 | I | Matching ok | SEQ : 20174693280, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:01:28:69 | I | Matching ok | SEQ : 20174693270, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
12:01:30:81 | I | Matching ok | SEQ : 20174693260, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
12:08:11:94 | I | Matching ok | SEQ : 20174693370, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:08:15:07 | I | Matching ok | SEQ : 20174693360, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
12:08:18:55 | I | Matching ok | SEQ : 20174693350, PART : 68193661AB, SCAN P68193661AB, CELL [1,3]
12:08:22:02 | I | Matching ok | SEQ : 20174693340, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:08:24:07 | I | Matching ok | SEQ : 20174693330, PART : N/A, SCAN N/A, CELL [1,5]
12:08:26:39 | I | Matching ok | SEQ : 20174693320, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
12:08:29:94 | I | Matching ok | SEQ : 20174693430, PART : 68193661AB, SCAN P68193661AB, CELL [2,1]
12:08:31:99 | I | Matching ok | SEQ : 20174693420, PART : N/A, SCAN N/A, CELL [2,2]
12:08:35:67 | I | Matching ok | SEQ : 20174693410, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
12:08:38:80 | I | Matching ok | SEQ : 20174693400, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
12:08:41:97 | I | Matching ok | SEQ : 20174693390, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
12:08:44:01 | I | Matching ok | SEQ : 20174693380, PART : N/A, SCAN N/A, CELL [2,6]
12:21:06:49 | I | Matching ok | SEQ : 20174693490, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
12:21:13:91 | I | Matching ok | SEQ : 20174693480, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
12:21:15:96 | I | Matching ok | SEQ : 20174693470, PART : N/A, SCAN N/A, CELL [1,3]
12:21:18:02 | I | Matching ok | SEQ : 20174693460, PART : N/A, SCAN N/A, CELL [1,4]
12:21:23:61 | I | Matching ok | SEQ : 20174693450, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
12:21:27:19 | I | Matching ok | SEQ : 20174693440, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
12:21:29:24 | I | Matching ok | SEQ : 20174693550, PART : N/A, SCAN N/A, CELL [2,1]
12:21:32:62 | I | Matching ok | SEQ : 20174693540, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
12:21:34:66 | I | Matching ok | SEQ : 20174693530, PART : N/A, SCAN N/A, CELL [2,3]
12:21:37:89 | I | Matching ok | SEQ : 20174693520, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
12:21:41:21 | I | Matching ok | SEQ : 20174693510, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
12:21:43:29 | I | Matching ok | SEQ : 20174693500, PART : N/A, SCAN N/A, CELL [2,6]
12:32:37:98 | I | Matching ok | SEQ : 20174693610, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
12:32:41:44 | I | Matching ok | SEQ : 20174693600, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
12:32:43:47 | I | Matching ok | SEQ : 20174693590, PART : N/A, SCAN N/A, CELL [1,3]
12:32:46:53 | I | Matching ok | SEQ : 20174693580, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
12:32:49:21 | I | Matching ok | SEQ : 20174693570, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
12:32:52:96 | I | Matching ok | SEQ : 20174693560, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
12:32:54:97 | I | Matching ok | SEQ : 20174693670, PART : N/A, SCAN N/A, CELL [2,1]
12:32:56:98 | I | Matching ok | SEQ : 20174693660, PART : N/A, SCAN N/A, CELL [2,2]
12:33:02:53 | I | Matching ok | SEQ : 20174693650, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:33:04:55 | I | Matching ok | SEQ : 20174693640, PART : N/A, SCAN N/A, CELL [2,4]
12:33:08:91 | I | Matching ok | SEQ : 20174693630, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
12:33:12:46 | I | Matching ok | SEQ : 20174693620, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
12:42:32:67 | I | Matching ok | SEQ : 20174693730, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:42:34:83 | I | Matching ok | SEQ : 20174693720, PART : N/A, SCAN N/A, CELL [1,2]
12:42:38:29 | I | Matching ok | SEQ : 20174693710, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:42:42:19 | I | Matching ok | SEQ : 20174693700, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
12:42:47:25 | I | Matching ok | SEQ : 20174693690, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
12:42:49:26 | I | Matching ok | SEQ : 20174693680, PART : N/A, SCAN N/A, CELL [1,6]
12:42:51:27 | I | Matching ok | SEQ : 20174693790, PART : N/A, SCAN N/A, CELL [2,1]
12:42:59:42 | I | Matching ok | SEQ : 20174693780, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
12:43:03:09 | I | Matching ok | SEQ : 20174693770, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
12:43:05:10 | I | Matching ok | SEQ : 20174693760, PART : N/A, SCAN N/A, CELL [2,4]
12:43:07:82 | I | Matching ok | SEQ : 20174693750, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
12:43:10:87 | I | Matching ok | SEQ : 20174693740, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
12:43:13:08 | I | Matching ok | SEQ : 20174693850, PART : N/A, SCAN N/A, CELL [1,1]
12:43:15:09 | I | Matching ok | SEQ : 20174693840, PART : N/A, SCAN N/A, CELL [1,2]
12:43:17:10 | I | Matching ok | SEQ : 20174693830, PART : N/A, SCAN N/A, CELL [1,3]
12:52:50:53 | I | Matching ok | SEQ : 20174693820, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:52:52:56 | I | Matching ok | SEQ : 20174693810, PART : N/A, SCAN N/A, CELL [1,5]
12:52:56:41 | W | Mismatching | SEQ : 20174693800, PART : 04578885AC, SCAN P52124713AD, CELL [1,6]
12:53:06:36 | I | Matching ok | SEQ : 20174693800, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
12:53:08:38 | I | Matching ok | SEQ : 20174693910, PART : N/A, SCAN N/A, CELL [2,1]
12:53:11:23 | I | Matching ok | SEQ : 20174693900, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
12:53:14:31 | I | Matching ok | SEQ : 20174693890, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
12:53:17:21 | I | Matching ok | SEQ : 20174693880, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
12:53:20:09 | I | Matching ok | SEQ : 20174693870, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
12:53:23:63 | I | Matching ok | SEQ : 20174693860, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
13:18:50:47 | W | Mismatching | SEQ : 20174693970, PART : 52124713AD, SCAN P04578885AC, CELL [1,1]
13:18:57:67 | I | Matching ok | SEQ : 20174693970, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
13:19:01:14 | I | Matching ok | SEQ : 20174693960, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
13:19:07:22 | I | Matching ok | SEQ : 20174693950, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
13:19:10:22 | I | Matching ok | SEQ : 20174693940, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
13:19:12:24 | I | Matching ok | SEQ : 20174693930, PART : N/A, SCAN N/A, CELL [1,5]
13:19:15:09 | I | Matching ok | SEQ : 20174693920, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
13:19:19:39 | I | Matching ok | SEQ : 20174694030, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
13:19:22:42 | I | Matching ok | SEQ : 20174694020, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
13:19:24:44 | I | Matching ok | SEQ : 20174694010, PART : N/A, SCAN N/A, CELL [2,3]
13:19:27:20 | I | Matching ok | SEQ : 20174694000, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
13:19:29:21 | I | Matching ok | SEQ : 20174693990, PART : N/A, SCAN N/A, CELL [2,5]
13:19:33:40 | I | Matching ok | SEQ : 20174693980, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
13:26:36:03 | W | Mismatching | SEQ : 20174694090, PART : 68193661AB, SCAN TQ41887C1188, CELL [1,1]
13:26:48:66 | I | Matching ok | SEQ : 20174694090, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
13:26:50:68 | I | Matching ok | SEQ : 20174694080, PART : N/A, SCAN N/A, CELL [1,2]
13:26:53:01 | I | Matching ok | SEQ : 20174694070, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
13:26:57:26 | I | Matching ok | SEQ : 20174694060, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
13:26:59:29 | I | Matching ok | SEQ : 20174694050, PART : N/A, SCAN N/A, CELL [1,5]
13:27:01:31 | I | Matching ok | SEQ : 20174694040, PART : N/A, SCAN N/A, CELL [1,6]
13:27:03:32 | I | Matching ok | SEQ : 20174694150, PART : N/A, SCAN N/A, CELL [2,1]
13:27:05:33 | I | Matching ok | SEQ : 20174694140, PART : N/A, SCAN N/A, CELL [2,2]
13:27:08:76 | I | Matching ok | SEQ : 20174694130, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
13:27:11:86 | I | Matching ok | SEQ : 20174694120, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
13:27:15:01 | I | Matching ok | SEQ : 20174694110, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
13:27:18:16 | I | Matching ok | SEQ : 20174694100, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
13:36:12:82 | I | Matching ok | SEQ : 20174694210, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
13:36:15:62 | I | Matching ok | SEQ : 20174694200, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
13:36:18:59 | I | Matching ok | SEQ : 20174694190, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
13:36:21:55 | I | Matching ok | SEQ : 20174694180, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
13:36:24:72 | I | Matching ok | SEQ : 20174694170, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
13:36:27:33 | I | Matching ok | SEQ : 20174694160, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
13:36:30:54 | I | Matching ok | SEQ : 20174694270, PART : 68193661AB, SCAN P68193661AB, CELL [2,1]
13:36:32:56 | I | Matching ok | SEQ : 20174694260, PART : N/A, SCAN N/A, CELL [2,2]
13:36:35:59 | I | Matching ok | SEQ : 20174694250, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
13:36:39:20 | I | Matching ok | SEQ : 20174694240, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
13:36:42:77 | I | Matching ok | SEQ : 20174694230, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
13:36:45:72 | I | Matching ok | SEQ : 20174694220, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
13:46:58:76 | I | Matching ok | SEQ : 20174694330, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
13:47:00:78 | I | Matching ok | SEQ : 20174694320, PART : N/A, SCAN N/A, CELL [1,2]
13:47:05:54 | I | Matching ok | SEQ : 20174694310, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
13:47:08:49 | I | Matching ok | SEQ : 20174694300, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
13:47:11:48 | I | Matching ok | SEQ : 20174694290, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
13:47:14:48 | I | Matching ok | SEQ : 20174694280, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
13:47:16:50 | I | Matching ok | SEQ : 20174694390, PART : N/A, SCAN N/A, CELL [2,1]
13:47:19:51 | I | Matching ok | SEQ : 20174694380, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
13:47:23:16 | I | Matching ok | SEQ : 20174694370, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
13:47:26:44 | I | Matching ok | SEQ : 20174694360, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
13:47:28:47 | I | Matching ok | SEQ : 20174694350, PART : N/A, SCAN N/A, CELL [2,5]
13:47:35:94 | I | Matching ok | SEQ : 20174694340, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
13:56:47:50 | I | Matching ok | SEQ : 20174694450, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
13:56:50:32 | I | Matching ok | SEQ : 20174694440, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
13:56:58:42 | I | Matching ok | SEQ : 20174694430, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
13:57:00:43 | I | Matching ok | SEQ : 20174694420, PART : N/A, SCAN N/A, CELL [1,4]
13:57:02:44 | I | Matching ok | SEQ : 20174694410, PART : N/A, SCAN N/A, CELL [1,5]
13:57:04:70 | I | Matching ok | SEQ : 20174694400, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
13:57:06:72 | I | Matching ok | SEQ : 20174694510, PART : N/A, SCAN N/A, CELL [2,1]
13:57:11:17 | I | Matching ok | SEQ : 20174694500, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
13:57:13:19 | I | Matching ok | SEQ : 20174694490, PART : N/A, SCAN N/A, CELL [2,3]
13:57:15:21 | I | Matching ok | SEQ : 20174694480, PART : N/A, SCAN N/A, CELL [2,4]
13:57:17:22 | I | Matching ok | SEQ : 20174694470, PART : N/A, SCAN N/A, CELL [2,5]
13:57:21:83 | I | Matching ok | SEQ : 20174694460, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
13:57:23:87 | I | Matching ok | SEQ : 20174694570, PART : N/A, SCAN N/A, CELL [1,1]
14:08:58:14 | I | Matching ok | SEQ : 20174694560, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
14:09:01:19 | I | Matching ok | SEQ : 20174694550, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
14:09:09:74 | I | Matching ok | SEQ : 20174694540, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
14:09:13:89 | I | Matching ok | SEQ : 20174694530, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
14:09:17:89 | I | Matching ok | SEQ : 20174694520, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
14:09:39:02 | I | Matching ok | SEQ : 20174694630, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
14:09:43:37 | I | Matching ok | SEQ : 20174694620, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
14:09:46:42 | I | Matching ok | SEQ : 20174694610, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
14:09:48:43 | I | Matching ok | SEQ : 20174694600, PART : N/A, SCAN N/A, CELL [2,4]
14:09:52:27 | I | Matching ok | SEQ : 20174694590, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
14:09:55:32 | I | Matching ok | SEQ : 20174694580, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
14:33:04:20 | I | Matching ok | SEQ : 20174694690, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
14:33:09:03 | I | Matching ok | SEQ : 20174694680, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
14:33:13:18 | I | Matching ok | SEQ : 20174694670, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
14:33:16:90 | I | Matching ok | SEQ : 20174694660, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
14:33:20:80 | I | Matching ok | SEQ : 20174694650, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
14:33:24:28 | I | Matching ok | SEQ : 20174694640, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
14:33:30:60 | I | Matching ok | SEQ : 20174694750, PART : 68193661AB, SCAN P68193661AB, CELL [2,1]
14:33:34:50 | I | Matching ok | SEQ : 20174694740, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
14:33:36:52 | I | Matching ok | SEQ : 20174694730, PART : N/A, SCAN N/A, CELL [2,3]
14:33:38:53 | I | Matching ok | SEQ : 20174694720, PART : N/A, SCAN N/A, CELL [2,4]
14:33:41:70 | I | Matching ok | SEQ : 20174694710, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
14:33:46:10 | I | Matching ok | SEQ : 20174694700, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
14:44:42:27 | I | Matching ok | SEQ : 20174694810, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
14:44:48:34 | I | Matching ok | SEQ : 20174694800, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
14:44:52:57 | I | Matching ok | SEQ : 20174694790, PART : 68193661AB, SCAN P68193661AB, CELL [1,3]
14:44:54:58 | I | Matching ok | SEQ : 20174694780, PART : N/A, SCAN N/A, CELL [1,4]
14:44:58:69 | I | Matching ok | SEQ : 20174694770, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
14:45:01:57 | I | Matching ok | SEQ : 20174694760, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
14:45:04:84 | I | Matching ok | SEQ : 20174694870, PART : 68193661AB, SCAN P68193661AB, CELL [2,1]
14:45:08:12 | I | Matching ok | SEQ : 20174694860, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
14:45:11:07 | I | Matching ok | SEQ : 20174694850, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
14:45:13:08 | I | Matching ok | SEQ : 20174694840, PART : N/A, SCAN N/A, CELL [2,4]
14:45:17:27 | I | Matching ok | SEQ : 20174694830, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
14:45:19:27 | I | Matching ok | SEQ : 20174694820, PART : N/A, SCAN N/A, CELL [2,6]
14:45:21:30 | I | Matching ok | SEQ : 20174694930, PART : N/A, SCAN N/A, CELL [1,1]
14:45:23:31 | I | Matching ok | SEQ : 20174694920, PART : N/A, SCAN N/A, CELL [1,2]
15:06:16:07 | I | Matching ok | SEQ : 20174694910, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
15:06:20:87 | I | Matching ok | SEQ : 20174694900, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
15:06:22:91 | I | Matching ok | SEQ : 20174694890, PART : N/A, SCAN N/A, CELL [1,5]
15:06:28:50 | I | Matching ok | SEQ : 20174694880, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
15:06:30:51 | I | Matching ok | SEQ : 20174694990, PART : N/A, SCAN N/A, CELL [2,1]
15:06:45:77 | I | Matching ok | SEQ : 20174694980, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
15:06:50:07 | I | Matching ok | SEQ : 20174694970, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
15:06:55:47 | I | Matching ok | SEQ : 20174694960, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
15:07:09:02 | I | Matching ok | SEQ : 20174694950, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
15:07:12:95 | I | Matching ok | SEQ : 20174694940, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
15:22:00:92 | I | Matching ok | SEQ : 20174695050, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
15:22:04:05 | I | Matching ok | SEQ : 20174695040, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
15:22:06:87 | I | Matching ok | SEQ : 20174695030, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
15:22:09:82 | I | Matching ok | SEQ : 20174695020, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
15:22:11:84 | I | Matching ok | SEQ : 20174695010, PART : N/A, SCAN N/A, CELL [1,5]
15:22:17:58 | I | Matching ok | SEQ : 20174695000, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
15:22:19:59 | I | Matching ok | SEQ : 20174695110, PART : N/A, SCAN N/A, CELL [2,1]
15:22:21:95 | I | Matching ok | SEQ : 20174695100, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
15:22:23:99 | I | Matching ok | SEQ : 20174695090, PART : N/A, SCAN N/A, CELL [2,3]
15:22:27:67 | I | Matching ok | SEQ : 20174695080, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
15:22:30:65 | I | Matching ok | SEQ : 20174695070, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
15:22:33:12 | I | Matching ok | SEQ : 20174695060, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
15:35:30:77 | I | Matching ok | SEQ : 20174695170, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
15:35:34:17 | I | Matching ok | SEQ : 20174695160, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
15:35:36:49 | I | Matching ok | SEQ : 20174695150, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
15:35:38:24 | I | Matching ok | SEQ : 20174695140, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
15:35:39:84 | I | Matching ok | SEQ : 20174695130, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
15:35:41:86 | I | Matching ok | SEQ : 20174695120, PART : N/A, SCAN N/A, CELL [1,6]
15:35:44:82 | I | Matching ok | SEQ : 20174695230, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
15:35:46:17 | I | Matching ok | SEQ : 20174695220, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
15:35:47:59 | I | Matching ok | SEQ : 20174695210, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
15:35:49:02 | I | Matching ok | SEQ : 20174695200, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
15:35:50:57 | I | Matching ok | SEQ : 20174695190, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
15:35:51:77 | I | Matching ok | SEQ : 20174695180, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
15:44:27:83 | I | Matching ok | SEQ : 20174695290, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
