05:18:47:51 | I | Matching ok | SEQ : 20174748810, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
16:38:05:62 | I | Matching ok | SEQ : 20174753510, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
16:38:09:53 | I | Matching ok | SEQ : 20174753500, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
16:42:20:48 | I | Matching ok | SEQ : 20174753610, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
16:42:22:68 | I | Matching ok | SEQ : 20174753600, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
16:42:24:69 | I | Matching ok | SEQ : 20174753590, PART : N/A, SCAN N/A, CELL [1,3]
16:42:26:70 | I | Matching ok | SEQ : 20174753580, PART : N/A, SCAN N/A, CELL [1,4]
16:42:31:13 | I | Matching ok | SEQ : 20174753570, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
16:42:33:43 | I | Matching ok | SEQ : 20174753560, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
16:42:44:01 | I | Matching ok | SEQ : 20174753670, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
16:43:08:21 | I | Matching ok | SEQ : 20174753660, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
16:43:13:63 | I | Matching ok | SEQ : 20174753650, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
16:43:19:26 | I | Matching ok | SEQ : 20174753640, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
16:43:21:27 | I | Matching ok | SEQ : 20174753630, PART : N/A, SCAN N/A, CELL [2,5]
16:43:27:23 | I | Matching ok | SEQ : 20174753620, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
16:50:33:02 | W | Mismatching | SEQ : 20174753730, PART : 52124713AD, SCAN TQ41997C0662, CELL [1,1]
16:50:51:79 | I | Matching ok | SEQ : 20174753730, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
16:50:56:97 | I | Matching ok | SEQ : 20174753720, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
16:51:00:19 | I | Matching ok | SEQ : 20174753710, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
16:51:03:14 | I | Matching ok | SEQ : 20174753700, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
16:51:06:40 | I | Matching ok | SEQ : 20174753690, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
16:51:13:69 | I | Matching ok | SEQ : 20174753680, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
16:51:15:70 | I | Matching ok | SEQ : 20174753790, PART : N/A, SCAN N/A, CELL [2,1]
16:51:18:02 | I | Matching ok | SEQ : 20174753780, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
16:51:22:34 | I | Matching ok | SEQ : 20174753770, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
16:51:24:36 | I | Matching ok | SEQ : 20174753760, PART : N/A, SCAN N/A, CELL [2,4]
16:51:26:39 | I | Matching ok | SEQ : 20174753750, PART : N/A, SCAN N/A, CELL [2,5]
16:51:28:40 | I | Matching ok | SEQ : 20174753740, PART : N/A, SCAN N/A, CELL [2,6]
16:51:39:26 | I | Matching ok | SEQ : 20174753740, PART : N/A, SCAN N/A, CELL [0,0]
16:51:39:26 | E | There is no row at position 11.
16:51:39:26 | E | There is no row at position 11.
16:51:46:50 | I | Matching ok | SEQ : 20174753740, PART : N/A, SCAN N/A, CELL [0,0]
16:51:46:50 | E | There is no row at position 11.
16:51:46:50 | E | There is no row at position 11.
17:00:34:28 | I | Matching ok | SEQ : 20174753740, PART : N/A, SCAN N/A, CELL [0,0]
17:00:34:28 | E | There is no row at position 11.
17:00:34:28 | E | There is no row at position 11.
17:00:36:70 | I | Matching ok | SEQ : 20174753740, PART : N/A, SCAN N/A, CELL [0,0]
17:00:36:70 | E | There is no row at position 11.
17:00:36:70 | E | There is no row at position 11.
17:02:45:54 | I | Matching ok | SEQ : 20174753740, PART : N/A, SCAN N/A, CELL [0,0]
17:02:45:54 | E | There is no row at position 11.
17:02:45:54 | E | There is no row at position 11.
17:02:47:88 | I | Matching ok | SEQ : 20174753740, PART : N/A, SCAN N/A, CELL [0,0]
17:02:47:88 | E | There is no row at position 11.
17:02:47:88 | E | There is no row at position 11.
17:02:49:92 | I | Matching ok | SEQ : 20174753740, PART : N/A, SCAN N/A, CELL [0,0]
17:02:49:92 | E | There is no row at position 11.
17:02:49:92 | E | There is no row at position 11.
17:02:52:89 | I | Matching ok | SEQ : 20174753740, PART : N/A, SCAN N/A, CELL [0,0]
17:02:52:89 | E | There is no row at position 11.
17:02:52:89 | E | There is no row at position 11.
17:02:56:32 | I | Matching ok | SEQ : 20174753740, PART : N/A, SCAN N/A, CELL [0,0]
17:02:56:32 | E | There is no row at position 11.
17:02:56:32 | E | There is no row at position 11.
17:02:59:31 | I | Matching ok | SEQ : 20174753740, PART : N/A, SCAN N/A, CELL [0,0]
17:02:59:31 | E | There is no row at position 11.
17:02:59:31 | E | There is no row at position 11.
17:05:28:45 | I | Matching ok | SEQ : 20174753740, PART : N/A, SCAN N/A, CELL [0,0]
17:05:28:45 | E | There is no row at position 11.
17:05:28:45 | E | There is no row at position 11.
17:11:06:52 | W | Mismatching | SEQ : 20174753850, PART : 04578885AC, SCAN TQ41937C1326, CELL [1,1]
17:11:17:32 | I | Matching ok | SEQ : 20174753850, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
17:11:20:90 | I | Matching ok | SEQ : 20174753840, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
17:11:24:10 | I | Matching ok | SEQ : 20174753830, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
17:11:26:11 | I | Matching ok | SEQ : 20174753820, PART : N/A, SCAN N/A, CELL [1,4]
17:11:28:47 | I | Matching ok | SEQ : 20174753810, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
17:11:31:62 | I | Matching ok | SEQ : 20174753800, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
17:11:33:63 | I | Matching ok | SEQ : 20174753910, PART : N/A, SCAN N/A, CELL [2,1]
17:11:35:66 | I | Matching ok | SEQ : 20174753900, PART : N/A, SCAN N/A, CELL [2,2]
17:11:57:80 | I | Matching ok | SEQ : 20174753890, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
17:12:02:00 | W | Mismatching | SEQ : 20174753880, PART : 04578885AC, SCAN P52124713AD, CELL [2,4]
17:12:21:83 | I | Matching ok | SEQ : 20174753880, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
17:12:25:72 | W | Mismatching | SEQ : 20174753870, PART : 52124713AD, SCAN P04578885AC, CELL [2,5]
17:12:36:25 | I | Matching ok | SEQ : 20174753870, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
17:12:39:17 | I | Matching ok | SEQ : 20174753860, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
17:44:34:67 | W | Mismatching | SEQ : 20174753970, PART : N/A, SCAN P04578885AC, CELL [1,1]
17:45:40:50 | I | LogIn Scandata : [330218330218]
17:46:10:87 | I | LogIn Scandata : [330218330218]
17:46:32:25 | I | LogIn Scandata : [330218330218]
17:46:55:58 | I | Program close
17:46:58:93 | I | Program start
17:47:03:43 | I | LogIn Scandata : [330218330218]
17:47:05:63 | I | Matching ok | SEQ : 20174753970, PART : N/A, SCAN N/A, CELL [1,1]
17:47:07:67 | I | Matching ok | SEQ : 20174753960, PART : N/A, SCAN N/A, CELL [1,2]
17:47:19:02 | I | Matching ok | SEQ : 20174753950, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
17:47:21:05 | I | Matching ok | SEQ : 20174753940, PART : N/A, SCAN N/A, CELL [1,4]
17:47:24:40 | I | Matching ok | SEQ : 20174753930, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
17:47:26:43 | I | Matching ok | SEQ : 20174753920, PART : N/A, SCAN N/A, CELL [1,6]
17:47:28:37 | W | Mismatching | SEQ : 20174754030, PART : N/A, SCAN P04578885AC, CELL [2,1]
17:47:28:46 | I | Matching ok | SEQ : 20174754030, PART : N/A, SCAN N/A, CELL [2,1]
17:48:05:45 | I | Matching ok | SEQ : 20174754020, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
17:48:09:27 | I | Matching ok | SEQ : 20174754010, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
17:48:12:27 | I | Matching ok | SEQ : 20174754000, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
17:48:16:28 | I | Matching ok | SEQ : 20174753990, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
17:48:19:13 | I | Matching ok | SEQ : 20174753980, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
17:48:21:34 | I | Matching ok | SEQ : 20174754090, PART : N/A, SCAN N/A, CELL [1,1]
17:48:23:36 | I | Matching ok | SEQ : 20174754080, PART : N/A, SCAN N/A, CELL [1,2]
17:52:50:38 | I | Matching ok | SEQ : 20174754070, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
17:52:56:01 | I | Matching ok | SEQ : 20174754060, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
17:52:58:81 | I | Matching ok | SEQ : 20174754050, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
17:53:06:03 | I | Matching ok | SEQ : 20174754040, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
17:53:31:41 | I | Matching ok | SEQ : 20174754150, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
17:53:36:53 | I | Matching ok | SEQ : 20174754140, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
17:53:38:54 | I | Matching ok | SEQ : 20174754130, PART : N/A, SCAN N/A, CELL [2,3]
17:53:40:96 | I | Matching ok | SEQ : 20174754120, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
17:53:42:97 | I | Matching ok | SEQ : 20174754110, PART : N/A, SCAN N/A, CELL [2,5]
17:53:48:94 | I | Matching ok | SEQ : 20174754100, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
18:27:52:76 | W | Mismatching | SEQ : 20174754210, PART : 04578885AC, SCAN TQ41997C1605, CELL [1,1]
18:28:03:66 | I | Matching ok | SEQ : 20174754210, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
18:28:08:96 | I | Matching ok | SEQ : 20174754200, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
18:28:13:06 | I | Matching ok | SEQ : 20174754190, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
18:28:15:07 | I | Matching ok | SEQ : 20174754180, PART : N/A, SCAN N/A, CELL [1,4]
18:28:17:11 | I | Matching ok | SEQ : 20174754170, PART : N/A, SCAN N/A, CELL [1,5]
18:28:20:91 | I | Matching ok | SEQ : 20174754160, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
18:28:27:66 | I | Matching ok | SEQ : 20174754270, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
18:28:34:18 | I | Matching ok | SEQ : 20174754260, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
18:28:36:21 | I | Matching ok | SEQ : 20174754250, PART : N/A, SCAN N/A, CELL [2,3]
18:28:42:93 | I | Matching ok | SEQ : 20174754240, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
18:28:50:58 | I | Matching ok | SEQ : 20174754230, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
18:29:06:68 | I | Matching ok | SEQ : 20174754220, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
18:44:52:13 | I | Matching ok | SEQ : 20174754330, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
18:44:57:11 | I | Matching ok | SEQ : 20174754320, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
18:45:00:78 | I | Matching ok | SEQ : 20174754310, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
18:45:02:81 | I | Matching ok | SEQ : 20174754300, PART : N/A, SCAN N/A, CELL [1,4]
18:45:05:33 | I | Matching ok | SEQ : 20174754290, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
18:45:09:11 | I | Matching ok | SEQ : 20174754280, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
18:45:21:56 | I | Matching ok | SEQ : 20174754390, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
18:45:27:31 | I | Matching ok | SEQ : 20174754380, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
18:45:34:11 | I | Matching ok | SEQ : 20174754370, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
18:45:44:46 | I | Matching ok | SEQ : 20174754360, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
18:45:48:03 | W | Mismatching | SEQ : 20174754350, PART : 04578885AC, SCAN P52124713AD, CELL [2,5]
18:45:56:46 | I | Matching ok | SEQ : 20174754350, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
18:46:01:64 | I | Matching ok | SEQ : 20174754340, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
18:46:03:72 | I | Matching ok | SEQ : 20174754450, PART : N/A, SCAN N/A, CELL [1,1]
18:46:05:74 | I | Matching ok | SEQ : 20174754440, PART : N/A, SCAN N/A, CELL [1,2]
20:06:42:73 | I | Matching ok | SEQ : 20174754430, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
20:06:44:76 | I | Matching ok | SEQ : 20174754420, PART : N/A, SCAN N/A, CELL [1,4]
20:06:47:98 | I | Matching ok | SEQ : 20174754410, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
20:06:51:63 | I | Matching ok | SEQ : 20174754400, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
20:07:00:58 | I | Matching ok | SEQ : 20174754510, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
20:07:03:30 | I | Matching ok | SEQ : 20174754500, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
20:07:06:65 | I | Matching ok | SEQ : 20174754490, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
20:07:18:98 | I | Matching ok | SEQ : 20174754480, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
20:07:23:16 | I | Matching ok | SEQ : 20174754470, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
20:07:38:73 | I | Matching ok | SEQ : 20174754460, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
20:18:20:90 | W | Mismatching | SEQ : 20174754570, PART : 52124713AD, SCAN TQ42007C0018, CELL [1,1]
20:18:30:57 | W | Mismatching | SEQ : 20174754570, PART : 52124713AD, SCAN P04578885AC, CELL [1,1]
20:18:46:55 | W | Mismatching | SEQ : 20174754570, PART : 52124713AD, SCAN P04578885AC, CELL [1,1]
20:18:53:30 | W | Mismatching | SEQ : 20174754570, PART : 52124713AD, SCAN P04578885AC, CELL [1,1]
20:19:08:55 | I | Matching ok | SEQ : 20174754570, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
20:19:12:25 | I | Matching ok | SEQ : 20174754560, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
20:19:14:25 | I | Matching ok | SEQ : 20174754550, PART : N/A, SCAN N/A, CELL [1,3]
20:19:35:85 | I | Matching ok | SEQ : 20174754540, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
20:19:37:87 | I | Matching ok | SEQ : 20174754530, PART : N/A, SCAN N/A, CELL [1,5]
20:19:41:87 | I | Matching ok | SEQ : 20174754520, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
20:19:44:40 | I | Matching ok | SEQ : 20174754630, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
20:19:46:72 | I | Matching ok | SEQ : 20174754620, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
20:19:48:95 | I | Matching ok | SEQ : 20174754610, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
20:19:51:40 | I | Matching ok | SEQ : 20174754600, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
20:19:54:98 | I | Matching ok | SEQ : 20174754590, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
20:19:58:82 | I | Matching ok | SEQ : 20174754580, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
20:33:47:94 | I | Matching ok | SEQ : 20174754690, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
20:33:56:07 | I | Matching ok | SEQ : 20174754680, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
20:33:59:82 | I | Matching ok | SEQ : 20174754670, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
20:34:01:84 | I | Matching ok | SEQ : 20174754660, PART : N/A, SCAN N/A, CELL [1,4]
20:34:07:14 | I | Matching ok | SEQ : 20174754650, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
20:35:05:70 | I | Matching ok | SEQ : 20174754640, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
20:35:07:72 | I | Matching ok | SEQ : 20174754750, PART : N/A, SCAN N/A, CELL [2,1]
20:35:10:52 | I | Matching ok | SEQ : 20174754740, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
20:35:14:29 | I | Matching ok | SEQ : 20174754730, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
20:35:16:33 | I | Matching ok | SEQ : 20174754720, PART : N/A, SCAN N/A, CELL [2,4]
20:35:21:20 | I | Matching ok | SEQ : 20174754710, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
20:36:21:73 | I | Matching ok | SEQ : 20174754700, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
20:36:23:83 | I | Matching ok | SEQ : 20174754810, PART : N/A, SCAN N/A, CELL [1,1]
20:50:26:55 | I | Matching ok | SEQ : 20174754800, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
20:50:28:57 | I | Matching ok | SEQ : 20174754790, PART : N/A, SCAN N/A, CELL [1,3]
20:50:37:04 | I | Matching ok | SEQ : 20174754780, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
20:50:39:22 | I | Matching ok | SEQ : 20174754770, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
20:50:42:34 | I | Matching ok | SEQ : 20174754760, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
20:50:45:97 | I | Matching ok | SEQ : 20174754870, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
20:50:47:99 | I | Matching ok | SEQ : 20174754860, PART : N/A, SCAN N/A, CELL [2,2]
20:51:07:09 | W | Mismatching | SEQ : 20174754850, PART : 04578885AC, SCAN P52124713AD, CELL [2,3]
20:51:24:64 | W | Mismatching | SEQ : 20174754850, PART : 04578885AC, SCAN P52124713AD, CELL [2,3]
20:51:32:32 | I | Matching ok | SEQ : 20174754850, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
20:51:34:33 | I | Matching ok | SEQ : 20174754840, PART : N/A, SCAN N/A, CELL [2,4]
20:51:42:02 | I | Matching ok | SEQ : 20174754830, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
20:51:52:62 | I | Matching ok | SEQ : 20174754820, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
21:03:55:19 | W | Mismatching | SEQ : 20174754930, PART : 04578885AC, SCAN P04578884AC, CELL [1,1]
21:04:09:49 | W | Mismatching | SEQ : 20174754930, PART : 04578885AC, SCAN P04578884AC, CELL [1,1]
21:04:20:64 | W | Mismatching | SEQ : 20174754930, PART : 04578885AC, SCAN P04578884AC, CELL [1,1]
21:06:00:39 | I | Matching ok | SEQ : 20174754930, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
21:06:02:71 | I | Matching ok | SEQ : 20174754920, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
21:06:06:36 | I | Matching ok | SEQ : 20174754910, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
21:06:08:84 | I | Matching ok | SEQ : 20174754900, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
21:06:13:21 | I | Matching ok | SEQ : 20174754890, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
21:06:42:66 | W | Mismatching | SEQ : 20174754880, PART : 04578885AC, SCAN P52124713AD, CELL [1,6]
21:07:08:04 | W | Mismatching | SEQ : 20174754880, PART : 04578885AC, SCAN P52124713AD, CELL [1,6]
21:07:12:04 | I | Matching ok | SEQ : 20174754880, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
21:07:22:22 | I | Matching ok | SEQ : 20174754990, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
21:07:26:82 | I | Matching ok | SEQ : 20174754980, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
21:07:29:69 | I | Matching ok | SEQ : 20174754970, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
21:07:31:12 | I | Matching ok | SEQ : 20174754960, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
21:07:32:99 | I | Matching ok | SEQ : 20174754950, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
21:07:37:22 | I | Matching ok | SEQ : 20174754940, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
21:12:57:80 | I | Matching ok | SEQ : 20174755050, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
21:12:59:82 | I | Matching ok | SEQ : 20174755040, PART : N/A, SCAN N/A, CELL [1,2]
21:13:13:50 | I | Matching ok | SEQ : 20174755030, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
21:13:17:40 | I | Matching ok | SEQ : 20174755020, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
21:13:28:13 | I | Matching ok | SEQ : 20174755010, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
21:13:30:57 | I | Matching ok | SEQ : 20174755000, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
21:13:55:02 | I | Matching ok | SEQ : 20174755110, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
21:13:57:04 | I | Matching ok | SEQ : 20174755100, PART : N/A, SCAN N/A, CELL [2,2]
21:14:34:35 | I | Matching ok | SEQ : 20174755090, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
21:14:42:95 | I | Matching ok | SEQ : 20174755080, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
21:14:45:85 | I | Matching ok | SEQ : 20174755070, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
21:14:47:87 | I | Matching ok | SEQ : 20174755060, PART : N/A, SCAN N/A, CELL [2,6]
21:20:42:89 | I | Matching ok | SEQ : 20174755170, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
21:20:46:44 | I | Matching ok | SEQ : 20174755160, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
21:20:48:50 | I | Matching ok | SEQ : 20174755150, PART : N/A, SCAN N/A, CELL [1,3]
21:20:52:04 | I | Matching ok | SEQ : 20174755140, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
21:20:54:08 | I | Matching ok | SEQ : 20174755130, PART : N/A, SCAN N/A, CELL [1,5]
21:20:58:26 | I | Matching ok | SEQ : 20174755120, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
21:21:17:19 | I | Matching ok | SEQ : 20174755230, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
21:21:19:24 | I | Matching ok | SEQ : 20174755220, PART : N/A, SCAN N/A, CELL [2,2]
21:21:21:32 | I | Matching ok | SEQ : 20174755210, PART : N/A, SCAN N/A, CELL [2,3]
21:21:23:36 | I | Matching ok | SEQ : 20174755200, PART : N/A, SCAN N/A, CELL [2,4]
21:21:25:41 | I | Matching ok | SEQ : 20174755190, PART : N/A, SCAN N/A, CELL [2,5]
21:21:27:45 | I | Matching ok | SEQ : 20174755180, PART : N/A, SCAN N/A, CELL [2,6]
21:25:29:32 | I | Matching ok | SEQ : 20174755290, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
21:25:32:69 | I | Matching ok | SEQ : 20174755280, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
21:25:36:94 | I | Matching ok | SEQ : 20174755270, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
21:25:38:98 | I | Matching ok | SEQ : 20174755260, PART : N/A, SCAN N/A, CELL [1,4]
21:25:43:77 | I | Matching ok | SEQ : 20174755250, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
21:25:47:99 | I | Matching ok | SEQ : 20174755240, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
21:27:22:55 | I | Matching ok | SEQ : 20174755350, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
21:27:24:63 | I | Matching ok | SEQ : 20174755340, PART : N/A, SCAN N/A, CELL [2,2]
21:27:26:71 | I | Matching ok | SEQ : 20174755330, PART : N/A, SCAN N/A, CELL [2,3]
21:27:29:27 | I | Matching ok | SEQ : 20174755320, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
21:27:35:14 | I | Matching ok | SEQ : 20174755310, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
21:27:38:19 | I | Matching ok | SEQ : 20174755300, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
21:36:13:08 | I | Matching ok | SEQ : 20174755410, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
21:36:16:76 | I | Matching ok | SEQ : 20174755400, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
21:36:20:41 | I | Matching ok | SEQ : 20174755390, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
21:36:29:58 | I | Matching ok | SEQ : 20174755380, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
21:36:31:65 | I | Matching ok | SEQ : 20174755370, PART : N/A, SCAN N/A, CELL [1,5]
21:36:35:38 | I | Matching ok | SEQ : 20174755360, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
21:36:37:44 | I | Matching ok | SEQ : 20174755470, PART : N/A, SCAN N/A, CELL [2,1]
21:36:39:48 | I | Matching ok | SEQ : 20174755460, PART : N/A, SCAN N/A, CELL [2,2]
21:38:55:21 | I | Matching ok | SEQ : 20174755450, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
21:39:01:41 | I | Matching ok | SEQ : 20174755440, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
21:39:08:54 | I | Matching ok | SEQ : 20174755430, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
21:39:12:44 | I | Matching ok | SEQ : 20174755420, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
21:51:14:25 | I | Matching ok | SEQ : 20174755530, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
21:51:18:55 | I | Matching ok | SEQ : 20174755520, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
21:51:23:45 | I | Matching ok | SEQ : 20174755510, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
21:51:27:23 | I | Matching ok | SEQ : 20174755500, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
21:51:31:09 | I | Matching ok | SEQ : 20174755490, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
21:51:34:78 | I | Matching ok | SEQ : 20174755480, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
21:51:36:80 | I | Matching ok | SEQ : 20174755590, PART : N/A, SCAN N/A, CELL [2,1]
21:52:22:63 | I | Matching ok | SEQ : 20174755580, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
21:52:26:66 | I | Matching ok | SEQ : 20174755570, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
21:52:28:86 | I | Matching ok | SEQ : 20174755560, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
21:52:31:21 | I | Matching ok | SEQ : 20174755550, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
21:52:33:93 | I | Matching ok | SEQ : 20174755540, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
