00:14:39:49 | I | Matching ok | SEQ : 20174791890, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
09:44:10:61 | I | Matching ok | SEQ : 20174796410, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
09:44:15:50 | I | Matching ok | SEQ : 20174796400, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
09:44:17:51 | I | Matching ok | SEQ : 20174796510, PART : N/A, SCAN N/A, CELL [2,1]
09:44:20:81 | I | Matching ok | SEQ : 20174796500, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
09:44:22:82 | I | Matching ok | SEQ : 20174796490, PART : N/A, SCAN N/A, CELL [2,3]
09:44:25:71 | I | Matching ok | SEQ : 20174796480, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
09:44:38:81 | I | Matching ok | SEQ : 20174796470, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
09:45:02:50 | I | Matching ok | SEQ : 20174796460, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
09:57:28:83 | I | Matching ok | SEQ : 20174796570, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
09:57:33:47 | I | Matching ok | SEQ : 20174796560, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
09:57:37:27 | I | Matching ok | SEQ : 20174796550, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
09:57:40:82 | I | Matching ok | SEQ : 20174796540, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
09:57:42:60 | I | Matching ok | SEQ : 20174796530, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
09:57:44:48 | I | Matching ok | SEQ : 20174796520, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
09:57:46:48 | I | Matching ok | SEQ : 20174796630, PART : N/A, SCAN N/A, CELL [2,1]
09:57:51:07 | I | Matching ok | SEQ : 20174796620, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
09:57:53:48 | I | Matching ok | SEQ : 20174796610, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
09:57:55:70 | I | Matching ok | SEQ : 20174796600, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
09:57:58:18 | I | Matching ok | SEQ : 20174796590, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
09:58:01:20 | I | Matching ok | SEQ : 20174796580, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
10:44:13:57 | W | Mismatching | SEQ : 20174796690, PART : 04578885AC, SCAN TQ41947C0217, CELL [1,1]
10:44:21:77 | I | Matching ok | SEQ : 20174796690, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
10:44:23:80 | I | Matching ok | SEQ : 20174796680, PART : N/A, SCAN N/A, CELL [1,2]
10:44:25:83 | I | Matching ok | SEQ : 20174796670, PART : N/A, SCAN N/A, CELL [1,3]
10:44:29:02 | I | Matching ok | SEQ : 20174796660, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
10:44:33:29 | I | Matching ok | SEQ : 20174796650, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
10:44:37:09 | I | Matching ok | SEQ : 20174796640, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
10:44:41:94 | I | Matching ok | SEQ : 20174796750, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
10:44:45:94 | I | Matching ok | SEQ : 20174796740, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
10:44:50:97 | I | Matching ok | SEQ : 20174796730, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
10:44:52:98 | I | Matching ok | SEQ : 20174796720, PART : N/A, SCAN N/A, CELL [2,4]
10:44:55:00 | I | Matching ok | SEQ : 20174796710, PART : N/A, SCAN N/A, CELL [2,5]
10:45:06:22 | I | Matching ok | SEQ : 20174796700, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
10:45:08:32 | I | Matching ok | SEQ : 20174796810, PART : N/A, SCAN N/A, CELL [1,1]
10:53:17:08 | I | Matching ok | SEQ : 20174796800, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
10:53:20:78 | I | Matching ok | SEQ : 20174796790, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
10:53:22:83 | I | Matching ok | SEQ : 20174796780, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
10:53:24:86 | I | Matching ok | SEQ : 20174796770, PART : N/A, SCAN N/A, CELL [1,5]
10:53:27:48 | I | Matching ok | SEQ : 20174796760, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
10:53:33:43 | W | Mismatching | SEQ : 20174796870, PART : 52124713AD, SCAN P04578885AC, CELL [2,1]
10:53:52:98 | I | Matching ok | SEQ : 20174796870, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
10:53:55:95 | I | Matching ok | SEQ : 20174796860, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
10:53:58:28 | I | Matching ok | SEQ : 20174796850, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
10:54:00:98 | I | Matching ok | SEQ : 20174796840, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
10:54:03:43 | I | Matching ok | SEQ : 20174796830, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
10:54:05:50 | I | Matching ok | SEQ : 20174796820, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
11:00:54:67 | W | Mismatching | SEQ : 20174796930, PART : 04578885AC, SCAN P52124713AD, CELL [1,1]
11:01:04:84 | W | Mismatching | SEQ : 20174796930, PART : 04578885AC, SCAN P52124713AD, CELL [1,1]
11:01:19:46 | I | Matching ok | SEQ : 20174796930, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
11:01:23:21 | I | Matching ok | SEQ : 20174796920, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
11:01:26:87 | I | Matching ok | SEQ : 20174796910, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:01:30:27 | I | Matching ok | SEQ : 20174796900, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
11:01:34:59 | I | Matching ok | SEQ : 20174796890, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
11:01:37:49 | I | Matching ok | SEQ : 20174796880, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
11:01:39:97 | I | Matching ok | SEQ : 20174796990, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
11:01:42:61 | I | Matching ok | SEQ : 20174796980, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
11:01:48:69 | I | Matching ok | SEQ : 20174796970, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
11:01:50:71 | I | Matching ok | SEQ : 20174796960, PART : N/A, SCAN N/A, CELL [2,4]
11:01:52:77 | I | Matching ok | SEQ : 20174796950, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
11:01:56:00 | I | Matching ok | SEQ : 20174796940, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
11:10:04:08 | I | Matching ok | SEQ : 20174797050, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
11:10:06:15 | I | Matching ok | SEQ : 20174797040, PART : N/A, SCAN N/A, CELL [1,2]
11:10:09:13 | I | Matching ok | SEQ : 20174797030, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:10:12:63 | I | Matching ok | SEQ : 20174797020, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
11:10:15:75 | I | Matching ok | SEQ : 20174797010, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
11:10:22:13 | I | Matching ok | SEQ : 20174797000, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
11:10:24:17 | I | Matching ok | SEQ : 20174797110, PART : N/A, SCAN N/A, CELL [2,1]
11:10:28:73 | I | Matching ok | SEQ : 20174797100, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
11:10:30:74 | I | Matching ok | SEQ : 20174797090, PART : N/A, SCAN N/A, CELL [2,3]
11:10:36:28 | I | Matching ok | SEQ : 20174797080, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
11:10:43:48 | I | Matching ok | SEQ : 20174797070, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
11:10:50:18 | I | Matching ok | SEQ : 20174797060, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
11:21:35:89 | I | Matching ok | SEQ : 20174797170, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
11:21:38:67 | I | Matching ok | SEQ : 20174797160, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
11:21:43:32 | I | Matching ok | SEQ : 20174797150, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:21:46:89 | I | Matching ok | SEQ : 20174797140, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
11:21:52:82 | I | Matching ok | SEQ : 20174797130, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
11:22:01:62 | I | Matching ok | SEQ : 20174797120, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
11:22:13:52 | I | Matching ok | SEQ : 20174797230, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
11:22:15:53 | I | Matching ok | SEQ : 20174797220, PART : N/A, SCAN N/A, CELL [2,2]
11:22:20:72 | I | Matching ok | SEQ : 20174797210, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
11:22:29:78 | I | Matching ok | SEQ : 20174797200, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
11:22:35:10 | I | Matching ok | SEQ : 20174797190, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
11:22:43:72 | I | Matching ok | SEQ : 20174797180, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
11:32:45:49 | I | Matching ok | SEQ : 20174797290, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
11:32:50:88 | I | Matching ok | SEQ : 20174797280, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
11:32:54:64 | I | Matching ok | SEQ : 20174797270, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:32:56:65 | I | Matching ok | SEQ : 20174797260, PART : N/A, SCAN N/A, CELL [1,4]
11:33:16:01 | I | Matching ok | SEQ : 20174797250, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
11:33:18:02 | I | Matching ok | SEQ : 20174797240, PART : N/A, SCAN N/A, CELL [1,6]
11:33:33:14 | I | Matching ok | SEQ : 20174797350, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
11:33:42:79 | I | Matching ok | SEQ : 20174797340, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
11:33:58:81 | I | Matching ok | SEQ : 20174797330, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
11:34:10:36 | I | Matching ok | SEQ : 20174797320, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
11:34:18:94 | I | Matching ok | SEQ : 20174797310, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
11:35:10:79 | W | Mismatching | SEQ : 20174797300, PART : 52124713AD, SCAN P04578885AC, CELL [2,6]
11:35:22:67 | I | Matching ok | SEQ : 20174797300, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
11:46:08:35 | I | Matching ok | SEQ : 20174797410, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
11:46:13:39 | I | Matching ok | SEQ : 20174797400, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
11:46:16:83 | I | Matching ok | SEQ : 20174797390, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:46:24:83 | I | Matching ok | SEQ : 20174797380, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
11:46:29:00 | I | Matching ok | SEQ : 20174797370, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
11:46:34:60 | I | Matching ok | SEQ : 20174797360, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
11:46:36:64 | I | Matching ok | SEQ : 20174797470, PART : N/A, SCAN N/A, CELL [2,1]
11:46:38:65 | I | Matching ok | SEQ : 20174797460, PART : N/A, SCAN N/A, CELL [2,2]
11:46:48:13 | I | Matching ok | SEQ : 20174797450, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
11:46:50:15 | I | Matching ok | SEQ : 20174797440, PART : N/A, SCAN N/A, CELL [2,4]
11:46:54:01 | I | Matching ok | SEQ : 20174797430, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
11:46:57:56 | I | Matching ok | SEQ : 20174797420, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:17:57:15 | I | Matching ok | SEQ : 20174797530, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
12:17:59:18 | I | Matching ok | SEQ : 20174797520, PART : N/A, SCAN N/A, CELL [1,2]
12:18:01:55 | I | Matching ok | SEQ : 20174797510, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
12:18:05:43 | I | Matching ok | SEQ : 20174797500, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:18:08:65 | I | Matching ok | SEQ : 20174797490, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
12:18:12:70 | W | Mismatching | SEQ : 20174797480, PART : 52124713AD, SCAN TQ42017C0538, CELL [1,6]
12:18:18:35 | I | Matching ok | SEQ : 20174797480, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
12:18:21:45 | I | Matching ok | SEQ : 20174797590, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
12:18:24:75 | I | Matching ok | SEQ : 20174797580, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
12:18:26:77 | I | Matching ok | SEQ : 20174797570, PART : N/A, SCAN N/A, CELL [2,3]
12:18:30:33 | I | Matching ok | SEQ : 20174797560, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:18:34:08 | I | Matching ok | SEQ : 20174797550, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
12:18:38:42 | I | Matching ok | SEQ : 20174797540, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:18:40:54 | I | Matching ok | SEQ : 20174797650, PART : N/A, SCAN N/A, CELL [1,1]
12:27:00:99 | I | Matching ok | SEQ : 20174797640, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
12:27:05:31 | I | Matching ok | SEQ : 20174797630, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:27:09:72 | I | Matching ok | SEQ : 20174797620, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:27:11:61 | W | Mismatching | SEQ : 20174797610, PART : N/A, SCAN P52124713AD, CELL [1,5]
12:27:11:74 | I | Matching ok | SEQ : 20174797610, PART : N/A, SCAN N/A, CELL [1,5]
12:27:24:41 | W | Mismatching | SEQ : 20174797600, PART : 52124713AD, SCAN P04578885AC, CELL [1,6]
12:27:29:29 | I | Matching ok | SEQ : 20174797600, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
12:27:33:44 | I | Matching ok | SEQ : 20174797710, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
12:27:35:47 | I | Matching ok | SEQ : 20174797700, PART : N/A, SCAN N/A, CELL [2,2]
12:27:37:51 | I | Matching ok | SEQ : 20174797690, PART : N/A, SCAN N/A, CELL [2,3]
12:27:39:19 | W | Mismatching | SEQ : 20174797680, PART : N/A, SCAN P52124713AD, CELL [2,4]
12:27:39:54 | I | Matching ok | SEQ : 20174797680, PART : N/A, SCAN N/A, CELL [2,4]
12:27:46:09 | I | Matching ok | SEQ : 20174797670, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
12:27:48:10 | I | Matching ok | SEQ : 20174797660, PART : N/A, SCAN N/A, CELL [2,6]
12:41:22:29 | I | Matching ok | SEQ : 20174797770, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:41:25:81 | I | Matching ok | SEQ : 20174797760, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
12:41:28:18 | I | Matching ok | SEQ : 20174797750, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
12:41:31:33 | I | Matching ok | SEQ : 20174797740, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
12:41:34:04 | W | Mismatching | SEQ : 20174797730, PART : 04578885AC, SCAN TQ41947C0243, CELL [1,5]
12:41:44:63 | I | Matching ok | SEQ : 20174797730, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
12:41:52:28 | I | Matching ok | SEQ : 20174797720, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
12:41:53:41 | I | Matching ok | SEQ : 20174797830, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
12:41:54:56 | I | Matching ok | SEQ : 20174797820, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
12:41:55:61 | I | Matching ok | SEQ : 20174797810, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
12:41:57:11 | I | Matching ok | SEQ : 20174797800, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:41:59:12 | I | Matching ok | SEQ : 20174797790, PART : N/A, SCAN N/A, CELL [2,5]
12:42:00:41 | I | Matching ok | SEQ : 20174797780, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:55:35:91 | I | Matching ok | SEQ : 20174797890, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:55:37:94 | I | Matching ok | SEQ : 20174797880, PART : N/A, SCAN N/A, CELL [1,2]
12:55:54:03 | I | Matching ok | SEQ : 20174797870, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:56:00:30 | I | Matching ok | SEQ : 20174797860, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
12:56:05:15 | I | Matching ok | SEQ : 20174797850, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
12:56:12:73 | I | Matching ok | SEQ : 20174797840, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
12:56:21:23 | I | Matching ok | SEQ : 20174797950, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
12:56:23:24 | I | Matching ok | SEQ : 20174797940, PART : N/A, SCAN N/A, CELL [2,2]
12:56:27:08 | I | Matching ok | SEQ : 20174797930, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
12:56:29:12 | I | Matching ok | SEQ : 20174797920, PART : N/A, SCAN N/A, CELL [2,4]
12:56:37:03 | I | Matching ok | SEQ : 20174797910, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
12:56:42:16 | I | Matching ok | SEQ : 20174797900, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
13:07:46:73 | I | Matching ok | SEQ : 20174798010, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
13:07:49:12 | I | Matching ok | SEQ : 20174798000, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
13:07:52:15 | I | Matching ok | SEQ : 20174797990, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
13:07:55:80 | I | Matching ok | SEQ : 20174797980, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
13:08:00:15 | I | Matching ok | SEQ : 20174797970, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
13:08:28:30 | W | Mismatching | SEQ : 20174797960, PART : 52124713AD, SCAN P04578885AC, CELL [1,6]
13:08:43:82 | W | Mismatching | SEQ : 20174797960, PART : 52124713AD, SCAN P04578885AC, CELL [1,6]
13:08:59:13 | W | Mismatching | SEQ : 20174797960, PART : 52124713AD, SCAN P04578885AC, CELL [1,6]
13:09:13:40 | I | Matching ok | SEQ : 20174797960, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
13:09:15:43 | I | Matching ok | SEQ : 20174798070, PART : N/A, SCAN N/A, CELL [2,1]
13:09:36:32 | I | Matching ok | SEQ : 20174798060, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
13:09:40:05 | I | Matching ok | SEQ : 20174798050, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
13:09:46:62 | I | Matching ok | SEQ : 20174798040, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
13:10:07:67 | I | Matching ok | SEQ : 20174798030, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
13:10:16:43 | I | Matching ok | SEQ : 20174798020, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
13:27:54:48 | I | Matching ok | SEQ : 20174798130, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
13:27:56:50 | I | Matching ok | SEQ : 20174798120, PART : N/A, SCAN N/A, CELL [1,2]
13:28:15:25 | I | Matching ok | SEQ : 20174798110, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
13:28:18:70 | I | Matching ok | SEQ : 20174798100, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
13:28:26:43 | I | Matching ok | SEQ : 20174798090, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
13:28:29:93 | I | Matching ok | SEQ : 20174798080, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
13:28:33:73 | I | Matching ok | SEQ : 20174798190, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
13:28:37:60 | W | Mismatching | SEQ : 20174798180, PART : 52124713AD, SCAN P04578885AC, CELL [2,2]
13:28:51:51 | W | Mismatching | SEQ : 20174798180, PART : 52124713AD, SCAN P04578885AC, CELL [2,2]
13:29:16:75 | I | Matching ok | SEQ : 20174798180, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
13:29:20:00 | W | Mismatching | SEQ : 20174798170, PART : 04578885AC, SCAN P52124713AD, CELL [2,3]
13:29:35:76 | I | Matching ok | SEQ : 20174798170, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
13:29:39:40 | I | Matching ok | SEQ : 20174798160, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
13:29:45:83 | I | Matching ok | SEQ : 20174798150, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
13:29:49:95 | I | Matching ok | SEQ : 20174798140, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
13:54:08:89 | I | Matching ok | SEQ : 20174798250, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
13:54:12:81 | I | Matching ok | SEQ : 20174798240, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
13:54:14:83 | I | Matching ok | SEQ : 20174798230, PART : N/A, SCAN N/A, CELL [1,3]
13:54:17:91 | I | Matching ok | SEQ : 20174798220, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
13:54:20:96 | I | Matching ok | SEQ : 20174798210, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
13:54:24:61 | I | Matching ok | SEQ : 20174798200, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
13:54:28:34 | I | Matching ok | SEQ : 20174798310, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
13:54:32:74 | I | Matching ok | SEQ : 20174798300, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
13:54:35:99 | I | Matching ok | SEQ : 20174798290, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
13:54:40:61 | I | Matching ok | SEQ : 20174798280, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
13:54:46:04 | I | Matching ok | SEQ : 20174798270, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
13:54:48:05 | I | Matching ok | SEQ : 20174798260, PART : N/A, SCAN N/A, CELL [2,6]
13:54:50:13 | I | Matching ok | SEQ : 20174798370, PART : N/A, SCAN N/A, CELL [1,1]
13:54:52:14 | I | Matching ok | SEQ : 20174798360, PART : N/A, SCAN N/A, CELL [1,2]
14:07:36:26 | I | Matching ok | SEQ : 20174798350, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
14:07:41:21 | I | Matching ok | SEQ : 20174798340, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
14:07:47:78 | I | Matching ok | SEQ : 20174798330, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
14:07:53:13 | I | Matching ok | SEQ : 20174798320, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
14:07:58:03 | I | Matching ok | SEQ : 20174798430, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
14:08:10:29 | I | Matching ok | SEQ : 20174798420, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
14:08:12:30 | I | Matching ok | SEQ : 20174798410, PART : N/A, SCAN N/A, CELL [2,3]
14:08:14:31 | I | Matching ok | SEQ : 20174798400, PART : N/A, SCAN N/A, CELL [2,4]
14:08:35:06 | I | Matching ok | SEQ : 20174798390, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
14:08:39:46 | I | Matching ok | SEQ : 20174798380, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
14:08:41:61 | I | Matching ok | SEQ : 20174798490, PART : N/A, SCAN N/A, CELL [1,1]
14:17:06:67 | I | Matching ok | SEQ : 20174798480, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
14:17:11:30 | I | Matching ok | SEQ : 20174798470, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
14:17:14:15 | I | Matching ok | SEQ : 20174798460, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
14:17:16:90 | I | Matching ok | SEQ : 20174798450, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
14:17:18:91 | I | Matching ok | SEQ : 20174798440, PART : N/A, SCAN N/A, CELL [1,6]
14:17:25:15 | W | Mismatching | SEQ : 20174798550, PART : 52124713AD, SCAN P04578885AC, CELL [2,1]
14:17:55:75 | I | Matching ok | SEQ : 20174798550, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
14:17:59:03 | I | Matching ok | SEQ : 20174798540, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
14:18:02:73 | I | Matching ok | SEQ : 20174798530, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
14:18:07:02 | I | Matching ok | SEQ : 20174798520, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
14:18:10:43 | I | Matching ok | SEQ : 20174798510, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
14:18:12:44 | I | Matching ok | SEQ : 20174798500, PART : N/A, SCAN N/A, CELL [2,6]
14:30:22:62 | I | Matching ok | SEQ : 20174798610, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
14:30:27:79 | I | Matching ok | SEQ : 20174798600, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
14:30:32:14 | I | Matching ok | SEQ : 20174798590, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
14:30:35:34 | I | Matching ok | SEQ : 20174798580, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
14:30:38:69 | I | Matching ok | SEQ : 20174798570, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
14:30:40:71 | I | Matching ok | SEQ : 20174798560, PART : N/A, SCAN N/A, CELL [1,6]
14:30:46:94 | W | Mismatching | SEQ : 20174798670, PART : 04578885AC, SCAN P52124713AD, CELL [2,1]
14:31:11:39 | I | Matching ok | SEQ : 20174798670, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
14:31:15:47 | I | Matching ok | SEQ : 20174798660, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
14:31:18:64 | I | Matching ok | SEQ : 20174798650, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
14:31:21:77 | I | Matching ok | SEQ : 20174798640, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
14:31:27:62 | I | Matching ok | SEQ : 20174798630, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
14:31:30:97 | I | Matching ok | SEQ : 20174798620, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
14:45:26:26 | I | Matching ok | SEQ : 20174798730, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
14:45:29:34 | I | Matching ok | SEQ : 20174798720, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
