00:00:04:15 | I | Matching ok | SEQ : 20174634880, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
09:24:23:69 | I | Matching ok | SEQ : 20174639670, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
09:24:26:69 | I | Matching ok | SEQ : 20174639660, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
09:24:29:01 | I | Matching ok | SEQ : 20174639650, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
09:24:31:46 | I | Matching ok | SEQ : 20174639640, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
09:24:34:21 | I | Matching ok | SEQ : 20174639630, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
09:24:40:11 | I | Matching ok | SEQ : 20174639620, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
09:42:12:99 | I | Matching ok | SEQ : 20174639730, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
09:42:15:59 | I | Matching ok | SEQ : 20174639720, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
09:42:18:21 | I | Matching ok | SEQ : 20174639710, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
09:42:22:14 | I | Matching ok | SEQ : 20174639700, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
09:42:25:49 | I | Matching ok | SEQ : 20174639690, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
09:42:28:76 | I | Matching ok | SEQ : 20174639680, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
09:42:31:91 | I | Matching ok | SEQ : 20174639790, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
09:42:33:94 | I | Matching ok | SEQ : 20174639780, PART : N/A, SCAN N/A, CELL [2,2]
09:42:35:96 | I | Matching ok | SEQ : 20174639770, PART : N/A, SCAN N/A, CELL [2,3]
09:42:38:41 | I | Matching ok | SEQ : 20174639760, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
09:42:41:74 | I | Matching ok | SEQ : 20174639750, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
09:42:44:69 | I | Matching ok | SEQ : 20174639740, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
09:50:42:25 | I | Matching ok | SEQ : 20174639850, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
09:50:44:27 | I | Matching ok | SEQ : 20174639840, PART : N/A, SCAN N/A, CELL [1,2]
09:50:46:90 | I | Matching ok | SEQ : 20174639830, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
09:50:49:47 | I | Matching ok | SEQ : 20174639820, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
09:50:51:85 | I | Matching ok | SEQ : 20174639810, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
09:50:53:86 | I | Matching ok | SEQ : 20174639800, PART : N/A, SCAN N/A, CELL [1,6]
09:50:55:87 | I | Matching ok | SEQ : 20174639910, PART : N/A, SCAN N/A, CELL [2,1]
09:51:39:27 | I | Matching ok | SEQ : 20174639900, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
09:51:42:60 | I | Matching ok | SEQ : 20174639890, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
09:51:44:62 | I | Matching ok | SEQ : 20174639880, PART : N/A, SCAN N/A, CELL [2,4]
09:51:50:75 | I | Matching ok | SEQ : 20174639870, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
09:51:54:82 | I | Matching ok | SEQ : 20174639860, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
09:58:18:11 | I | Matching ok | SEQ : 20174639970, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
09:58:35:52 | I | Matching ok | SEQ : 20174639960, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
09:58:41:38 | I | Matching ok | SEQ : 20174639950, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
09:58:43:41 | I | Matching ok | SEQ : 20174639940, PART : N/A, SCAN N/A, CELL [1,4]
09:58:51:96 | I | Matching ok | SEQ : 20174639930, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
09:58:57:33 | I | Matching ok | SEQ : 20174639920, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
09:59:00:08 | I | Matching ok | SEQ : 20174640030, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
09:59:13:32 | I | Matching ok | SEQ : 20174640020, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
09:59:18:61 | I | Matching ok | SEQ : 20174640010, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
09:59:21:53 | I | Matching ok | SEQ : 20174640000, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
09:59:24:14 | I | Matching ok | SEQ : 20174639990, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
09:59:26:17 | I | Matching ok | SEQ : 20174639980, PART : N/A, SCAN N/A, CELL [2,6]
09:59:28:26 | I | Matching ok | SEQ : 20174640090, PART : N/A, SCAN N/A, CELL [1,1]
10:14:19:78 | I | Matching ok | SEQ : 20174640080, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
10:14:22:21 | I | Matching ok | SEQ : 20174640070, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
10:14:24:23 | I | Matching ok | SEQ : 20174640060, PART : N/A, SCAN N/A, CELL [1,4]
10:14:27:53 | I | Matching ok | SEQ : 20174640050, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
10:14:29:54 | I | Matching ok | SEQ : 20174640040, PART : N/A, SCAN N/A, CELL [1,6]
10:14:31:91 | I | Matching ok | SEQ : 20174640150, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
10:14:35:56 | I | Matching ok | SEQ : 20174640140, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
10:14:37:57 | I | Matching ok | SEQ : 20174640130, PART : N/A, SCAN N/A, CELL [2,3]
10:14:48:21 | I | Matching ok | SEQ : 20174640120, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
10:14:51:43 | I | Matching ok | SEQ : 20174640110, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
10:14:54:51 | I | Matching ok | SEQ : 20174640100, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
10:21:31:92 | I | Matching ok | SEQ : 20174640210, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
10:21:35:07 | I | Matching ok | SEQ : 20174640200, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
10:21:37:74 | I | Matching ok | SEQ : 20174640190, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
10:21:41:12 | I | Matching ok | SEQ : 20174640180, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
10:21:43:14 | I | Matching ok | SEQ : 20174640170, PART : N/A, SCAN N/A, CELL [1,5]
10:21:47:32 | I | Matching ok | SEQ : 20174640160, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
10:21:50:39 | I | Matching ok | SEQ : 20174640270, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
10:21:52:42 | I | Matching ok | SEQ : 20174640260, PART : N/A, SCAN N/A, CELL [2,2]
10:21:54:44 | I | Matching ok | SEQ : 20174640250, PART : N/A, SCAN N/A, CELL [2,3]
10:21:57:77 | I | Matching ok | SEQ : 20174640240, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
10:22:00:74 | I | Matching ok | SEQ : 20174640230, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
10:22:03:67 | I | Matching ok | SEQ : 20174640220, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
10:24:13:15 | I | Matching ok | SEQ : 20174640330, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
10:24:15:92 | I | Matching ok | SEQ : 20174640320, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
10:24:18:95 | I | Matching ok | SEQ : 20174640310, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
10:24:22:00 | I | Matching ok | SEQ : 20174640300, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
10:24:24:02 | I | Matching ok | SEQ : 20174640290, PART : N/A, SCAN N/A, CELL [1,5]
10:24:26:57 | I | Matching ok | SEQ : 20174640280, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
10:24:51:22 | I | Matching ok | SEQ : 20174640390, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
10:24:53:26 | I | Matching ok | SEQ : 20174640380, PART : N/A, SCAN N/A, CELL [2,2]
10:24:58:90 | I | Matching ok | SEQ : 20174640370, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
10:25:01:65 | I | Matching ok | SEQ : 20174640360, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
10:25:06:87 | I | Matching ok | SEQ : 20174640350, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
10:25:08:89 | I | Matching ok | SEQ : 20174640340, PART : N/A, SCAN N/A, CELL [2,6]
10:35:43:56 | I | Matching ok | SEQ : 20174640450, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
10:35:47:59 | I | Matching ok | SEQ : 20174640440, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
10:35:50:52 | I | Matching ok | SEQ : 20174640430, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
10:35:53:21 | I | Matching ok | SEQ : 20174640420, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
10:35:55:36 | I | Matching ok | SEQ : 20174640410, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
10:35:57:96 | I | Matching ok | SEQ : 20174640400, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
10:35:59:99 | I | Matching ok | SEQ : 20174640510, PART : N/A, SCAN N/A, CELL [2,1]
10:36:06:86 | I | Matching ok | SEQ : 20174640500, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
10:36:10:51 | I | Matching ok | SEQ : 20174640490, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
10:36:13:61 | I | Matching ok | SEQ : 20174640480, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
10:36:16:61 | I | Matching ok | SEQ : 20174640470, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
10:36:20:24 | I | Matching ok | SEQ : 20174640460, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
10:57:16:79 | I | Matching ok | SEQ : 20174640570, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
10:57:19:39 | I | Matching ok | SEQ : 20174640560, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
10:57:21:62 | I | Matching ok | SEQ : 20174640550, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
10:57:23:82 | I | Matching ok | SEQ : 20174640540, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
10:57:26:27 | I | Matching ok | SEQ : 20174640530, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
10:57:30:62 | I | Matching ok | SEQ : 20174640520, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
10:57:32:63 | I | Matching ok | SEQ : 20174640630, PART : N/A, SCAN N/A, CELL [2,1]
10:57:37:64 | I | Matching ok | SEQ : 20174640620, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
10:57:41:27 | I | Matching ok | SEQ : 20174640610, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
10:57:44:52 | I | Matching ok | SEQ : 20174640600, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
10:57:47:79 | I | Matching ok | SEQ : 20174640590, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
10:57:51:59 | I | Matching ok | SEQ : 20174640580, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
11:39:20:80 | I | Matching ok | SEQ : 20174640690, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
11:39:23:58 | I | Matching ok | SEQ : 20174640680, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
11:39:26:21 | I | Matching ok | SEQ : 20174640670, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
11:39:28:98 | I | Matching ok | SEQ : 20174640660, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
11:39:31:61 | I | Matching ok | SEQ : 20174640650, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
11:39:33:66 | I | Matching ok | SEQ : 20174640640, PART : N/A, SCAN N/A, CELL [1,6]
11:39:37:23 | I | Matching ok | SEQ : 20174640750, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
11:39:40:05 | I | Matching ok | SEQ : 20174640740, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
11:39:42:11 | I | Matching ok | SEQ : 20174640730, PART : N/A, SCAN N/A, CELL [2,3]
11:39:46:93 | I | Matching ok | SEQ : 20174640720, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
11:39:49:71 | I | Matching ok | SEQ : 20174640710, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
11:39:52:83 | I | Matching ok | SEQ : 20174640700, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
11:49:31:12 | I | Matching ok | SEQ : 20174640810, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
11:49:35:65 | I | Matching ok | SEQ : 20174640800, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
11:49:40:32 | I | Matching ok | SEQ : 20174640790, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
11:49:51:32 | I | Matching ok | SEQ : 20174640780, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
11:49:55:92 | I | Matching ok | SEQ : 20174640770, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
11:49:59:07 | I | Matching ok | SEQ : 20174640760, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
11:50:01:12 | I | Matching ok | SEQ : 20174640870, PART : N/A, SCAN N/A, CELL [2,1]
11:50:06:17 | I | Matching ok | SEQ : 20174640860, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
11:50:09:00 | I | Matching ok | SEQ : 20174640850, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
11:50:17:12 | I | Matching ok | SEQ : 20174640840, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
11:50:19:19 | I | Matching ok | SEQ : 20174640830, PART : N/A, SCAN N/A, CELL [2,5]
11:50:24:32 | I | Matching ok | SEQ : 20174640820, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
12:03:30:12 | I | Matching ok | SEQ : 20174640930, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:03:33:71 | I | Matching ok | SEQ : 20174640920, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
12:03:36:51 | I | Matching ok | SEQ : 20174640910, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
12:03:39:47 | I | Matching ok | SEQ : 20174640900, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:03:42:34 | I | Matching ok | SEQ : 20174640890, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
12:03:44:81 | I | Matching ok | SEQ : 20174640880, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
12:03:47:49 | I | Matching ok | SEQ : 20174640990, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
12:03:49:53 | I | Matching ok | SEQ : 20174640980, PART : N/A, SCAN N/A, CELL [2,2]
12:03:53:29 | I | Matching ok | SEQ : 20174640970, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:03:55:49 | I | Matching ok | SEQ : 20174640960, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:03:57:54 | I | Matching ok | SEQ : 20174640950, PART : N/A, SCAN N/A, CELL [2,5]
12:04:00:87 | I | Matching ok | SEQ : 20174640940, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
12:15:54:06 | I | Matching ok | SEQ : 20174641050, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:15:57:63 | I | Matching ok | SEQ : 20174641040, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
12:16:00:73 | I | Matching ok | SEQ : 20174641030, PART : 68193661AB, SCAN P68193661AB, CELL [1,3]
12:16:03:43 | I | Matching ok | SEQ : 20174641020, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:16:06:88 | I | Matching ok | SEQ : 20174641010, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
12:16:09:94 | I | Matching ok | SEQ : 20174641000, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
12:16:13:06 | I | Matching ok | SEQ : 20174641110, PART : 68193661AB, SCAN P68193661AB, CELL [2,1]
12:16:16:56 | I | Matching ok | SEQ : 20174641100, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
12:16:19:46 | I | Matching ok | SEQ : 20174641090, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
12:16:22:54 | I | Matching ok | SEQ : 20174641080, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
12:16:25:66 | I | Matching ok | SEQ : 20174641070, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
12:16:28:39 | I | Matching ok | SEQ : 20174641060, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:30:08:98 | I | Matching ok | SEQ : 20174641170, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
12:30:13:15 | I | Matching ok | SEQ : 20174641160, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
12:30:16:33 | I | Matching ok | SEQ : 20174641150, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:30:20:00 | I | Matching ok | SEQ : 20174641140, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
12:30:23:30 | I | Matching ok | SEQ : 20174641130, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
12:30:26:70 | I | Matching ok | SEQ : 20174641120, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
12:30:29:73 | I | Matching ok | SEQ : 20174641230, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
12:30:33:20 | I | Matching ok | SEQ : 20174641220, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
12:30:36:23 | I | Matching ok | SEQ : 20174641210, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:30:39:85 | I | Matching ok | SEQ : 20174641200, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
12:30:42:75 | I | Matching ok | SEQ : 20174641190, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
12:30:45:53 | I | Matching ok | SEQ : 20174641180, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:42:38:07 | I | Matching ok | SEQ : 20174641290, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:42:41:47 | I | Matching ok | SEQ : 20174641280, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
12:42:44:25 | I | Matching ok | SEQ : 20174641270, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:42:47:27 | I | Matching ok | SEQ : 20174641260, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:42:50:07 | I | Matching ok | SEQ : 20174641250, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
12:42:52:92 | I | Matching ok | SEQ : 20174641240, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
12:42:55:65 | I | Matching ok | SEQ : 20174641350, PART : 68193661AB, SCAN P68193661AB, CELL [2,1]
12:42:57:68 | I | Matching ok | SEQ : 20174641340, PART : N/A, SCAN N/A, CELL [2,2]
12:43:00:22 | I | Matching ok | SEQ : 20174641330, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:43:03:05 | I | Matching ok | SEQ : 20174641320, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:43:05:77 | I | Matching ok | SEQ : 20174641310, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
12:43:08:32 | I | Matching ok | SEQ : 20174641300, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
12:51:29:46 | I | Matching ok | SEQ : 20174641410, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:51:33:83 | I | Matching ok | SEQ : 20174641400, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
12:51:36:88 | I | Matching ok | SEQ : 20174641390, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:51:40:06 | I | Matching ok | SEQ : 20174641380, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
12:51:44:96 | I | Matching ok | SEQ : 20174641370, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
12:52:38:18 | I | Matching ok | SEQ : 20174641360, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
12:52:40:58 | I | Matching ok | SEQ : 20174641470, PART : 68193661AB, SCAN P68193661AB, CELL [2,1]
12:52:43:13 | I | Matching ok | SEQ : 20174641460, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
12:52:46:49 | I | Matching ok | SEQ : 20174641450, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
12:52:49:94 | W | Mismatching | SEQ : 20174641440, PART : 04578885AC, SCAN TQ41797H0363, CELL [2,4]
12:52:59:61 | I | Matching ok | SEQ : 20174641440, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
12:53:04:21 | I | Matching ok | SEQ : 20174641430, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
12:53:07:51 | I | Matching ok | SEQ : 20174641420, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
13:01:55:33 | I | Matching ok | SEQ : 20174641530, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
13:01:58:20 | I | Matching ok | SEQ : 20174641520, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
13:02:00:21 | I | Matching ok | SEQ : 20174641510, PART : N/A, SCAN N/A, CELL [1,3]
13:02:03:38 | I | Matching ok | SEQ : 20174641500, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
13:02:06:02 | I | Matching ok | SEQ : 20174641490, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
13:02:08:87 | I | Matching ok | SEQ : 20174641480, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
13:02:11:25 | I | Matching ok | SEQ : 20174641590, PART : 68193661AB, SCAN P68193661AB, CELL [2,1]
13:02:15:77 | I | Matching ok | SEQ : 20174641580, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
13:02:20:27 | I | Matching ok | SEQ : 20174641570, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
13:02:23:13 | I | Matching ok | SEQ : 20174641560, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
13:02:25:85 | I | Matching ok | SEQ : 20174641550, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
13:02:28:18 | I | Matching ok | SEQ : 20174641540, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
13:25:23:66 | I | Matching ok | SEQ : 20174641650, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
13:25:26:51 | I | Matching ok | SEQ : 20174641640, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
13:25:28:54 | I | Matching ok | SEQ : 20174641630, PART : N/A, SCAN N/A, CELL [1,3]
13:25:32:91 | I | Matching ok | SEQ : 20174641620, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
13:25:35:56 | I | Matching ok | SEQ : 20174641610, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
13:25:38:61 | I | Matching ok | SEQ : 20174641600, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
13:25:41:24 | I | Matching ok | SEQ : 20174641710, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
13:25:44:88 | I | Matching ok | SEQ : 20174641700, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
13:25:47:51 | I | Matching ok | SEQ : 20174641690, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
13:25:50:11 | I | Matching ok | SEQ : 20174641680, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
13:25:53:13 | I | Matching ok | SEQ : 20174641670, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
13:25:56:33 | I | Matching ok | SEQ : 20174641660, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
13:32:54:77 | W | Mismatching | SEQ : 20174641770, PART : 68193661AB, SCAN P68193660AB, CELL [1,1]
13:33:09:22 | I | Matching ok | SEQ : 20174641770, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
13:33:12:29 | I | Matching ok | SEQ : 20174641760, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
13:33:16:22 | I | Matching ok | SEQ : 20174641750, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
13:33:19:12 | I | Matching ok | SEQ : 20174641740, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
13:33:22:22 | I | Matching ok | SEQ : 20174641730, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
13:33:24:47 | I | Matching ok | SEQ : 20174641720, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
13:33:26:97 | I | Matching ok | SEQ : 20174641830, PART : 68193661AB, SCAN P68193661AB, CELL [2,1]
13:33:29:22 | I | Matching ok | SEQ : 20174641820, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
13:33:33:39 | I | Matching ok | SEQ : 20174641810, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
13:33:36:07 | I | Matching ok | SEQ : 20174641800, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
13:33:40:79 | I | Matching ok | SEQ : 20174641790, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
13:33:42:80 | I | Matching ok | SEQ : 20174641780, PART : N/A, SCAN N/A, CELL [2,6]
13:46:56:52 | I | Matching ok | SEQ : 20174641890, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
13:46:59:29 | I | Matching ok | SEQ : 20174641880, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
13:47:01:31 | I | Matching ok | SEQ : 20174641870, PART : N/A, SCAN N/A, CELL [1,3]
13:47:03:69 | I | Matching ok | SEQ : 20174641860, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
13:47:06:44 | I | Matching ok | SEQ : 20174641850, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
13:47:08:47 | I | Matching ok | SEQ : 20174641840, PART : N/A, SCAN N/A, CELL [1,6]
13:47:11:97 | I | Matching ok | SEQ : 20174641950, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
13:47:14:89 | I | Matching ok | SEQ : 20174641940, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
13:47:17:60 | I | Matching ok | SEQ : 20174641930, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
13:47:20:74 | I | Matching ok | SEQ : 20174641920, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
13:47:22:76 | I | Matching ok | SEQ : 20174641910, PART : N/A, SCAN N/A, CELL [2,5]
13:47:25:99 | I | Matching ok | SEQ : 20174641900, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
13:58:32:43 | W | Mismatching | SEQ : 20174642010, PART : 04578885AC, SCAN TQ41847C0178, CELL [1,1]
13:58:47:91 | I | Matching ok | SEQ : 20174642010, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
13:58:51:45 | I | Matching ok | SEQ : 20174642000, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
13:58:54:78 | I | Matching ok | SEQ : 20174641990, PART : 68193661AB, SCAN P68193661AB, CELL [1,3]
13:58:57:60 | I | Matching ok | SEQ : 20174641980, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
13:58:59:63 | I | Matching ok | SEQ : 20174641970, PART : N/A, SCAN N/A, CELL [1,5]
13:59:02:93 | I | Matching ok | SEQ : 20174641960, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
