00:00:02:84 | I | Matching ok | SEQ : 20174768350, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
09:59:32:73 | I | Matching ok | SEQ : 20174773070, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
09:59:38:15 | I | Matching ok | SEQ : 20174773060, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
09:59:40:24 | I | Matching ok | SEQ : 20174773170, PART : N/A, SCAN N/A, CELL [1,1]
10:33:15:60 | I | Matching ok | SEQ : 20174773160, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
10:33:18:62 | I | Matching ok | SEQ : 20174773150, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
10:33:20:66 | I | Matching ok | SEQ : 20174773140, PART : N/A, SCAN N/A, CELL [1,4]
10:33:22:70 | I | Matching ok | SEQ : 20174773130, PART : N/A, SCAN N/A, CELL [1,5]
10:33:25:72 | I | Matching ok | SEQ : 20174773120, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
10:33:28:58 | I | Matching ok | SEQ : 20174773230, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
10:33:31:98 | I | Matching ok | SEQ : 20174773220, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
10:33:35:05 | I | Matching ok | SEQ : 20174773210, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
10:33:38:45 | I | Matching ok | SEQ : 20174773200, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
10:33:41:07 | I | Matching ok | SEQ : 20174773190, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
10:33:44:18 | I | Matching ok | SEQ : 20174773180, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
10:50:58:95 | I | Matching ok | SEQ : 20174773290, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
10:51:01:70 | I | Matching ok | SEQ : 20174773280, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
10:51:04:25 | I | Matching ok | SEQ : 20174773270, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
10:51:06:45 | I | Matching ok | SEQ : 20174773260, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
10:51:08:65 | I | Matching ok | SEQ : 20174773250, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
10:51:11:67 | I | Matching ok | SEQ : 20174773240, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
10:51:14:41 | I | Matching ok | SEQ : 20174773350, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
10:51:17:57 | I | Matching ok | SEQ : 20174773340, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
10:51:21:87 | I | Matching ok | SEQ : 20174773330, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
10:51:23:90 | I | Matching ok | SEQ : 20174773320, PART : N/A, SCAN N/A, CELL [2,4]
10:51:25:91 | I | Matching ok | SEQ : 20174773310, PART : N/A, SCAN N/A, CELL [2,5]
10:51:30:60 | I | Matching ok | SEQ : 20174773300, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
10:51:32:84 | I | Matching ok | SEQ : 20174773410, PART : N/A, SCAN N/A, CELL [1,1]
11:01:55:57 | I | Matching ok | SEQ : 20174773400, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
11:01:57:64 | I | Matching ok | SEQ : 20174773390, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:01:59:67 | I | Matching ok | SEQ : 20174773380, PART : N/A, SCAN N/A, CELL [1,4]
11:02:02:54 | I | Matching ok | SEQ : 20174773370, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
11:02:06:79 | I | Matching ok | SEQ : 20174773360, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
11:02:09:41 | I | Matching ok | SEQ : 20174773470, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
11:02:12:26 | I | Matching ok | SEQ : 20174773460, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
11:02:16:09 | I | Matching ok | SEQ : 20174773450, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
11:02:18:99 | W | Mismatching | SEQ : 20174773440, PART : 52124713AD, SCAN P04578885AC, CELL [2,4]
11:02:35:92 | I | Matching ok | SEQ : 20174773440, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
11:02:39:06 | I | Matching ok | SEQ : 20174773430, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
11:02:41:08 | I | Matching ok | SEQ : 20174773420, PART : N/A, SCAN N/A, CELL [2,6]
11:11:27:55 | I | Matching ok | SEQ : 20174773530, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
11:11:30:35 | I | Matching ok | SEQ : 20174773520, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
11:11:33:53 | I | Matching ok | SEQ : 20174773510, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:11:36:40 | I | Matching ok | SEQ : 20174773500, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
11:11:38:41 | I | Matching ok | SEQ : 20174773490, PART : N/A, SCAN N/A, CELL [1,5]
11:11:43:68 | I | Matching ok | SEQ : 20174773480, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
11:11:45:70 | I | Matching ok | SEQ : 20174773590, PART : N/A, SCAN N/A, CELL [2,1]
11:11:47:72 | I | Matching ok | SEQ : 20174773580, PART : N/A, SCAN N/A, CELL [2,2]
11:11:49:95 | I | Matching ok | SEQ : 20174773570, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
11:11:53:20 | I | Matching ok | SEQ : 20174773560, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
11:11:58:05 | I | Matching ok | SEQ : 20174773550, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
11:12:01:05 | I | Matching ok | SEQ : 20174773540, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
11:21:47:87 | I | Matching ok | SEQ : 20174773650, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
11:21:50:24 | I | Matching ok | SEQ : 20174773640, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
11:21:52:69 | I | Matching ok | SEQ : 20174773630, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:21:54:71 | I | Matching ok | SEQ : 20174773620, PART : N/A, SCAN N/A, CELL [1,4]
11:21:56:74 | I | Matching ok | SEQ : 20174773610, PART : N/A, SCAN N/A, CELL [1,5]
11:22:00:52 | I | Matching ok | SEQ : 20174773600, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
11:22:03:45 | W | Mismatching | SEQ : 20174773710, PART : 52124713AD, SCAN P04578885AC, CELL [2,1]
11:22:17:69 | I | Matching ok | SEQ : 20174773710, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
11:22:21:47 | I | Matching ok | SEQ : 20174773700, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
11:22:23:49 | I | Matching ok | SEQ : 20174773690, PART : N/A, SCAN N/A, CELL [2,3]
11:22:29:37 | I | Matching ok | SEQ : 20174773680, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
11:22:31:39 | I | Matching ok | SEQ : 20174773670, PART : N/A, SCAN N/A, CELL [2,5]
11:22:35:87 | I | Matching ok | SEQ : 20174773660, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
11:33:31:34 | I | Matching ok | SEQ : 20174773770, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
11:33:33:96 | I | Matching ok | SEQ : 20174773760, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
11:33:36:28 | I | Matching ok | SEQ : 20174773750, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:33:39:21 | I | Matching ok | SEQ : 20174773740, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
11:33:41:69 | I | Matching ok | SEQ : 20174773730, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
11:33:43:70 | I | Matching ok | SEQ : 20174773720, PART : N/A, SCAN N/A, CELL [1,6]
11:33:48:11 | I | Matching ok | SEQ : 20174773830, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
11:33:51:33 | I | Matching ok | SEQ : 20174773820, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
11:33:54:73 | I | Matching ok | SEQ : 20174773810, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
11:33:57:36 | I | Matching ok | SEQ : 20174773800, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
11:33:59:38 | I | Matching ok | SEQ : 20174773790, PART : N/A, SCAN N/A, CELL [2,5]
11:34:01:39 | I | Matching ok | SEQ : 20174773780, PART : N/A, SCAN N/A, CELL [2,6]
11:43:43:63 | I | Matching ok | SEQ : 20174773890, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
11:43:46:40 | I | Matching ok | SEQ : 20174773880, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
11:43:49:55 | I | Matching ok | SEQ : 20174773870, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:43:52:40 | I | Matching ok | SEQ : 20174773860, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
11:43:56:30 | I | Matching ok | SEQ : 20174773850, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
11:43:59:45 | I | Matching ok | SEQ : 20174773840, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
11:44:12:46 | I | Matching ok | SEQ : 20174773950, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
11:44:15:10 | I | Matching ok | SEQ : 20174773940, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
11:44:18:15 | I | Matching ok | SEQ : 20174773930, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
11:44:20:93 | I | Matching ok | SEQ : 20174773920, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
11:44:24:50 | I | Matching ok | SEQ : 20174773910, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
11:44:28:20 | I | Matching ok | SEQ : 20174773900, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
11:54:12:04 | I | Matching ok | SEQ : 20174774010, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
11:54:14:16 | I | Matching ok | SEQ : 20174774000, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
11:54:17:79 | I | Matching ok | SEQ : 20174773990, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:54:19:81 | I | Matching ok | SEQ : 20174773980, PART : N/A, SCAN N/A, CELL [1,4]
11:54:25:39 | I | Matching ok | SEQ : 20174773970, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
11:54:28:42 | I | Matching ok | SEQ : 20174773960, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
11:54:31:51 | I | Matching ok | SEQ : 20174774070, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
11:54:34:40 | I | Matching ok | SEQ : 20174774060, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
11:54:37:34 | I | Matching ok | SEQ : 20174774050, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
11:54:41:24 | I | Matching ok | SEQ : 20174774040, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
11:54:44:29 | I | Matching ok | SEQ : 20174774030, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
11:54:47:62 | I | Matching ok | SEQ : 20174774020, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:25:19:34 | I | Matching ok | SEQ : 20174774130, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
12:25:22:43 | I | Matching ok | SEQ : 20174774120, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
12:25:25:72 | I | Matching ok | SEQ : 20174774110, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
12:25:28:21 | I | Matching ok | SEQ : 20174774100, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:25:30:96 | I | Matching ok | SEQ : 20174774090, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
12:25:34:08 | I | Matching ok | SEQ : 20174774080, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
12:25:36:09 | I | Matching ok | SEQ : 20174774190, PART : N/A, SCAN N/A, CELL [2,1]
12:25:38:71 | I | Matching ok | SEQ : 20174774180, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
12:25:40:73 | I | Matching ok | SEQ : 20174774170, PART : N/A, SCAN N/A, CELL [2,3]
12:25:45:26 | I | Matching ok | SEQ : 20174774160, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:25:48:96 | I | Matching ok | SEQ : 20174774150, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
12:25:52:46 | I | Matching ok | SEQ : 20174774140, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:34:06:00 | I | Matching ok | SEQ : 20174774250, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:34:09:40 | I | Matching ok | SEQ : 20174774240, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
12:34:11:41 | I | Matching ok | SEQ : 20174774230, PART : N/A, SCAN N/A, CELL [1,3]
12:34:13:82 | I | Matching ok | SEQ : 20174774220, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
12:34:17:41 | I | Matching ok | SEQ : 20174774210, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
12:34:19:42 | I | Matching ok | SEQ : 20174774200, PART : N/A, SCAN N/A, CELL [1,6]
12:34:21:82 | I | Matching ok | SEQ : 20174774310, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
12:34:25:35 | I | Matching ok | SEQ : 20174774300, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
12:34:27:37 | I | Matching ok | SEQ : 20174774290, PART : N/A, SCAN N/A, CELL [2,3]
12:34:29:38 | I | Matching ok | SEQ : 20174774280, PART : N/A, SCAN N/A, CELL [2,4]
12:34:33:07 | I | Matching ok | SEQ : 20174774270, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
12:34:35:09 | I | Matching ok | SEQ : 20174774260, PART : N/A, SCAN N/A, CELL [2,6]
12:40:55:01 | I | Matching ok | SEQ : 20174774370, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:40:58:46 | I | Matching ok | SEQ : 20174774360, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
12:41:02:18 | I | Matching ok | SEQ : 20174774350, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
12:41:05:86 | I | Matching ok | SEQ : 20174774340, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:41:07:87 | I | Matching ok | SEQ : 20174774330, PART : N/A, SCAN N/A, CELL [1,5]
12:41:09:89 | I | Matching ok | SEQ : 20174774320, PART : N/A, SCAN N/A, CELL [1,6]
12:41:11:91 | I | Matching ok | SEQ : 20174774430, PART : N/A, SCAN N/A, CELL [2,1]
12:41:13:93 | I | Matching ok | SEQ : 20174774420, PART : N/A, SCAN N/A, CELL [2,2]
12:41:17:38 | I | Matching ok | SEQ : 20174774410, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:41:20:71 | I | Matching ok | SEQ : 20174774400, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
12:41:22:73 | I | Matching ok | SEQ : 20174774390, PART : N/A, SCAN N/A, CELL [2,5]
12:41:30:46 | I | Matching ok | SEQ : 20174774380, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:51:11:45 | I | Matching ok | SEQ : 20174774490, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:51:14:22 | I | Matching ok | SEQ : 20174774480, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
12:51:17:97 | I | Matching ok | SEQ : 20174774470, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
12:51:21:77 | I | Matching ok | SEQ : 20174774460, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:51:25:02 | I | Matching ok | SEQ : 20174774450, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
12:51:27:04 | I | Matching ok | SEQ : 20174774440, PART : N/A, SCAN N/A, CELL [1,6]
12:51:29:62 | I | Matching ok | SEQ : 20174774550, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
12:51:31:64 | I | Matching ok | SEQ : 20174774540, PART : N/A, SCAN N/A, CELL [2,2]
12:51:34:20 | I | Matching ok | SEQ : 20174774530, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:51:37:60 | I | Matching ok | SEQ : 20174774520, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:51:39:62 | I | Matching ok | SEQ : 20174774510, PART : N/A, SCAN N/A, CELL [2,5]
12:51:43:07 | I | Matching ok | SEQ : 20174774500, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
13:03:13:74 | I | Matching ok | SEQ : 20174774610, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
13:03:17:01 | I | Matching ok | SEQ : 20174774600, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
13:03:20:57 | I | Matching ok | SEQ : 20174774590, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
13:03:23:96 | I | Matching ok | SEQ : 20174774580, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
13:03:25:99 | I | Matching ok | SEQ : 20174774570, PART : N/A, SCAN N/A, CELL [1,5]
13:03:38:06 | I | Matching ok | SEQ : 20174774560, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
13:03:40:07 | I | Matching ok | SEQ : 20174774670, PART : N/A, SCAN N/A, CELL [2,1]
13:03:43:61 | I | Matching ok | SEQ : 20174774660, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
13:03:50:04 | I | Matching ok | SEQ : 20174774650, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
13:03:53:46 | I | Matching ok | SEQ : 20174774640, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
13:03:56:76 | I | Matching ok | SEQ : 20174774630, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
13:04:01:12 | I | Matching ok | SEQ : 20174774620, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
13:04:03:18 | I | Matching ok | SEQ : 20174774730, PART : N/A, SCAN N/A, CELL [1,1]
13:14:50:93 | I | Matching ok | SEQ : 20174774720, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
13:14:53:66 | I | Matching ok | SEQ : 20174774710, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
13:14:57:43 | I | Matching ok | SEQ : 20174774700, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
13:14:59:44 | I | Matching ok | SEQ : 20174774690, PART : N/A, SCAN N/A, CELL [1,5]
13:15:02:51 | I | Matching ok | SEQ : 20174774680, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
13:15:04:91 | I | Matching ok | SEQ : 20174774790, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
13:15:07:48 | I | Matching ok | SEQ : 20174774780, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
13:15:09:51 | I | Matching ok | SEQ : 20174774770, PART : N/A, SCAN N/A, CELL [2,3]
13:15:11:78 | I | Matching ok | SEQ : 20174774760, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
13:15:14:91 | I | Matching ok | SEQ : 20174774750, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
13:15:22:01 | I | Matching ok | SEQ : 20174774740, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
13:15:24:08 | I | Matching ok | SEQ : 20174774850, PART : N/A, SCAN N/A, CELL [1,1]
13:29:43:70 | I | Matching ok | SEQ : 20174774840, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
13:29:47:95 | I | Matching ok | SEQ : 20174774830, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
13:29:49:99 | I | Matching ok | SEQ : 20174774820, PART : N/A, SCAN N/A, CELL [1,4]
13:29:52:66 | I | Matching ok | SEQ : 20174774810, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
13:29:55:10 | I | Matching ok | SEQ : 20174774800, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
13:29:57:45 | I | Matching ok | SEQ : 20174774910, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
13:30:00:23 | I | Matching ok | SEQ : 20174774900, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
13:30:03:30 | I | Matching ok | SEQ : 20174774890, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
13:30:06:05 | I | Matching ok | SEQ : 20174774880, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
13:30:09:05 | I | Matching ok | SEQ : 20174774870, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
13:30:11:07 | I | Matching ok | SEQ : 20174774860, PART : N/A, SCAN N/A, CELL [2,6]
13:46:01:98 | I | Matching ok | SEQ : 20174774970, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
13:46:04:45 | I | Matching ok | SEQ : 20174774960, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
13:46:07:58 | I | Matching ok | SEQ : 20174774950, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
13:46:10:35 | I | Matching ok | SEQ : 20174774940, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
13:46:12:75 | I | Matching ok | SEQ : 20174774930, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
13:46:14:78 | I | Matching ok | SEQ : 20174774920, PART : N/A, SCAN N/A, CELL [1,6]
13:46:20:25 | I | Matching ok | SEQ : 20174775030, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
13:46:23:98 | I | Matching ok | SEQ : 20174775020, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
13:46:27:15 | I | Matching ok | SEQ : 20174775010, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
13:46:30:88 | I | Matching ok | SEQ : 20174775000, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
13:46:33:83 | I | Matching ok | SEQ : 20174774990, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
13:46:36:30 | I | Matching ok | SEQ : 20174774980, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
14:02:30:80 | I | Matching ok | SEQ : 20174775090, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
14:02:33:77 | I | Matching ok | SEQ : 20174775080, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
14:02:38:61 | I | Matching ok | SEQ : 20174775070, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
14:02:44:40 | I | Matching ok | SEQ : 20174775060, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
14:02:48:37 | I | Matching ok | SEQ : 20174775050, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
14:02:51:32 | I | Matching ok | SEQ : 20174775040, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
14:02:53:34 | I | Matching ok | SEQ : 20174775150, PART : N/A, SCAN N/A, CELL [2,1]
14:03:08:77 | I | Matching ok | SEQ : 20174775140, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
14:03:12:73 | I | Matching ok | SEQ : 20174775130, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
14:03:16:95 | I | Matching ok | SEQ : 20174775120, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
14:03:27:05 | I | Matching ok | SEQ : 20174775110, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
14:03:30:30 | I | Matching ok | SEQ : 20174775100, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
14:12:14:76 | I | Matching ok | SEQ : 20174775210, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
14:12:18:47 | I | Matching ok | SEQ : 20174775200, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
14:12:21:54 | I | Matching ok | SEQ : 20174775190, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
14:12:24:41 | I | Matching ok | SEQ : 20174775180, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
14:12:27:24 | I | Matching ok | SEQ : 20174775170, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
14:12:29:32 | I | Matching ok | SEQ : 20174775160, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
14:12:40:51 | I | Matching ok | SEQ : 20174775270, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
14:12:43:49 | I | Matching ok | SEQ : 20174775260, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
14:12:46:01 | I | Matching ok | SEQ : 20174775250, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
14:12:48:81 | I | Matching ok | SEQ : 20174775240, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
14:12:50:24 | I | Matching ok | SEQ : 20174775230, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
14:12:52:19 | I | Matching ok | SEQ : 20174775220, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
14:12:54:35 | I | Matching ok | SEQ : 20174775330, PART : N/A, SCAN N/A, CELL [1,1]
14:26:51:16 | W | Mismatching | SEQ : 20174775320, PART : 52124713AD, SCAN TQ41987C0139, CELL [1,2]
14:26:58:22 | I | Matching ok | SEQ : 20174775320, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
14:27:02:23 | I | Matching ok | SEQ : 20174775310, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
14:27:04:59 | I | Matching ok | SEQ : 20174775300, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
14:27:07:46 | I | Matching ok | SEQ : 20174775290, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
14:27:10:81 | I | Matching ok | SEQ : 20174775280, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
14:27:12:84 | I | Matching ok | SEQ : 20174775390, PART : N/A, SCAN N/A, CELL [2,1]
14:27:15:44 | I | Matching ok | SEQ : 20174775380, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
14:27:18:23 | I | Matching ok | SEQ : 20174775370, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
14:27:20:25 | I | Matching ok | SEQ : 20174775360, PART : N/A, SCAN N/A, CELL [2,4]
14:27:24:61 | I | Matching ok | SEQ : 20174775350, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
14:27:27:52 | I | Matching ok | SEQ : 20174775340, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
14:31:23:31 | I | Matching ok | SEQ : 20174775450, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
14:31:28:07 | I | Matching ok | SEQ : 20174775440, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
14:31:30:08 | I | Matching ok | SEQ : 20174775430, PART : N/A, SCAN N/A, CELL [1,3]
14:31:32:10 | I | Matching ok | SEQ : 20174775420, PART : N/A, SCAN N/A, CELL [1,4]
14:31:36:17 | W | Mismatching | SEQ : 20174775410, PART : 52124713AD, SCAN P04578885AC, CELL [1,5]
14:31:40:74 | I | Matching ok | SEQ : 20174775410, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
14:31:43:24 | I | Matching ok | SEQ : 20174775400, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
14:31:47:12 | I | Matching ok | SEQ : 20174775510, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
14:31:48:64 | I | Matching ok | SEQ : 20174775500, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
14:31:50:12 | I | Matching ok | SEQ : 20174775490, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
14:31:51:49 | I | Matching ok | SEQ : 20174775480, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
14:31:53:37 | I | Matching ok | SEQ : 20174775470, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
