00:05:59:83 | I | Matching ok | SEQ : 20174813970, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
11:29:27:16 | I | Matching ok | SEQ : 20174818690, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
11:29:29:81 | I | Matching ok | SEQ : 20174818680, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
11:29:34:02 | I | Matching ok | SEQ : 20174818670, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
11:29:37:34 | I | Matching ok | SEQ : 20174818660, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
11:43:34:66 | I | Matching ok | SEQ : 20174818770, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
11:43:37:13 | I | Matching ok | SEQ : 20174818760, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
11:43:39:14 | I | Matching ok | SEQ : 20174818750, PART : N/A, SCAN N/A, CELL [1,3]
11:43:41:15 | I | Matching ok | SEQ : 20174818740, PART : N/A, SCAN N/A, CELL [1,4]
11:43:43:46 | I | Matching ok | SEQ : 20174818730, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
11:43:45:48 | I | Matching ok | SEQ : 20174818720, PART : N/A, SCAN N/A, CELL [1,6]
11:43:47:61 | I | Matching ok | SEQ : 20174818830, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
11:43:49:62 | I | Matching ok | SEQ : 20174818820, PART : N/A, SCAN N/A, CELL [2,2]
11:43:52:06 | I | Matching ok | SEQ : 20174818810, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
11:43:54:07 | I | Matching ok | SEQ : 20174818800, PART : N/A, SCAN N/A, CELL [2,4]
11:43:56:08 | I | Matching ok | SEQ : 20174818790, PART : N/A, SCAN N/A, CELL [2,5]
11:43:58:38 | I | Matching ok | SEQ : 20174818780, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
11:44:00:42 | I | Matching ok | SEQ : 20174818890, PART : N/A, SCAN N/A, CELL [1,1]
11:57:05:13 | I | Matching ok | SEQ : 20174818880, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
11:57:07:15 | I | Matching ok | SEQ : 20174818870, PART : N/A, SCAN N/A, CELL [1,3]
11:57:09:16 | I | Matching ok | SEQ : 20174818860, PART : N/A, SCAN N/A, CELL [1,4]
11:57:12:00 | I | Matching ok | SEQ : 20174818850, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
11:57:15:95 | I | Matching ok | SEQ : 20174818840, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
11:57:19:85 | I | Matching ok | SEQ : 20174818950, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
11:57:21:89 | I | Matching ok | SEQ : 20174818940, PART : N/A, SCAN N/A, CELL [2,2]
11:57:24:13 | I | Matching ok | SEQ : 20174818930, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
11:57:27:80 | I | Matching ok | SEQ : 20174818920, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
11:57:30:93 | I | Matching ok | SEQ : 20174818910, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
11:57:34:40 | I | Matching ok | SEQ : 20174818900, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:11:14:90 | I | Matching ok | SEQ : 20174819010, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
12:11:18:37 | I | Matching ok | SEQ : 20174819000, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
12:11:21:45 | I | Matching ok | SEQ : 20174818990, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
12:11:24:40 | I | Matching ok | SEQ : 20174818980, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
12:11:27:77 | I | Matching ok | SEQ : 20174818970, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
12:11:30:90 | I | Matching ok | SEQ : 20174818960, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
12:11:33:95 | I | Matching ok | SEQ : 20174819070, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
12:11:36:47 | I | Matching ok | SEQ : 20174819060, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
12:11:39:57 | I | Matching ok | SEQ : 20174819050, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:11:42:42 | I | Matching ok | SEQ : 20174819040, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:11:45:37 | I | Matching ok | SEQ : 20174819030, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
12:11:48:05 | I | Matching ok | SEQ : 20174819020, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:21:00:46 | I | Matching ok | SEQ : 20174819130, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:21:03:06 | I | Matching ok | SEQ : 20174819120, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
12:21:05:81 | I | Matching ok | SEQ : 20174819110, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
12:21:20:38 | I | Matching ok | SEQ : 20174819100, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
12:21:22:40 | I | Matching ok | SEQ : 20174819090, PART : N/A, SCAN N/A, CELL [1,5]
12:21:31:71 | I | Matching ok | SEQ : 20174819080, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
12:21:33:73 | I | Matching ok | SEQ : 20174819190, PART : N/A, SCAN N/A, CELL [2,1]
12:21:35:76 | I | Matching ok | SEQ : 20174819180, PART : N/A, SCAN N/A, CELL [2,2]
12:21:39:69 | I | Matching ok | SEQ : 20174819170, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
12:21:42:84 | I | Matching ok | SEQ : 20174819160, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:21:46:24 | I | Matching ok | SEQ : 20174819150, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
12:21:49:41 | I | Matching ok | SEQ : 20174819140, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
12:21:51:47 | I | Matching ok | SEQ : 20174819250, PART : N/A, SCAN N/A, CELL [1,1]
12:36:23:81 | I | Matching ok | SEQ : 20174819240, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
12:36:29:03 | I | Matching ok | SEQ : 20174819230, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:36:33:03 | I | Matching ok | SEQ : 20174819220, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
12:36:35:06 | I | Matching ok | SEQ : 20174819210, PART : N/A, SCAN N/A, CELL [1,5]
12:36:37:07 | I | Matching ok | SEQ : 20174819200, PART : N/A, SCAN N/A, CELL [1,6]
12:36:40:71 | I | Matching ok | SEQ : 20174819310, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
12:36:44:78 | I | Matching ok | SEQ : 20174819300, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
12:36:46:80 | I | Matching ok | SEQ : 20174819290, PART : N/A, SCAN N/A, CELL [2,3]
12:36:51:16 | I | Matching ok | SEQ : 20174819280, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
12:36:55:68 | I | Matching ok | SEQ : 20174819270, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
12:36:59:66 | I | Matching ok | SEQ : 20174819260, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
12:58:32:24 | I | Matching ok | SEQ : 20174819370, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:58:34:26 | I | Matching ok | SEQ : 20174819360, PART : N/A, SCAN N/A, CELL [1,2]
12:58:38:34 | I | Matching ok | SEQ : 20174819350, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:58:42:81 | I | Matching ok | SEQ : 20174819340, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
12:58:47:06 | I | Matching ok | SEQ : 20174819330, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
12:58:51:59 | W | Mismatching | SEQ : 20174819320, PART : 04578885AC, SCAN P52124713AD, CELL [1,6]
12:59:22:52 | I | Matching ok | SEQ : 20174819320, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
12:59:26:54 | I | Matching ok | SEQ : 20174819430, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
12:59:30:49 | I | Matching ok | SEQ : 20174819420, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
12:59:34:84 | I | Matching ok | SEQ : 20174819410, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
12:59:38:69 | I | Matching ok | SEQ : 20174819400, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:59:42:59 | I | Matching ok | SEQ : 20174819390, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
12:59:46:34 | I | Matching ok | SEQ : 20174819380, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:59:48:38 | I | Matching ok | SEQ : 20174819490, PART : N/A, SCAN N/A, CELL [1,1]
13:15:28:42 | I | Matching ok | SEQ : 20174819480, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
13:15:32:91 | I | Matching ok | SEQ : 20174819470, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
13:15:34:93 | I | Matching ok | SEQ : 20174819460, PART : N/A, SCAN N/A, CELL [1,4]
13:15:42:32 | I | Matching ok | SEQ : 20174819450, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
13:15:47:09 | I | Matching ok | SEQ : 20174819440, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
13:15:51:14 | I | Matching ok | SEQ : 20174819550, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
13:15:54:99 | I | Matching ok | SEQ : 20174819540, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
13:15:58:92 | I | Matching ok | SEQ : 20174819530, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
13:16:04:06 | I | Matching ok | SEQ : 20174819520, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
13:16:07:84 | I | Matching ok | SEQ : 20174819510, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
13:16:11:61 | I | Matching ok | SEQ : 20174819500, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
13:28:52:76 | I | Matching ok | SEQ : 20174819610, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
13:28:56:11 | I | Matching ok | SEQ : 20174819600, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
13:28:58:13 | I | Matching ok | SEQ : 20174819590, PART : N/A, SCAN N/A, CELL [1,3]
13:29:01:89 | I | Matching ok | SEQ : 20174819580, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
13:29:05:68 | I | Matching ok | SEQ : 20174819570, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
13:29:09:66 | I | Matching ok | SEQ : 20174819560, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
13:29:13:53 | I | Matching ok | SEQ : 20174819670, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
13:29:15:54 | I | Matching ok | SEQ : 20174819660, PART : N/A, SCAN N/A, CELL [2,2]
13:29:19:36 | I | Matching ok | SEQ : 20174819650, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
13:29:21:38 | I | Matching ok | SEQ : 20174819640, PART : N/A, SCAN N/A, CELL [2,4]
13:29:25:33 | I | Matching ok | SEQ : 20174819630, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
13:29:27:37 | I | Matching ok | SEQ : 20174819620, PART : N/A, SCAN N/A, CELL [2,6]
13:39:19:07 | I | Matching ok | SEQ : 20174819730, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
13:39:21:52 | I | Matching ok | SEQ : 20174819720, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
13:39:24:37 | I | Matching ok | SEQ : 20174819710, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
13:39:27:10 | I | Matching ok | SEQ : 20174819700, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
13:39:29:11 | I | Matching ok | SEQ : 20174819690, PART : N/A, SCAN N/A, CELL [1,5]
13:39:32:15 | I | Matching ok | SEQ : 20174819680, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
13:39:35:02 | I | Matching ok | SEQ : 20174819790, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
13:39:37:04 | I | Matching ok | SEQ : 20174819780, PART : N/A, SCAN N/A, CELL [2,2]
13:39:39:75 | I | Matching ok | SEQ : 20174819770, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
13:39:42:13 | I | Matching ok | SEQ : 20174819760, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
13:39:45:00 | I | Matching ok | SEQ : 20174819750, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
13:39:48:05 | I | Matching ok | SEQ : 20174819740, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
13:39:50:09 | I | Matching ok | SEQ : 20174819850, PART : N/A, SCAN N/A, CELL [1,1]
13:48:02:31 | I | Matching ok | SEQ : 20174819840, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
13:48:05:28 | I | Matching ok | SEQ : 20174819830, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
13:48:08:36 | W | Mismatching | SEQ : 20174819820, PART : 04578885AC, SCAN TQ42057C1033, CELL [1,4]
13:48:22:51 | I | Matching ok | SEQ : 20174819820, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
13:48:26:86 | I | Matching ok | SEQ : 20174819810, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
13:48:28:89 | I | Matching ok | SEQ : 20174819800, PART : N/A, SCAN N/A, CELL [1,6]
13:48:35:19 | I | Matching ok | SEQ : 20174819910, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
13:48:38:26 | I | Matching ok | SEQ : 20174819900, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
13:48:41:26 | I | Matching ok | SEQ : 20174819890, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
13:48:46:89 | I | Matching ok | SEQ : 20174819880, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
13:48:50:31 | I | Matching ok | SEQ : 20174819870, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
13:48:53:01 | I | Matching ok | SEQ : 20174819860, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
13:59:03:43 | I | Matching ok | SEQ : 20174819970, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
13:59:05:45 | I | Matching ok | SEQ : 20174819960, PART : N/A, SCAN N/A, CELL [1,2]
13:59:08:26 | W | Mismatching | SEQ : 20174819950, PART : 52124713AD, SCAN TQ41887C1005, CELL [1,3]
13:59:14:23 | I | Matching ok | SEQ : 20174819950, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
13:59:16:28 | I | Matching ok | SEQ : 20174819940, PART : N/A, SCAN N/A, CELL [1,4]
13:59:18:68 | I | Matching ok | SEQ : 20174819930, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
13:59:20:70 | I | Matching ok | SEQ : 20174819920, PART : N/A, SCAN N/A, CELL [1,6]
13:59:24:53 | I | Matching ok | SEQ : 20174820030, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
13:59:27:15 | I | Matching ok | SEQ : 20174820020, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
13:59:30:68 | I | Matching ok | SEQ : 20174820010, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
13:59:34:20 | I | Matching ok | SEQ : 20174820000, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
13:59:36:23 | I | Matching ok | SEQ : 20174819990, PART : N/A, SCAN N/A, CELL [2,5]
13:59:38:75 | I | Matching ok | SEQ : 20174819980, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
14:10:56:70 | I | Matching ok | SEQ : 20174820090, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
14:10:58:72 | I | Matching ok | SEQ : 20174820080, PART : N/A, SCAN N/A, CELL [1,2]
14:11:01:47 | I | Matching ok | SEQ : 20174820070, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
14:11:03:48 | I | Matching ok | SEQ : 20174820060, PART : N/A, SCAN N/A, CELL [1,4]
14:11:07:82 | I | Matching ok | SEQ : 20174820050, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
14:11:09:83 | I | Matching ok | SEQ : 20174820040, PART : N/A, SCAN N/A, CELL [1,6]
14:11:11:84 | I | Matching ok | SEQ : 20174820150, PART : N/A, SCAN N/A, CELL [2,1]
14:11:15:07 | I | Matching ok | SEQ : 20174820140, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
14:11:19:25 | I | Matching ok | SEQ : 20174820130, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
14:11:23:38 | I | Matching ok | SEQ : 20174820120, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
14:11:28:59 | I | Matching ok | SEQ : 20174820110, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
14:11:34:87 | I | Matching ok | SEQ : 20174820100, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
14:21:39:46 | I | Matching ok | SEQ : 20174820210, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
14:21:43:08 | I | Matching ok | SEQ : 20174820200, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
14:21:46:23 | I | Matching ok | SEQ : 20174820190, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
14:21:49:66 | I | Matching ok | SEQ : 20174820180, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
14:21:53:61 | I | Matching ok | SEQ : 20174820170, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
14:22:01:91 | I | Matching ok | SEQ : 20174820160, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
14:22:08:13 | I | Matching ok | SEQ : 20174820270, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
14:22:11:28 | I | Matching ok | SEQ : 20174820260, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
14:22:15:43 | I | Matching ok | SEQ : 20174820250, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
14:22:18:53 | I | Matching ok | SEQ : 20174820240, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
14:22:23:18 | I | Matching ok | SEQ : 20174820230, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
14:22:25:20 | I | Matching ok | SEQ : 20174820220, PART : N/A, SCAN N/A, CELL [2,6]
14:32:25:57 | I | Matching ok | SEQ : 20174820330, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
14:32:28:65 | I | Matching ok | SEQ : 20174820320, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
14:32:30:66 | I | Matching ok | SEQ : 20174820310, PART : N/A, SCAN N/A, CELL [1,3]
14:32:34:23 | I | Matching ok | SEQ : 20174820300, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
14:32:36:24 | I | Matching ok | SEQ : 20174820290, PART : N/A, SCAN N/A, CELL [1,5]
14:32:39:30 | I | Matching ok | SEQ : 20174820280, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
14:32:41:33 | I | Matching ok | SEQ : 20174820390, PART : N/A, SCAN N/A, CELL [2,1]
14:32:44:15 | I | Matching ok | SEQ : 20174820380, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
14:32:46:93 | I | Matching ok | SEQ : 20174820370, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
14:32:49:80 | I | Matching ok | SEQ : 20174820360, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
14:32:52:42 | I | Matching ok | SEQ : 20174820350, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
14:32:55:20 | I | Matching ok | SEQ : 20174820340, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
14:50:47:58 | I | Matching ok | SEQ : 20174820450, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
14:50:50:30 | I | Matching ok | SEQ : 20174820440, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
14:50:52:31 | I | Matching ok | SEQ : 20174820430, PART : N/A, SCAN N/A, CELL [1,3]
14:50:54:53 | I | Matching ok | SEQ : 20174820420, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
14:50:57:30 | I | Matching ok | SEQ : 20174820410, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
14:51:00:10 | I | Matching ok | SEQ : 20174820400, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
14:51:02:70 | I | Matching ok | SEQ : 20174820510, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
14:51:05:93 | I | Matching ok | SEQ : 20174820500, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
14:51:07:95 | I | Matching ok | SEQ : 20174820490, PART : N/A, SCAN N/A, CELL [2,3]
14:51:10:95 | I | Matching ok | SEQ : 20174820480, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
14:51:12:96 | I | Matching ok | SEQ : 20174820470, PART : N/A, SCAN N/A, CELL [2,5]
14:51:17:73 | I | Matching ok | SEQ : 20174820460, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
15:07:08:90 | I | Matching ok | SEQ : 20174820570, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
15:07:12:92 | I | Matching ok | SEQ : 20174820560, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
15:07:14:94 | I | Matching ok | SEQ : 20174820550, PART : N/A, SCAN N/A, CELL [1,3]
15:07:18:22 | I | Matching ok | SEQ : 20174820540, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
15:07:21:90 | I | Matching ok | SEQ : 20174820530, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
15:07:25:45 | I | Matching ok | SEQ : 20174820520, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
15:07:28:80 | I | Matching ok | SEQ : 20174820630, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
15:07:32:58 | I | Matching ok | SEQ : 20174820620, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
15:07:34:58 | I | Matching ok | SEQ : 20174820610, PART : N/A, SCAN N/A, CELL [2,3]
15:07:57:23 | I | Matching ok | SEQ : 20174820600, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
15:08:02:38 | I | Matching ok | SEQ : 20174820590, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
15:08:06:33 | I | Matching ok | SEQ : 20174820580, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
15:21:44:19 | I | Matching ok | SEQ : 20174820690, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
15:21:46:70 | I | Matching ok | SEQ : 20174820680, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
15:21:49:22 | I | Matching ok | SEQ : 20174820670, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
15:21:51:90 | I | Matching ok | SEQ : 20174820660, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
15:21:54:42 | I | Matching ok | SEQ : 20174820650, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
15:21:56:80 | I | Matching ok | SEQ : 20174820640, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
15:21:59:47 | I | Matching ok | SEQ : 20174820750, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
15:22:02:47 | I | Matching ok | SEQ : 20174820740, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
15:22:04:51 | I | Matching ok | SEQ : 20174820730, PART : N/A, SCAN N/A, CELL [2,3]
15:22:07:15 | I | Matching ok | SEQ : 20174820720, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
15:22:09:67 | I | Matching ok | SEQ : 20174820710, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
15:22:11:70 | I | Matching ok | SEQ : 20174820700, PART : N/A, SCAN N/A, CELL [2,6]
15:29:44:91 | I | Matching ok | SEQ : 20174820810, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
15:29:48:63 | I | Matching ok | SEQ : 20174820800, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
15:29:51:68 | I | Matching ok | SEQ : 20174820790, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
15:29:55:11 | I | Matching ok | SEQ : 20174820780, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
15:29:57:13 | I | Matching ok | SEQ : 20174820770, PART : N/A, SCAN N/A, CELL [1,5]
15:30:02:14 | I | Matching ok | SEQ : 20174820760, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
15:30:07:58 | I | Matching ok | SEQ : 20174820870, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
15:30:11:36 | I | Matching ok | SEQ : 20174820860, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
15:30:14:24 | I | Matching ok | SEQ : 20174820850, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
15:30:16:96 | I | Matching ok | SEQ : 20174820840, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
15:30:19:43 | I | Matching ok | SEQ : 20174820830, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
15:30:21:86 | I | Matching ok | SEQ : 20174820820, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
15:45:29:68 | I | Matching ok | SEQ : 20174820930, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
15:45:32:31 | I | Matching ok | SEQ : 20174820920, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
15:45:34:76 | I | Matching ok | SEQ : 20174820910, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
15:45:37:31 | I | Matching ok | SEQ : 20174820900, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
15:45:39:98 | I | Matching ok | SEQ : 20174820890, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
15:45:42:21 | I | Matching ok | SEQ : 20174820880, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
15:45:46:66 | I | Matching ok | SEQ : 20174820990, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
15:45:52:49 | I | Matching ok | SEQ : 20174820980, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
15:45:57:76 | I | Matching ok | SEQ : 20174820970, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
15:46:00:41 | I | Matching ok | SEQ : 20174820960, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
15:46:02:61 | I | Matching ok | SEQ : 20174820950, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
15:46:04:04 | I | Matching ok | SEQ : 20174820940, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
15:57:16:83 | I | Matching ok | SEQ : 20174821050, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
15:57:20:16 | I | Matching ok | SEQ : 20174821040, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
15:57:22:17 | I | Matching ok | SEQ : 20174821030, PART : N/A, SCAN N/A, CELL [1,3]
15:57:25:60 | I | Matching ok | SEQ : 20174821020, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
15:57:30:38 | I | Matching ok | SEQ : 20174821010, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
15:57:34:08 | I | Matching ok | SEQ : 20174821000, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
15:57:38:55 | I | Matching ok | SEQ : 20174821110, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
15:57:43:68 | I | Matching ok | SEQ : 20174821100, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
15:58:16:33 | I | Matching ok | SEQ : 20174821090, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
15:58:18:35 | I | Matching ok | SEQ : 20174821080, PART : N/A, SCAN N/A, CELL [2,4]
